RAM_ID,CAS_Latency,ECC_Support,Buffered,Channels,Heat_Sink,XMP_Profiles
33601,CL18,Yes,No,Dual,Yes,No
33602,CL16,No,No,Quad,No,Yes
33603,CL18,No,No,Quad,Yes,No
33604,CL38,No,No,Quad,No,Yes
33605,CL36,Yes,No,Dual,No,Yes
33606,CL18,Yes,No,Single,No,No
33607,CL11,Yes,Yes,Single,Yes,Yes
33608,CL13,No,No,Dual,Yes,Yes
33609,CL17,Yes,No,Dual,No,No
33610,CL19,Yes,Yes,Single,No,No
33611,CL17,No,No,Single,Yes,No
33612,CL16,No,No,Single,No,No
33613,CL18,Yes,Yes,Single,No,No
33614,CL11,No,No,Dual,No,Yes
33615,CL19,Yes,No,Dual,No,No
33616,CL36,No,No,Quad,Yes,No
33617,CL15,No,No,Single,Yes,Yes
33618,CL15,No,No,Dual,Yes,No
33619,CL17,No,No,Dual,No,No
33620,CL38,No,No,Quad,No,No
33621,CL38,No,No,Dual,No,Yes
33622,CL16,No,No,Quad,No,No
33623,CL38,No,No,Dual,No,No
33624,CL11,Yes,No,Single,Yes,Yes
33625,CL11,No,No,Dual,Yes,Yes
33626,CL40,No,No,Single,Yes,Yes
33627,CL16,Yes,Yes,Dual,Yes,Yes
33628,CL19,No,No,Dual,No,Yes
33629,CL15,Yes,Yes,Single,No,No
33630,CL13,No,No,Quad,Yes,Yes
33631,CL16,Yes,No,Single,Yes,No
33632,CL38,Yes,No,Quad,Yes,No
33633,CL17,No,No,Single,No,No
33634,CL40,No,No,Single,Yes,No
33635,CL15,Yes,Yes,Quad,Yes,No
33636,CL18,Yes,No,Single,No,No
33637,CL19,No,No,Single,No,No
33638,CL13,No,No,Single,No,No
33639,CL38,Yes,Yes,Dual,Yes,Yes
33640,CL38,No,No,Dual,No,Yes
33641,CL17,No,No,Single,Yes,Yes
33642,CL15,No,No,Quad,Yes,Yes
33643,CL17,Yes,Yes,Quad,No,No
33644,CL13,No,No,Quad,Yes,No
33645,CL16,Yes,No,Dual,No,Yes
33646,CL36,No,No,Dual,Yes,No
33647,CL15,Yes,No,Dual,No,No
33648,CL36,Yes,No,Quad,Yes,No
33649,CL36,No,No,Single,No,Yes
33650,CL38,Yes,No,Single,No,Yes
33651,CL40,Yes,No,Single,No,Yes
33652,CL40,Yes,No,Quad,Yes,No
33653,CL19,No,No,Single,No,No
33654,CL16,Yes,No,Dual,No,Yes
33655,CL40,No,No,Quad,Yes,No
33656,CL38,No,No,Quad,No,Yes
33657,CL15,No,No,Single,Yes,No
33658,CL38,No,No,Dual,No,Yes
33659,CL38,No,No,Single,Yes,No
33660,CL18,No,No,Dual,No,No
33661,CL16,No,No,Single,No,No
33662,CL19,No,No,Single,Yes,Yes
33663,CL40,Yes,Yes,Single,Yes,Yes
33664,CL17,No,No,Single,Yes,Yes
33665,CL16,Yes,Yes,Quad,Yes,No
33666,CL13,No,No,Quad,Yes,No
33667,CL13,Yes,No,Dual,Yes,Yes
33668,CL16,Yes,Yes,Dual,Yes,Yes
33669,CL13,Yes,Yes,Dual,No,No
33670,CL18,Yes,Yes,Single,Yes,Yes
33671,CL19,Yes,No,Quad,Yes,Yes
33672,CL17,No,No,Dual,Yes,No
33673,CL18,No,No,Quad,Yes,Yes
33674,CL15,Yes,No,Quad,No,No
33675,CL16,No,No,Quad,No,Yes
33676,CL17,No,No,Single,No,No
33677,CL40,No,No,Quad,Yes,No
33678,CL38,No,No,Quad,Yes,No
33679,CL11,Yes,Yes,Single,No,No
33680,CL15,No,No,Single,No,No
33681,CL13,Yes,No,Single,Yes,Yes
33682,CL11,Yes,No,Dual,No,No
33683,CL36,Yes,No,Single,Yes,Yes
33684,CL17,Yes,No,Single,No,Yes
33685,CL38,No,No,Single,Yes,No
33686,CL19,No,No,Dual,No,No
33687,CL19,Yes,No,Quad,Yes,Yes
33688,CL16,No,No,Single,No,No
33689,CL19,No,No,Quad,No,No
33690,CL36,No,No,Dual,No,Yes
33691,CL16,No,No,Single,Yes,No
33692,CL17,Yes,No,Quad,Yes,No
33693,CL40,No,No,Single,No,Yes
33694,CL17,Yes,Yes,Dual,No,No
33695,CL40,Yes,No,Quad,No,No
33696,CL36,Yes,Yes,Dual,No,No
33697,CL18,Yes,No,Quad,Yes,Yes
33698,CL15,No,No,Quad,No,No
33699,CL11,Yes,Yes,Quad,Yes,Yes
33700,CL17,No,No,Quad,No,No
33701,CL11,Yes,Yes,Single,No,No
33702,CL17,No,No,Single,No,No
33703,CL18,Yes,No,Quad,No,Yes
33704,CL40,Yes,Yes,Dual,No,Yes
33705,CL40,No,No,Quad,No,No
33706,CL15,Yes,No,Single,No,Yes
33707,CL15,Yes,Yes,Dual,Yes,No
33708,CL18,No,No,Quad,No,Yes
33709,CL11,No,No,Single,Yes,No
33710,CL40,Yes,No,Dual,No,Yes
33711,CL18,No,No,Quad,No,Yes
33712,CL36,Yes,Yes,Quad,No,Yes
33713,CL16,No,No,Dual,No,Yes
33714,CL19,Yes,Yes,Quad,No,Yes
33715,CL13,No,No,Single,Yes,Yes
33716,CL13,No,No,Dual,Yes,Yes
33717,CL36,No,No,Dual,Yes,No
33718,CL13,No,No,Quad,Yes,No
33719,CL18,No,No,Single,No,No
33720,CL19,Yes,No,Quad,No,No
33721,CL16,No,No,Dual,No,No
33722,CL38,No,No,Dual,Yes,Yes
33723,CL36,No,No,Quad,No,Yes
33724,CL40,No,No,Quad,Yes,No
33725,CL19,No,No,Single,No,Yes
33726,CL11,Yes,No,Single,No,Yes
33727,CL17,Yes,No,Single,No,Yes
33728,CL40,No,No,Dual,No,Yes
33729,CL13,No,No,Dual,No,No
33730,CL36,No,No,Single,No,Yes
33731,CL15,Yes,Yes,Quad,No,No
33732,CL15,Yes,Yes,Quad,No,Yes
33733,CL38,No,No,Quad,No,No
33734,CL38,No,No,Dual,No,No
33735,CL36,No,No,Quad,No,Yes
33736,CL16,Yes,No,Quad,No,Yes
33737,CL19,No,No,Dual,No,Yes
33738,CL18,Yes,Yes,Single,No,No
33739,CL36,Yes,No,Single,Yes,Yes
33740,CL16,Yes,No,Quad,Yes,No
33741,CL13,Yes,No,Quad,Yes,Yes
33742,CL11,Yes,No,Quad,Yes,Yes
33743,CL13,No,No,Dual,Yes,No
33744,CL15,No,No,Single,Yes,Yes
33745,CL19,No,No,Single,Yes,Yes
33746,CL15,Yes,Yes,Dual,Yes,Yes
33747,CL18,Yes,No,Quad,No,No
33748,CL16,No,No,Quad,Yes,Yes
33749,CL38,No,No,Single,No,No
33750,CL11,No,No,Single,Yes,No
33751,CL11,No,No,Quad,No,No
33752,CL15,Yes,No,Quad,Yes,No
33753,CL18,No,No,Quad,Yes,No
33754,CL16,Yes,Yes,Dual,No,No
33755,CL38,No,No,Quad,Yes,No
33756,CL40,Yes,No,Quad,No,No
33757,CL13,No,No,Single,No,No
33758,CL18,Yes,Yes,Single,No,Yes
33759,CL15,No,No,Dual,No,No
33760,CL15,No,No,Quad,Yes,Yes
33761,CL16,No,No,Single,No,No
33762,CL18,Yes,No,Quad,No,No
33763,CL18,No,No,Dual,No,No
33764,CL17,No,No,Single,Yes,No
33765,CL38,No,No,Single,No,Yes
33766,CL40,No,No,Quad,Yes,No
33767,CL36,Yes,No,Single,No,No
33768,CL18,Yes,No,Quad,Yes,Yes
33769,CL17,Yes,Yes,Dual,No,Yes
33770,CL36,No,No,Single,Yes,Yes
33771,CL13,No,No,Single,No,No
33772,CL18,Yes,No,Single,No,No
33773,CL16,Yes,No,Quad,No,Yes
33774,CL18,No,No,Single,Yes,No
33775,CL19,No,No,Single,Yes,No
33776,CL36,No,No,Dual,Yes,Yes
33777,CL40,No,No,Dual,Yes,No
33778,CL17,No,No,Dual,No,No
33779,CL36,No,No,Dual,Yes,Yes
33780,CL15,No,No,Quad,Yes,No
33781,CL38,No,No,Dual,Yes,No
33782,CL36,Yes,No,Single,No,Yes
33783,CL36,Yes,Yes,Dual,No,Yes
33784,CL36,Yes,No,Single,Yes,No
33785,CL18,No,No,Dual,No,Yes
33786,CL38,No,No,Dual,No,Yes
33787,CL19,No,No,Quad,No,Yes
33788,CL40,No,No,Single,Yes,Yes
33789,CL11,Yes,Yes,Quad,Yes,No
33790,CL15,No,No,Single,No,No
33791,CL16,Yes,No,Dual,No,Yes
33792,CL13,No,No,Quad,Yes,Yes
33793,CL40,Yes,No,Quad,Yes,Yes
33794,CL15,Yes,No,Dual,Yes,No
33795,CL11,No,No,Single,No,No
33796,CL11,Yes,No,Dual,Yes,Yes
33797,CL19,Yes,Yes,Single,No,No
33798,CL36,Yes,Yes,Single,No,Yes
33799,CL11,Yes,Yes,Quad,Yes,No
33800,CL11,No,No,Quad,Yes,Yes
33801,CL11,No,No,Quad,Yes,No
33802,CL17,Yes,No,Dual,No,No
33803,CL13,Yes,Yes,Quad,Yes,Yes
33804,CL16,No,No,Single,Yes,Yes
33805,CL11,No,No,Quad,No,Yes
33806,CL13,No,No,Quad,Yes,No
33807,CL11,No,No,Dual,No,No
33808,CL38,Yes,Yes,Dual,No,No
33809,CL16,No,No,Single,No,No
33810,CL36,No,No,Dual,No,Yes
33811,CL17,Yes,No,Single,Yes,Yes
33812,CL40,No,No,Dual,No,No
33813,CL40,Yes,No,Single,No,Yes
33814,CL19,No,No,Quad,No,Yes
33815,CL19,Yes,Yes,Dual,No,Yes
33816,CL40,Yes,Yes,Single,Yes,No
33817,CL13,No,No,Dual,No,No
33818,CL36,Yes,Yes,Single,Yes,Yes
33819,CL38,Yes,Yes,Quad,No,No
33820,CL15,No,No,Dual,No,No
33821,CL36,No,No,Quad,No,Yes
33822,CL11,No,No,Dual,Yes,Yes
33823,CL40,Yes,Yes,Single,No,Yes
33824,CL19,No,No,Dual,No,No
33825,CL15,No,No,Dual,Yes,Yes
33826,CL36,Yes,Yes,Dual,No,No
33827,CL19,No,No,Dual,No,Yes
33828,CL13,Yes,Yes,Single,No,No
33829,CL13,No,No,Single,No,Yes
33830,CL36,No,No,Single,Yes,Yes
33831,CL13,Yes,No,Dual,Yes,No
33832,CL13,Yes,No,Dual,No,No
33833,CL18,No,No,Single,No,Yes
33834,CL11,No,No,Single,Yes,Yes
33835,CL18,Yes,Yes,Dual,No,Yes
33836,CL17,No,No,Dual,Yes,No
33837,CL17,No,No,Single,Yes,No
33838,CL11,No,No,Quad,No,No
33839,CL15,Yes,No,Single,No,No
33840,CL40,Yes,No,Quad,Yes,Yes
33841,CL19,Yes,Yes,Dual,Yes,No
33842,CL40,Yes,No,Quad,Yes,No
33843,CL40,Yes,No,Dual,No,No
33844,CL36,Yes,Yes,Quad,Yes,Yes
33845,CL17,Yes,Yes,Dual,No,Yes
33846,CL36,Yes,No,Dual,No,No
33847,CL11,No,No,Quad,No,No
33848,CL36,No,No,Single,Yes,No
33849,CL17,Yes,Yes,Quad,No,No
33850,CL15,No,No,Quad,Yes,Yes
33851,CL17,Yes,No,Single,Yes,No
33852,CL11,No,No,Single,Yes,No
33853,CL11,No,No,Dual,Yes,No
33854,CL15,Yes,Yes,Single,Yes,Yes
33855,CL19,No,No,Dual,Yes,Yes
33856,CL17,No,No,Dual,Yes,Yes
33857,CL16,Yes,No,Quad,Yes,No
33858,CL17,No,No,Dual,No,No
33859,CL16,Yes,Yes,Quad,No,Yes
33860,CL13,No,No,Quad,Yes,Yes
33861,CL16,Yes,Yes,Quad,Yes,Yes
33862,CL11,No,No,Single,Yes,Yes
33863,CL18,No,No,Quad,Yes,Yes
33864,CL40,No,No,Dual,No,No
33865,CL13,No,No,Dual,No,Yes
33866,CL15,No,No,Quad,Yes,No
33867,CL36,Yes,Yes,Single,No,Yes
33868,CL19,Yes,No,Dual,No,No
33869,CL13,No,No,Dual,No,No
33870,CL11,No,No,Quad,Yes,No
33871,CL15,Yes,Yes,Quad,No,Yes
33872,CL18,No,No,Dual,Yes,No
33873,CL40,Yes,No,Quad,No,Yes
33874,CL13,Yes,No,Quad,Yes,No
33875,CL19,No,No,Single,Yes,Yes
33876,CL15,No,No,Dual,No,No
33877,CL17,No,No,Single,Yes,Yes
33878,CL16,Yes,No,Single,No,Yes
33879,CL38,No,No,Quad,No,No
33880,CL16,Yes,No,Quad,No,No
33881,CL38,Yes,Yes,Quad,No,Yes
33882,CL13,No,No,Single,Yes,Yes
33883,CL18,Yes,Yes,Quad,Yes,No
33884,CL38,No,No,Single,Yes,No
33885,CL17,Yes,No,Quad,No,Yes
33886,CL15,Yes,No,Dual,Yes,No
33887,CL18,No,No,Single,Yes,Yes
33888,CL40,Yes,Yes,Dual,No,Yes
33889,CL40,No,No,Quad,No,No
33890,CL17,Yes,No,Quad,Yes,No
33891,CL40,Yes,No,Dual,No,No
33892,CL17,No,No,Dual,Yes,Yes
33893,CL15,No,No,Single,No,No
33894,CL40,Yes,No,Dual,No,No
33895,CL13,No,No,Quad,Yes,No
33896,CL16,Yes,Yes,Quad,Yes,Yes
33897,CL17,No,No,Quad,Yes,No
33898,CL19,Yes,Yes,Single,Yes,No
33899,CL17,Yes,No,Dual,No,No
33900,CL18,No,No,Dual,No,Yes
33901,CL19,No,No,Quad,Yes,Yes
33902,CL36,Yes,No,Single,Yes,No
33903,CL38,Yes,Yes,Quad,Yes,Yes
33904,CL38,Yes,Yes,Quad,No,Yes
33905,CL19,No,No,Dual,Yes,No
33906,CL40,Yes,No,Dual,Yes,No
33907,CL16,Yes,Yes,Single,Yes,No
33908,CL15,Yes,Yes,Quad,No,No
33909,CL13,Yes,No,Quad,No,No
33910,CL18,Yes,Yes,Dual,No,No
33911,CL19,No,No,Single,Yes,Yes
33912,CL11,Yes,Yes,Dual,Yes,No
33913,CL40,Yes,Yes,Single,No,Yes
33914,CL17,Yes,No,Dual,Yes,Yes
33915,CL38,Yes,Yes,Single,Yes,No
33916,CL13,Yes,No,Quad,No,No
33917,CL11,No,No,Single,No,Yes
33918,CL16,Yes,Yes,Single,No,Yes
33919,CL15,Yes,Yes,Dual,Yes,Yes
33920,CL13,No,No,Quad,Yes,No
33921,CL15,No,No,Quad,Yes,No
33922,CL15,No,No,Single,Yes,Yes
33923,CL17,No,No,Dual,Yes,No
33924,CL40,Yes,Yes,Quad,No,No
33925,CL36,No,No,Quad,No,Yes
33926,CL13,No,No,Dual,No,No
33927,CL16,No,No,Dual,No,No
33928,CL38,No,No,Single,No,Yes
33929,CL19,No,No,Single,No,Yes
33930,CL40,Yes,Yes,Quad,No,No
33931,CL19,No,No,Dual,No,No
33932,CL15,No,No,Single,Yes,Yes
33933,CL15,Yes,Yes,Dual,No,Yes
33934,CL40,No,No,Quad,No,No
33935,CL40,Yes,No,Dual,No,Yes
33936,CL38,Yes,No,Dual,No,No
33937,CL16,Yes,Yes,Single,No,No
33938,CL38,No,No,Dual,No,No
33939,CL16,Yes,No,Quad,Yes,No
33940,CL36,No,No,Single,No,Yes
33941,CL38,No,No,Single,Yes,No
33942,CL19,Yes,No,Single,No,No
33943,CL19,Yes,No,Dual,No,Yes
33944,CL19,No,No,Dual,No,Yes
33945,CL36,Yes,Yes,Single,Yes,No
33946,CL17,Yes,No,Dual,Yes,No
33947,CL40,Yes,No,Single,Yes,No
33948,CL18,Yes,No,Single,Yes,Yes
33949,CL11,No,No,Dual,No,No
33950,CL13,Yes,No,Single,Yes,Yes
33951,CL17,No,No,Dual,Yes,Yes
33952,CL17,No,No,Single,No,Yes
33953,CL16,Yes,Yes,Quad,Yes,No
33954,CL15,Yes,No,Quad,No,No
33955,CL13,No,No,Single,Yes,Yes
33956,CL13,Yes,No,Quad,No,No
33957,CL17,No,No,Dual,No,Yes
33958,CL17,Yes,Yes,Single,Yes,No
33959,CL15,No,No,Dual,Yes,No
33960,CL17,Yes,No,Dual,Yes,Yes
33961,CL13,Yes,Yes,Quad,No,Yes
33962,CL13,Yes,No,Quad,No,No
33963,CL11,No,No,Single,Yes,Yes
33964,CL38,Yes,No,Dual,Yes,No
33965,CL11,Yes,Yes,Dual,No,No
33966,CL40,No,No,Dual,Yes,No
33967,CL19,Yes,No,Single,No,No
33968,CL38,No,No,Dual,No,Yes
33969,CL11,No,No,Quad,Yes,Yes
33970,CL11,Yes,No,Quad,No,No
33971,CL16,No,No,Quad,No,No
33972,CL15,Yes,Yes,Quad,Yes,No
33973,CL13,Yes,No,Quad,No,Yes
33974,CL19,Yes,No,Quad,No,Yes
33975,CL17,Yes,No,Quad,Yes,No
33976,CL18,Yes,No,Dual,Yes,No
33977,CL36,Yes,No,Dual,No,Yes
33978,CL17,Yes,No,Single,No,Yes
33979,CL36,Yes,No,Single,No,No
33980,CL19,No,No,Dual,Yes,No
33981,CL18,Yes,No,Single,Yes,No
33982,CL17,Yes,Yes,Single,Yes,No
33983,CL15,No,No,Single,Yes,Yes
33984,CL19,No,No,Single,No,Yes
33985,CL13,Yes,Yes,Quad,Yes,Yes
33986,CL15,Yes,Yes,Quad,No,Yes
33987,CL15,Yes,Yes,Quad,Yes,No
33988,CL38,No,No,Quad,Yes,Yes
33989,CL18,No,No,Quad,No,No
33990,CL19,Yes,No,Quad,No,No
33991,CL16,No,No,Single,Yes,Yes
33992,CL40,Yes,No,Quad,No,Yes
33993,CL38,Yes,Yes,Single,Yes,No
33994,CL15,No,No,Dual,No,Yes
33995,CL40,Yes,No,Single,Yes,Yes
33996,CL36,No,No,Quad,No,Yes
33997,CL15,No,No,Quad,No,No
33998,CL18,Yes,No,Dual,Yes,Yes
33999,CL36,No,No,Dual,Yes,No
34000,CL19,No,No,Dual,No,No
34001,CL15,No,No,Dual,No,No
34002,CL11,Yes,No,Single,Yes,Yes
34003,CL17,Yes,No,Quad,No,No
34004,CL18,No,No,Single,Yes,Yes
34005,CL38,No,No,Single,No,No
34006,CL17,Yes,No,Quad,Yes,No
34007,CL15,Yes,Yes,Quad,Yes,Yes
34008,CL17,Yes,Yes,Dual,Yes,No
34009,CL18,Yes,No,Dual,Yes,Yes
34010,CL19,No,No,Dual,No,No
34011,CL11,No,No,Dual,No,No
34012,CL38,No,No,Dual,Yes,No
34013,CL19,No,No,Dual,No,Yes
34014,CL36,No,No,Quad,No,No
34015,CL19,Yes,No,Dual,Yes,Yes
34016,CL40,Yes,No,Quad,No,No
34017,CL18,Yes,No,Quad,Yes,No
34018,CL36,No,No,Single,Yes,Yes
34019,CL38,Yes,Yes,Dual,Yes,No
34020,CL36,No,No,Dual,No,Yes
34021,CL19,No,No,Single,No,Yes
34022,CL19,No,No,Single,Yes,Yes
34023,CL15,Yes,No,Dual,Yes,No
34024,CL17,No,No,Quad,Yes,No
34025,CL36,Yes,No,Quad,No,Yes
34026,CL38,No,No,Single,No,Yes
34027,CL38,Yes,No,Dual,Yes,No
34028,CL36,No,No,Dual,No,Yes
34029,CL38,Yes,Yes,Quad,No,No
34030,CL40,No,No,Quad,No,Yes
34031,CL13,No,No,Single,No,Yes
34032,CL13,Yes,Yes,Quad,Yes,Yes
34033,CL40,No,No,Dual,Yes,No
34034,CL11,No,No,Dual,No,No
34035,CL36,No,No,Dual,No,Yes
34036,CL36,Yes,No,Quad,No,Yes
34037,CL18,No,No,Dual,No,No
34038,CL17,Yes,No,Single,Yes,No
34039,CL40,No,No,Quad,Yes,Yes
34040,CL36,No,No,Dual,Yes,No
34041,CL36,No,No,Dual,No,No
34042,CL15,Yes,No,Quad,Yes,Yes
34043,CL13,Yes,Yes,Single,No,Yes
34044,CL13,Yes,No,Dual,Yes,Yes
34045,CL40,No,No,Quad,Yes,No
34046,CL19,Yes,Yes,Quad,Yes,Yes
34047,CL16,Yes,No,Dual,No,No
34048,CL19,Yes,No,Quad,Yes,Yes
34049,CL19,No,No,Dual,No,Yes
34050,CL40,Yes,Yes,Dual,Yes,No
34051,CL16,No,No,Quad,Yes,No
34052,CL17,Yes,Yes,Dual,Yes,No
34053,CL38,No,No,Single,Yes,No
34054,CL36,No,No,Single,Yes,No
34055,CL18,Yes,Yes,Single,Yes,Yes
34056,CL36,Yes,No,Single,Yes,No
34057,CL40,Yes,Yes,Single,No,No
34058,CL40,Yes,Yes,Dual,No,Yes
34059,CL36,Yes,Yes,Dual,Yes,Yes
34060,CL40,No,No,Quad,No,No
34061,CL38,No,No,Dual,No,Yes
34062,CL13,No,No,Quad,No,No
34063,CL38,Yes,No,Dual,No,No
34064,CL40,Yes,No,Dual,No,Yes
34065,CL38,No,No,Dual,Yes,Yes
34066,CL13,No,No,Dual,No,Yes
34067,CL16,Yes,No,Quad,No,Yes
34068,CL18,Yes,No,Dual,Yes,No
34069,CL17,No,No,Quad,No,No
34070,CL13,Yes,Yes,Dual,No,Yes
34071,CL19,Yes,No,Dual,No,No
34072,CL19,No,No,Quad,Yes,Yes
34073,CL18,No,No,Dual,Yes,No
34074,CL19,No,No,Dual,No,Yes
34075,CL16,Yes,Yes,Single,No,Yes
34076,CL16,Yes,Yes,Quad,Yes,No
34077,CL18,No,No,Dual,No,No
34078,CL17,Yes,No,Single,Yes,No
34079,CL38,No,No,Single,No,Yes
34080,CL17,No,No,Quad,Yes,Yes
34081,CL38,Yes,Yes,Quad,Yes,No
34082,CL36,No,No,Single,No,No
34083,CL36,Yes,Yes,Single,Yes,No
34084,CL36,Yes,Yes,Dual,No,No
34085,CL15,Yes,No,Dual,Yes,Yes
34086,CL18,Yes,No,Single,No,Yes
34087,CL38,Yes,No,Dual,Yes,Yes
34088,CL19,No,No,Quad,No,Yes
34089,CL11,Yes,No,Single,No,Yes
34090,CL19,Yes,No,Single,No,Yes
34091,CL40,Yes,No,Quad,Yes,Yes
34092,CL19,Yes,No,Dual,Yes,No
34093,CL40,No,No,Single,Yes,No
34094,CL40,No,No,Single,No,Yes
34095,CL17,No,No,Dual,No,Yes
34096,CL38,Yes,No,Dual,Yes,Yes
34097,CL11,Yes,No,Dual,No,No
34098,CL36,Yes,No,Single,No,Yes
34099,CL16,Yes,Yes,Dual,No,Yes
34100,CL40,No,No,Single,No,Yes
34101,CL13,Yes,No,Dual,No,No
34102,CL17,Yes,No,Quad,Yes,No
34103,CL13,No,No,Dual,No,Yes
34104,CL18,No,No,Quad,No,No
34105,CL15,No,No,Dual,Yes,Yes
34106,CL40,No,No,Single,Yes,No
34107,CL17,Yes,No,Single,No,Yes
34108,CL38,No,No,Dual,No,No
34109,CL19,Yes,No,Dual,Yes,No
34110,CL13,No,No,Single,No,No
34111,CL17,Yes,No,Single,Yes,Yes
34112,CL11,No,No,Single,Yes,No
34113,CL15,Yes,No,Single,Yes,No
34114,CL15,No,No,Dual,Yes,No
34115,CL36,No,No,Dual,No,Yes
34116,CL15,Yes,No,Quad,No,No
34117,CL38,Yes,No,Single,Yes,Yes
34118,CL16,Yes,No,Quad,Yes,No
34119,CL17,No,No,Dual,Yes,No
34120,CL40,Yes,Yes,Quad,No,No
34121,CL15,Yes,Yes,Single,Yes,Yes
34122,CL15,Yes,No,Single,No,No
34123,CL13,No,No,Dual,Yes,Yes
34124,CL19,Yes,No,Single,Yes,Yes
34125,CL36,No,No,Quad,No,Yes
34126,CL15,No,No,Dual,No,Yes
34127,CL17,Yes,Yes,Dual,No,No
34128,CL15,Yes,No,Single,No,No
34129,CL38,No,No,Quad,No,No
34130,CL13,Yes,No,Single,No,No
34131,CL36,Yes,No,Dual,No,Yes
34132,CL36,No,No,Single,Yes,No
34133,CL38,No,No,Single,Yes,No
34134,CL16,Yes,Yes,Quad,Yes,No
34135,CL11,No,No,Quad,No,No
34136,CL16,Yes,Yes,Single,Yes,No
34137,CL18,No,No,Quad,No,No
34138,CL18,No,No,Dual,No,No
34139,CL38,Yes,Yes,Quad,No,Yes
34140,CL19,No,No,Quad,Yes,Yes
34141,CL38,No,No,Quad,No,No
34142,CL36,Yes,No,Single,Yes,Yes
34143,CL11,Yes,No,Quad,No,No
34144,CL13,Yes,No,Dual,No,Yes
34145,CL36,Yes,No,Dual,No,No
34146,CL11,Yes,No,Quad,Yes,No
34147,CL19,No,No,Dual,Yes,Yes
34148,CL38,No,No,Single,Yes,Yes
34149,CL36,No,No,Single,Yes,No
34150,CL17,Yes,Yes,Single,No,No
34151,CL38,Yes,Yes,Quad,No,Yes
34152,CL38,No,No,Quad,No,No
34153,CL18,Yes,No,Dual,Yes,Yes
34154,CL11,Yes,Yes,Single,No,No
34155,CL13,No,No,Dual,Yes,No
34156,CL13,Yes,Yes,Single,No,Yes
34157,CL11,Yes,Yes,Quad,Yes,No
34158,CL18,Yes,Yes,Single,Yes,No
34159,CL38,No,No,Single,No,No
34160,CL36,No,No,Quad,No,Yes
34161,CL16,Yes,No,Dual,Yes,Yes
34162,CL19,No,No,Single,Yes,Yes
34163,CL16,No,No,Single,No,Yes
34164,CL17,Yes,No,Dual,Yes,No
34165,CL18,No,No,Single,Yes,No
34166,CL11,No,No,Single,No,No
34167,CL19,Yes,No,Dual,Yes,Yes
34168,CL38,No,No,Dual,No,No
34169,CL19,No,No,Single,No,Yes
34170,CL18,No,No,Dual,No,No
34171,CL38,No,No,Dual,No,Yes
34172,CL18,No,No,Dual,No,No
34173,CL40,Yes,Yes,Dual,No,Yes
34174,CL15,No,No,Quad,Yes,No
34175,CL36,Yes,Yes,Dual,No,Yes
34176,CL18,Yes,No,Quad,Yes,Yes
34177,CL18,Yes,Yes,Single,Yes,Yes
34178,CL40,No,No,Single,Yes,Yes
34179,CL17,Yes,No,Single,Yes,Yes
34180,CL38,No,No,Dual,No,No
34181,CL36,No,No,Dual,Yes,No
34182,CL13,Yes,Yes,Dual,No,No
34183,CL11,No,No,Quad,Yes,Yes
34184,CL16,No,No,Single,No,No
34185,CL40,No,No,Quad,Yes,No
34186,CL38,Yes,No,Single,Yes,Yes
34187,CL19,Yes,No,Dual,Yes,No
34188,CL11,Yes,No,Quad,No,No
34189,CL40,No,No,Dual,No,Yes
34190,CL17,Yes,Yes,Dual,No,No
34191,CL36,No,No,Single,Yes,Yes
34192,CL17,No,No,Single,No,No
34193,CL18,Yes,Yes,Quad,No,No
34194,CL17,Yes,No,Single,Yes,No
34195,CL13,No,No,Quad,No,Yes
34196,CL36,No,No,Dual,No,Yes
34197,CL36,Yes,Yes,Dual,No,Yes
34198,CL15,No,No,Single,No,No
34199,CL40,No,No,Quad,Yes,No
34200,CL11,Yes,No,Dual,Yes,No
34201,CL19,No,No,Dual,Yes,Yes
34202,CL15,Yes,No,Quad,No,No
34203,CL38,Yes,No,Quad,No,No
34204,CL13,No,No,Single,Yes,Yes
34205,CL16,No,No,Dual,No,Yes
34206,CL19,Yes,No,Quad,No,No
34207,CL18,Yes,No,Dual,Yes,Yes
34208,CL19,Yes,Yes,Quad,No,Yes
34209,CL19,Yes,Yes,Quad,No,Yes
34210,CL36,Yes,No,Quad,Yes,No
34211,CL13,No,No,Quad,Yes,No
34212,CL36,No,No,Single,No,Yes
34213,CL18,Yes,Yes,Dual,Yes,No
34214,CL13,Yes,No,Single,No,No
34215,CL15,No,No,Quad,Yes,No
34216,CL36,No,No,Single,No,Yes
34217,CL19,Yes,Yes,Dual,Yes,No
34218,CL11,Yes,No,Single,No,No
34219,CL13,No,No,Dual,No,Yes
34220,CL17,No,No,Single,Yes,Yes
34221,CL38,Yes,No,Single,Yes,No
34222,CL15,No,No,Quad,No,Yes
34223,CL40,No,No,Quad,No,No
34224,CL38,No,No,Single,No,Yes
34225,CL16,No,No,Quad,No,No
34226,CL19,Yes,Yes,Single,No,No
34227,CL36,Yes,No,Single,No,Yes
34228,CL40,No,No,Quad,No,No
34229,CL13,No,No,Quad,No,Yes
34230,CL18,No,No,Single,No,No
34231,CL11,Yes,Yes,Single,No,Yes
34232,CL17,Yes,No,Quad,No,Yes
34233,CL16,Yes,Yes,Single,No,No
34234,CL16,No,No,Quad,Yes,Yes
34235,CL17,Yes,No,Quad,Yes,Yes
34236,CL36,No,No,Dual,No,No
34237,CL11,No,No,Single,Yes,No
