Processor_ID,L3_Cache_MB,Lithography_nm,Integrated_GPU,PCIe_Version,Max_Memory_GB,Memory_Type,ECC_Support
24568,4,14,No,3.0,256,LPDDR5,No
24569,16,3,No,5.0,2048,HBM2,No
24570,32,5,Yes,4.0,32,LPDDR4X,Yes
24571,64,3,Yes,4.0,256,DDR4,No
24572,32,7,No,4.0,128,LPDDR4X,No
24573,32,10,No,4.0,4096,LPDDR4X,No
24574,12,5,No,4.0,4096,HBM2,Yes
24575,2,14,No,4.0,32,DDR4,Yes
24576,16,5,No,5.0,512,LPDDR4X,Yes
24577,12,7,No,5.0,256,LPDDR5X,No
24578,2,5,No,5.0,4096,LPDDR5,Yes
24579,4,10,Yes,4.0,16,LPDDR5X,No
24580,4,7,No,4.0,2048,DDR5,Yes
24581,16,3,Yes,3.0,32,HBM2,Yes
24582,256,3,Yes,4.0,2048,LPDDR4X,No
24583,2,10,Yes,5.0,1024,LPDDR4X,Yes
24584,256,10,Yes,5.0,1024,LPDDR4X,Yes
24585,256,3,Yes,4.0,512,LPDDR5,No
24586,256,14,No,5.0,1024,DDR5,No
24587,16,10,No,5.0,1024,LPDDR4X,No
24588,32,10,Yes,3.0,1024,DDR4,Yes
24589,32,5,No,5.0,64,LPDDR5,Yes
24590,12,10,No,4.0,1024,LPDDR5X,No
24591,128,5,No,5.0,256,LPDDR4X,No
24592,64,7,Yes,3.0,64,LPDDR5X,No
24593,8,14,Yes,5.0,4096,LPDDR4X,No
24594,2,5,Yes,4.0,1024,LPDDR4X,No
24595,32,5,No,5.0,4096,DDR5,Yes
24596,128,10,Yes,4.0,32,LPDDR5X,Yes
24597,16,14,Yes,4.0,16,HBM2,No
24598,128,7,Yes,3.0,2048,LPDDR4X,No
24599,2,3,No,5.0,1024,HBM2,No
24600,256,14,No,5.0,32,LPDDR5,Yes
24601,128,3,Yes,4.0,2048,DDR5,Yes
24602,128,7,Yes,4.0,32,HBM2,No
24603,128,14,No,3.0,32,LPDDR5X,No
24604,4,14,No,3.0,16,LPDDR5X,Yes
24605,96,5,No,5.0,128,LPDDR4X,Yes
24606,128,10,No,3.0,2048,LPDDR5X,No
24607,8,5,No,4.0,64,LPDDR5,Yes
24608,4,10,No,3.0,64,HBM2,Yes
24609,128,14,Yes,5.0,2048,LPDDR4X,No
24610,2,5,Yes,5.0,1024,LPDDR5,No
24611,16,10,Yes,3.0,64,HBM2,Yes
24612,12,5,No,3.0,16,LPDDR4X,No
24613,256,14,No,5.0,64,DDR4,Yes
24614,16,10,Yes,5.0,1024,HBM2,Yes
24615,8,10,No,4.0,4096,HBM2,No
24616,2,14,No,3.0,512,DDR4,No
24617,2,14,No,3.0,32,DDR5,Yes
24618,12,7,Yes,3.0,128,LPDDR5,No
24619,16,14,Yes,5.0,4096,LPDDR5X,Yes
24620,4,5,No,3.0,16,DDR5,Yes
24621,12,5,No,3.0,256,DDR5,Yes
24622,8,10,No,4.0,256,HBM2,Yes
24623,128,10,Yes,5.0,64,LPDDR4X,Yes
24624,32,7,Yes,4.0,32,LPDDR5,No
24625,128,14,No,5.0,256,HBM2,Yes
24626,4,14,Yes,4.0,128,DDR4,No
24627,256,14,No,3.0,512,HBM2,No
24628,4,10,Yes,3.0,256,DDR4,Yes
24629,32,3,Yes,3.0,512,DDR4,No
24630,128,3,No,5.0,64,LPDDR5,Yes
24631,16,10,Yes,3.0,1024,LPDDR5X,Yes
24632,4,5,No,4.0,1024,LPDDR4X,Yes
24633,96,7,Yes,4.0,128,LPDDR5X,No
24634,256,5,Yes,5.0,1024,DDR5,Yes
24635,16,10,Yes,5.0,64,LPDDR5,Yes
24636,16,7,No,3.0,32,LPDDR5X,Yes
24637,4,7,Yes,5.0,128,LPDDR5X,Yes
24638,96,14,Yes,3.0,128,DDR4,Yes
24639,64,7,Yes,3.0,256,DDR4,No
24640,16,10,No,3.0,128,LPDDR5,Yes
24641,8,3,Yes,3.0,512,LPDDR4X,No
24642,16,14,Yes,3.0,64,HBM2,Yes
24643,32,14,No,3.0,1024,LPDDR5X,No
24644,2,14,Yes,4.0,4096,DDR5,Yes
24645,12,3,Yes,4.0,256,DDR5,No
24646,2,3,No,4.0,256,LPDDR4X,Yes
24647,256,3,Yes,4.0,128,LPDDR5,Yes
24648,128,14,No,5.0,64,LPDDR4X,No
24649,32,3,Yes,3.0,32,HBM2,No
24650,12,3,No,3.0,128,DDR4,Yes
24651,128,7,No,3.0,16,DDR4,Yes
24652,32,7,No,4.0,32,LPDDR5X,Yes
24653,64,3,No,5.0,16,LPDDR5X,Yes
24654,12,5,Yes,3.0,16,LPDDR5X,Yes
24655,32,3,Yes,5.0,2048,LPDDR4X,Yes
24656,96,10,Yes,3.0,1024,DDR5,Yes
24657,4,7,No,3.0,4096,LPDDR4X,No
24658,8,3,No,3.0,64,DDR5,No
24659,96,7,Yes,4.0,512,DDR4,No
24660,128,3,Yes,4.0,512,LPDDR4X,Yes
24661,8,14,Yes,5.0,64,DDR5,No
24662,32,7,No,4.0,1024,HBM2,No
24663,128,5,No,3.0,16,DDR4,No
24664,2,14,No,4.0,256,HBM2,Yes
24665,256,14,No,3.0,128,LPDDR5,Yes
24666,8,7,Yes,4.0,64,HBM2,No
24667,16,3,No,5.0,128,LPDDR5,Yes
24668,8,10,No,5.0,4096,DDR5,Yes
24669,8,7,Yes,3.0,1024,HBM2,No
24670,128,10,Yes,5.0,1024,DDR5,Yes
24671,64,5,Yes,3.0,32,DDR4,Yes
24672,64,3,No,3.0,16,LPDDR5X,Yes
24673,128,7,Yes,5.0,128,HBM2,Yes
24674,96,14,No,4.0,256,LPDDR5,No
24675,12,10,No,4.0,256,DDR5,No
24676,12,7,No,5.0,128,HBM2,No
24677,2,7,Yes,4.0,16,DDR4,No
24678,16,7,No,4.0,2048,LPDDR4X,Yes
24679,96,7,Yes,4.0,4096,LPDDR5X,No
24680,64,3,Yes,4.0,1024,DDR5,No
24681,16,5,No,3.0,16,LPDDR5,Yes
24682,8,14,Yes,4.0,32,LPDDR5,Yes
24683,8,10,No,5.0,32,DDR5,Yes
24684,2,3,No,3.0,128,DDR4,Yes
24685,4,7,No,4.0,1024,LPDDR5,No
24686,12,5,No,4.0,64,LPDDR5,Yes
24687,128,5,No,5.0,256,LPDDR5,Yes
24688,4,10,No,3.0,256,DDR4,Yes
24689,64,14,No,5.0,256,LPDDR5,Yes
24690,2,3,No,3.0,256,HBM2,Yes
24691,16,7,No,4.0,128,LPDDR5X,No
24692,4,5,Yes,4.0,512,HBM2,Yes
24693,2,7,No,4.0,32,LPDDR5X,Yes
24694,8,10,No,3.0,4096,HBM2,Yes
24695,96,7,Yes,3.0,2048,DDR5,Yes
24696,8,7,No,3.0,512,DDR5,Yes
24697,128,7,No,4.0,4096,DDR5,No
24698,128,10,No,5.0,512,HBM2,No
24699,256,7,No,4.0,2048,DDR4,No
24700,4,10,Yes,4.0,256,DDR5,No
24701,16,7,Yes,3.0,256,LPDDR5,Yes
24702,2,7,Yes,3.0,2048,LPDDR4X,No
24703,32,5,No,3.0,1024,HBM2,No
24704,256,5,No,3.0,4096,LPDDR4X,No
24705,2,3,No,3.0,128,LPDDR5X,No
24706,4,5,Yes,5.0,4096,DDR4,No
24707,4,14,No,3.0,512,LPDDR5X,No
24708,32,14,Yes,4.0,16,DDR4,No
24709,2,7,Yes,5.0,4096,LPDDR5X,No
24710,32,7,Yes,5.0,128,LPDDR5X,Yes
24711,12,10,Yes,5.0,256,LPDDR5X,No
24712,64,3,No,5.0,4096,LPDDR5,No
24713,8,5,Yes,3.0,32,DDR4,Yes
24714,12,14,Yes,5.0,32,HBM2,No
24715,32,7,No,5.0,64,DDR4,Yes
24716,256,5,No,3.0,256,LPDDR5X,No
24717,96,14,Yes,4.0,32,LPDDR5,Yes
24718,64,7,Yes,5.0,256,LPDDR4X,No
24719,64,3,Yes,4.0,64,LPDDR5,No
24720,32,14,No,5.0,256,LPDDR5X,No
24721,32,5,No,5.0,32,LPDDR4X,No
24722,4,10,Yes,3.0,1024,LPDDR5,Yes
24723,4,14,No,5.0,512,LPDDR5X,Yes
24724,4,14,No,3.0,4096,HBM2,No
24725,2,10,Yes,4.0,512,LPDDR5X,No
24726,8,5,Yes,4.0,256,LPDDR5,No
24727,16,3,No,3.0,64,HBM2,No
24728,16,10,No,3.0,2048,LPDDR5,No
24729,64,14,Yes,3.0,1024,DDR5,No
24730,96,5,Yes,5.0,64,DDR5,No
24731,32,3,Yes,3.0,256,DDR5,No
24732,16,14,Yes,5.0,512,LPDDR4X,Yes
24733,2,10,No,4.0,256,DDR5,No
24734,16,10,No,4.0,128,DDR4,No
24735,12,10,Yes,5.0,4096,LPDDR5,Yes
24736,96,3,No,3.0,32,LPDDR5X,No
24737,32,3,Yes,4.0,16,DDR5,No
24738,8,14,No,5.0,256,LPDDR5,Yes
24739,128,14,No,3.0,2048,DDR4,Yes
24740,96,3,Yes,5.0,16,DDR5,Yes
24741,2,7,No,3.0,16,DDR5,No
24742,128,3,Yes,3.0,128,DDR5,No
24743,4,14,Yes,3.0,256,LPDDR4X,No
24744,96,14,No,5.0,512,HBM2,Yes
24745,16,7,Yes,4.0,128,DDR5,No
24746,8,10,Yes,5.0,512,DDR4,Yes
24747,32,3,No,3.0,16,LPDDR5,No
24748,2,3,Yes,5.0,512,LPDDR5X,No
24749,4,14,No,3.0,512,LPDDR4X,Yes
24750,128,10,No,4.0,32,LPDDR5X,Yes
24751,12,14,Yes,4.0,4096,DDR4,Yes
24752,32,3,Yes,4.0,16,LPDDR5,Yes
24753,16,10,No,4.0,128,HBM2,No
24754,32,7,Yes,5.0,128,LPDDR5X,Yes
24755,16,14,No,5.0,1024,LPDDR5,No
24756,16,3,No,5.0,256,DDR5,Yes
24757,4,3,No,5.0,512,LPDDR5X,Yes
24758,12,14,No,3.0,1024,LPDDR4X,Yes
24759,128,14,Yes,3.0,512,HBM2,No
24760,96,3,No,5.0,16,LPDDR5X,No
24761,96,10,No,3.0,2048,LPDDR4X,No
24762,12,10,No,5.0,512,LPDDR5X,No
24763,32,5,No,3.0,64,LPDDR4X,No
24764,64,5,Yes,3.0,512,DDR4,No
24765,8,14,No,5.0,32,LPDDR5X,Yes
24766,64,14,Yes,4.0,128,HBM2,No
24767,32,10,No,4.0,2048,DDR4,Yes
24768,4,3,Yes,4.0,256,LPDDR5,Yes
24769,2,3,No,4.0,256,LPDDR5X,Yes
24770,128,14,No,4.0,256,LPDDR5X,No
24771,12,5,Yes,4.0,64,DDR5,Yes
24772,2,5,No,4.0,32,LPDDR5X,No
24773,4,14,No,4.0,4096,DDR4,Yes
24774,64,14,Yes,5.0,256,DDR4,Yes
24775,96,14,Yes,4.0,2048,LPDDR5X,Yes
24776,64,5,No,5.0,2048,LPDDR4X,Yes
24777,16,14,No,3.0,128,LPDDR5X,No
24778,4,14,Yes,4.0,4096,LPDDR4X,No
24779,16,14,No,3.0,256,HBM2,Yes
24780,96,14,Yes,4.0,128,LPDDR5X,No
24781,12,5,Yes,3.0,1024,DDR5,No
24782,64,5,No,5.0,256,HBM2,No
24783,8,14,No,3.0,128,DDR5,No
24784,16,10,Yes,5.0,128,LPDDR5X,No
24785,16,3,No,5.0,64,LPDDR4X,Yes
24786,128,3,Yes,5.0,64,DDR4,No
24787,32,14,No,4.0,32,LPDDR5,Yes
24788,64,7,No,3.0,256,DDR5,Yes
24789,2,7,No,3.0,2048,DDR4,No
24790,4,14,No,4.0,256,DDR4,No
24791,96,7,Yes,4.0,2048,LPDDR5,No
24792,32,10,Yes,3.0,32,DDR4,Yes
24793,32,10,No,5.0,32,DDR4,Yes
24794,2,14,No,5.0,4096,DDR5,Yes
24795,12,5,Yes,4.0,512,HBM2,No
24796,8,14,No,5.0,64,DDR5,Yes
24797,64,10,No,5.0,1024,DDR4,No
24798,12,3,No,3.0,2048,LPDDR4X,Yes
24799,16,5,No,3.0,128,LPDDR5,Yes
24800,8,14,No,5.0,4096,DDR4,No
24801,256,10,No,4.0,16,HBM2,No
24802,16,14,No,4.0,32,DDR4,Yes
24803,4,3,Yes,5.0,16,DDR5,Yes
24804,32,14,Yes,3.0,512,HBM2,No
24805,8,10,No,4.0,256,DDR5,No
24806,64,14,Yes,4.0,64,DDR5,No
24807,64,10,No,4.0,128,DDR4,No
24808,64,10,Yes,5.0,64,LPDDR5X,No
24809,32,5,Yes,5.0,2048,LPDDR4X,Yes
24810,96,10,Yes,3.0,16,LPDDR5X,Yes
24811,16,10,No,5.0,2048,LPDDR4X,No
24812,256,5,No,4.0,32,HBM2,No
24813,16,3,Yes,4.0,4096,HBM2,No
24814,96,10,No,3.0,256,LPDDR5X,Yes
24815,4,7,No,3.0,16,DDR4,No
24816,16,10,Yes,4.0,2048,DDR4,No
24817,32,14,No,3.0,512,DDR4,No
24818,64,5,Yes,4.0,16,LPDDR4X,No
24819,96,14,Yes,5.0,16,LPDDR4X,Yes
24820,128,5,No,4.0,64,LPDDR4X,No
24821,16,5,No,3.0,4096,DDR5,No
24822,256,5,No,3.0,512,DDR5,No
24823,2,14,Yes,5.0,128,DDR4,Yes
24824,32,5,No,5.0,32,LPDDR5X,Yes
24825,64,3,Yes,4.0,2048,LPDDR5X,Yes
24826,4,3,No,4.0,32,LPDDR5,No
24827,4,7,No,3.0,1024,LPDDR5,Yes
24828,32,10,No,3.0,256,DDR5,Yes
24829,2,14,Yes,4.0,256,HBM2,No
24830,2,3,Yes,4.0,32,LPDDR4X,Yes
24831,32,5,Yes,4.0,32,LPDDR4X,No
24832,64,3,No,3.0,2048,LPDDR5X,No
24833,12,3,Yes,5.0,256,HBM2,Yes
24834,128,10,No,3.0,4096,DDR5,Yes
24835,16,7,Yes,4.0,512,LPDDR5,No
24836,12,7,No,4.0,32,LPDDR4X,No
24837,32,5,No,5.0,256,LPDDR5,Yes
24838,256,7,No,4.0,64,DDR4,Yes
24839,96,10,Yes,4.0,2048,HBM2,Yes
24840,16,10,Yes,5.0,32,DDR4,No
24841,128,3,No,3.0,2048,DDR5,Yes
24842,4,3,No,5.0,256,LPDDR4X,No
24843,4,5,Yes,5.0,16,DDR4,Yes
24844,32,10,No,4.0,256,LPDDR5X,No
24845,16,14,Yes,5.0,32,LPDDR4X,Yes
24846,128,3,No,4.0,1024,HBM2,No
24847,96,14,No,4.0,128,DDR4,No
24848,8,7,No,4.0,4096,HBM2,No
24849,16,10,No,3.0,2048,HBM2,Yes
24850,8,10,No,5.0,1024,LPDDR4X,No
24851,8,3,No,3.0,64,HBM2,Yes
24852,12,5,Yes,5.0,64,LPDDR4X,Yes
24853,12,3,No,5.0,64,DDR4,No
24854,2,7,Yes,4.0,32,HBM2,No
24855,8,14,Yes,4.0,2048,LPDDR5X,Yes
24856,32,14,Yes,3.0,512,HBM2,Yes
24857,16,5,No,3.0,256,DDR5,No
24858,64,7,No,3.0,1024,LPDDR5X,Yes
24859,64,5,Yes,4.0,256,LPDDR4X,Yes
24860,64,10,No,5.0,16,LPDDR5X,Yes
24861,16,14,No,5.0,16,LPDDR5,Yes
24862,16,5,Yes,4.0,32,LPDDR4X,No
24863,2,10,Yes,5.0,16,LPDDR5X,Yes
24864,64,3,Yes,5.0,2048,DDR4,No
24865,256,14,Yes,4.0,128,HBM2,Yes
24866,2,10,Yes,3.0,512,HBM2,No
24867,256,10,Yes,3.0,64,LPDDR5,Yes
24868,4,14,Yes,5.0,32,HBM2,Yes
24869,8,3,No,5.0,64,LPDDR5,Yes
24870,8,10,Yes,4.0,4096,DDR4,Yes
24871,8,14,No,5.0,256,HBM2,No
24872,8,7,Yes,3.0,64,LPDDR4X,Yes
24873,64,3,Yes,3.0,1024,DDR4,No
24874,256,7,Yes,5.0,128,LPDDR4X,Yes
24875,32,3,Yes,4.0,1024,LPDDR5,Yes
24876,32,10,No,5.0,256,LPDDR5,No
24877,2,14,No,5.0,512,LPDDR5X,No
24878,12,5,Yes,3.0,2048,HBM2,Yes
24879,256,7,No,4.0,256,LPDDR5,No
24880,64,5,Yes,4.0,64,HBM2,Yes
24881,16,14,Yes,4.0,2048,DDR5,Yes
24882,16,14,No,5.0,256,LPDDR4X,Yes
24883,128,7,No,5.0,2048,HBM2,No
24884,256,14,No,5.0,1024,DDR5,Yes
24885,16,5,No,4.0,1024,DDR5,No
24886,96,10,Yes,5.0,512,HBM2,No
24887,2,7,No,5.0,128,DDR5,Yes
24888,4,3,No,5.0,512,LPDDR4X,Yes
24889,8,10,No,4.0,4096,DDR4,No
24890,12,10,Yes,3.0,64,HBM2,Yes
24891,96,5,No,4.0,1024,HBM2,Yes
24892,12,14,Yes,5.0,2048,LPDDR5X,No
24893,256,10,No,3.0,128,HBM2,No
24894,128,3,No,4.0,1024,LPDDR4X,Yes
24895,16,7,No,5.0,16,DDR5,No
24896,2,10,No,5.0,1024,LPDDR5X,Yes
24897,256,14,Yes,5.0,16,DDR5,No
24898,96,14,Yes,5.0,256,DDR4,Yes
24899,64,10,No,4.0,1024,LPDDR5,Yes
24900,64,3,Yes,5.0,16,DDR5,No
24901,16,3,Yes,5.0,1024,DDR4,Yes
24902,64,5,Yes,3.0,64,DDR4,Yes
24903,128,7,Yes,4.0,128,LPDDR5,No
24904,96,10,Yes,3.0,4096,LPDDR5X,No
24905,32,3,No,5.0,1024,DDR5,No
24906,96,5,No,4.0,128,LPDDR5X,No
24907,64,14,No,3.0,128,LPDDR4X,No
24908,8,7,Yes,5.0,1024,LPDDR5,Yes
24909,8,7,Yes,5.0,512,DDR5,Yes
24910,16,5,Yes,5.0,512,LPDDR4X,No
24911,64,7,No,3.0,4096,LPDDR4X,Yes
24912,256,10,No,5.0,16,LPDDR5X,No
24913,16,3,No,5.0,4096,DDR5,Yes
24914,12,5,No,4.0,64,HBM2,Yes
24915,256,10,No,4.0,64,LPDDR4X,No
24916,16,14,Yes,5.0,32,DDR5,No
24917,2,10,No,3.0,32,LPDDR5,No
24918,96,5,Yes,4.0,1024,LPDDR4X,No
24919,12,5,No,5.0,2048,LPDDR5X,Yes
24920,4,3,Yes,5.0,64,LPDDR5X,Yes
24921,128,7,No,5.0,256,LPDDR5,No
24922,2,7,Yes,3.0,2048,LPDDR5X,Yes
24923,128,5,Yes,4.0,128,LPDDR5,Yes
24924,12,3,No,3.0,1024,DDR4,Yes
24925,2,14,Yes,5.0,16,LPDDR4X,No
24926,256,5,Yes,5.0,16,HBM2,Yes
24927,16,7,Yes,4.0,2048,DDR5,Yes
24928,128,3,Yes,3.0,512,LPDDR4X,Yes
24929,12,14,Yes,4.0,16,LPDDR5X,Yes
24930,16,14,Yes,5.0,32,DDR4,Yes
24931,256,10,No,5.0,16,LPDDR4X,Yes
24932,8,10,Yes,4.0,64,HBM2,No
24933,12,5,No,3.0,256,LPDDR5,No
24934,128,7,Yes,3.0,16,DDR4,Yes
24935,8,5,Yes,3.0,64,HBM2,No
24936,256,7,No,4.0,4096,LPDDR4X,Yes
24937,96,7,Yes,4.0,128,LPDDR5X,Yes
24938,12,10,No,3.0,32,DDR5,No
24939,4,3,Yes,5.0,512,LPDDR5,Yes
24940,2,10,Yes,5.0,4096,LPDDR5,Yes
24941,32,14,Yes,4.0,512,LPDDR4X,No
24942,32,7,Yes,5.0,16,DDR4,No
24943,256,14,Yes,3.0,4096,LPDDR5,Yes
24944,4,5,Yes,5.0,128,DDR4,No
24945,96,10,Yes,4.0,64,LPDDR5X,Yes
24946,12,5,Yes,5.0,2048,LPDDR4X,Yes
24947,32,3,No,3.0,1024,DDR5,Yes
24948,32,5,No,4.0,16,LPDDR5,No
24949,12,3,No,3.0,512,DDR4,No
24950,12,7,Yes,5.0,512,HBM2,No
24951,96,10,Yes,4.0,256,LPDDR5X,No
24952,2,3,No,5.0,256,DDR4,No
24953,4,5,Yes,3.0,4096,DDR4,No
24954,96,10,No,4.0,2048,DDR4,No
24955,96,3,No,5.0,32,DDR5,Yes
24956,64,10,No,4.0,512,LPDDR5,Yes
24957,256,14,No,3.0,512,HBM2,Yes
24958,96,3,Yes,4.0,32,DDR4,No
24959,4,7,Yes,5.0,4096,LPDDR5X,No
24960,2,14,Yes,4.0,16,HBM2,Yes
24961,96,3,No,5.0,1024,LPDDR4X,Yes
24962,4,5,Yes,4.0,4096,LPDDR4X,No
24963,64,10,No,5.0,32,LPDDR4X,No
24964,12,10,Yes,4.0,4096,DDR5,Yes
24965,128,3,Yes,3.0,64,LPDDR5,Yes
24966,12,10,No,5.0,1024,LPDDR4X,No
24967,64,5,Yes,3.0,128,DDR4,No
24968,32,14,Yes,3.0,256,HBM2,No
24969,256,5,Yes,5.0,1024,DDR5,Yes
24970,4,10,Yes,4.0,256,HBM2,No
24971,128,7,Yes,5.0,4096,HBM2,Yes
24972,256,7,Yes,3.0,512,LPDDR5,No
24973,128,7,No,5.0,32,DDR5,No
24974,256,3,No,3.0,2048,LPDDR4X,No
24975,128,7,No,3.0,128,LPDDR4X,Yes
24976,8,10,No,5.0,128,LPDDR5X,Yes
24977,2,7,Yes,5.0,2048,HBM2,Yes
24978,8,7,Yes,4.0,256,HBM2,Yes
24979,8,5,Yes,4.0,2048,LPDDR4X,No
24980,32,3,Yes,4.0,32,LPDDR5,No
24981,96,14,No,3.0,128,HBM2,No
24982,96,5,No,4.0,512,LPDDR4X,Yes
24983,256,5,No,3.0,2048,LPDDR4X,No
24984,2,5,No,5.0,32,DDR5,No
24985,16,10,Yes,4.0,512,DDR5,Yes
24986,12,3,No,4.0,512,LPDDR4X,Yes
24987,96,14,Yes,4.0,4096,LPDDR5,No
24988,32,7,Yes,4.0,64,LPDDR5,Yes
24989,8,10,No,3.0,512,LPDDR4X,Yes
24990,12,10,No,3.0,512,LPDDR4X,Yes
24991,4,5,No,3.0,1024,DDR5,Yes
24992,4,5,Yes,4.0,4096,LPDDR5,Yes
24993,64,3,Yes,3.0,2048,HBM2,No
24994,2,5,No,4.0,64,LPDDR4X,No
24995,2,5,No,3.0,2048,LPDDR4X,Yes
24996,16,3,Yes,3.0,256,DDR5,Yes
24997,12,5,No,4.0,512,HBM2,Yes
24998,32,14,No,4.0,64,DDR4,No
24999,256,3,No,3.0,256,LPDDR5X,Yes
25000,4,10,Yes,3.0,2048,LPDDR5,Yes
25001,2,10,No,5.0,2048,LPDDR5X,No
25002,96,14,Yes,4.0,1024,LPDDR5,Yes
25003,16,14,No,4.0,4096,DDR5,No
25004,12,5,No,4.0,32,HBM2,Yes
25005,64,3,Yes,3.0,4096,LPDDR4X,No
25006,64,7,Yes,3.0,16,LPDDR5X,Yes
25007,96,14,No,5.0,16,LPDDR5X,Yes
25008,256,3,No,4.0,16,LPDDR5,No
25009,64,3,No,4.0,256,DDR4,No
25010,32,5,Yes,5.0,512,LPDDR4X,No
25011,128,3,No,3.0,2048,HBM2,Yes
25012,2,10,Yes,3.0,2048,LPDDR4X,No
25013,64,3,Yes,5.0,16,HBM2,No
25014,12,10,Yes,5.0,64,LPDDR5,Yes
25015,96,14,Yes,5.0,512,LPDDR5,No
25016,12,3,No,5.0,256,DDR4,No
25017,16,14,Yes,3.0,4096,LPDDR5X,Yes
25018,16,5,No,3.0,1024,DDR4,Yes
25019,8,10,Yes,4.0,16,DDR5,Yes
25020,12,7,Yes,4.0,128,DDR5,No
25021,4,10,Yes,4.0,4096,HBM2,No
25022,4,10,Yes,4.0,4096,LPDDR4X,No
25023,64,5,No,5.0,256,LPDDR5X,No
25024,128,3,No,4.0,1024,DDR5,No
25025,64,7,No,3.0,2048,LPDDR4X,No
25026,64,10,No,5.0,16,LPDDR5,No
25027,2,7,Yes,3.0,128,DDR4,Yes
25028,64,10,No,3.0,1024,HBM2,No
25029,16,14,Yes,5.0,16,LPDDR5,No
25030,8,14,Yes,4.0,2048,LPDDR5X,Yes
25031,4,14,Yes,4.0,64,LPDDR4X,Yes
25032,8,7,Yes,4.0,32,DDR5,Yes
25033,12,10,Yes,5.0,2048,DDR4,No
25034,96,3,No,4.0,64,LPDDR4X,No
25035,12,10,Yes,5.0,512,DDR4,No
25036,12,7,Yes,3.0,4096,LPDDR4X,No
25037,256,5,Yes,5.0,16,DDR4,Yes
25038,12,5,Yes,5.0,128,HBM2,Yes
25039,64,7,Yes,4.0,4096,LPDDR5X,Yes
25040,16,7,No,4.0,1024,LPDDR5X,Yes
25041,128,3,No,3.0,512,LPDDR5X,Yes
25042,12,7,Yes,5.0,2048,LPDDR5X,Yes
25043,2,14,No,3.0,4096,DDR5,Yes
25044,64,14,Yes,5.0,2048,DDR4,Yes
25045,12,3,No,3.0,4096,LPDDR5X,Yes
25046,32,10,No,5.0,32,DDR4,No
25047,256,14,No,4.0,16,DDR5,No
25048,2,5,Yes,5.0,512,LPDDR4X,No
25049,4,7,Yes,4.0,512,LPDDR5,No
25050,16,3,Yes,5.0,4096,DDR5,Yes
25051,4,7,Yes,5.0,32,LPDDR5X,No
25052,12,5,No,3.0,2048,LPDDR5X,Yes
25053,12,3,No,3.0,4096,DDR4,Yes
25054,96,7,No,3.0,2048,DDR4,Yes
25055,12,3,No,4.0,256,DDR4,No
25056,4,3,Yes,4.0,128,LPDDR5,Yes
25057,256,10,Yes,3.0,256,LPDDR5X,Yes
25058,2,5,Yes,3.0,512,LPDDR5,No
25059,256,14,Yes,5.0,1024,LPDDR5X,No
25060,256,10,Yes,4.0,512,LPDDR5,Yes
25061,12,14,Yes,4.0,16,HBM2,Yes
25062,12,3,Yes,3.0,128,HBM2,No
25063,2,14,Yes,3.0,64,LPDDR5X,No
25064,16,10,No,4.0,64,DDR4,Yes
25065,96,7,No,4.0,512,DDR5,No
25066,128,10,No,3.0,256,DDR4,No
25067,2,7,Yes,5.0,128,DDR4,No
25068,128,5,No,3.0,32,HBM2,No
25069,32,7,Yes,5.0,1024,DDR4,Yes
25070,96,10,No,5.0,64,DDR5,No
25071,64,14,No,4.0,1024,LPDDR4X,Yes
25072,2,10,No,3.0,2048,LPDDR5X,Yes
25073,64,7,No,3.0,2048,LPDDR5,No
25074,12,3,Yes,3.0,32,LPDDR5X,No
25075,8,10,No,4.0,512,LPDDR4X,No
25076,8,3,No,4.0,512,HBM2,No
25077,16,14,Yes,4.0,16,LPDDR5X,Yes
25078,12,10,Yes,5.0,32,HBM2,No
25079,128,10,Yes,4.0,16,LPDDR5X,No
25080,256,7,No,4.0,512,LPDDR4X,No
25081,96,3,No,3.0,512,HBM2,No
25082,128,7,No,4.0,1024,LPDDR5,No
25083,8,5,No,3.0,16,LPDDR5,No
25084,4,7,Yes,4.0,128,DDR5,Yes
25085,64,3,Yes,3.0,2048,HBM2,No
25086,8,3,No,5.0,128,HBM2,Yes
25087,64,3,Yes,4.0,512,LPDDR5X,No
25088,4,10,No,3.0,2048,LPDDR5,No
25089,96,14,Yes,5.0,2048,LPDDR5,Yes
25090,64,10,No,4.0,32,HBM2,Yes
25091,32,3,Yes,5.0,128,DDR5,Yes
25092,2,10,No,3.0,2048,LPDDR5,Yes
25093,32,14,Yes,5.0,2048,DDR5,Yes
25094,12,10,No,5.0,256,LPDDR4X,No
25095,64,10,Yes,5.0,1024,LPDDR5X,Yes
25096,12,3,Yes,3.0,16,LPDDR5X,No
25097,96,3,No,5.0,512,LPDDR5,No
25098,256,3,No,5.0,256,DDR4,No
25099,128,14,Yes,4.0,16,HBM2,No
25100,12,7,Yes,4.0,2048,LPDDR5X,No
25101,12,7,Yes,3.0,16,LPDDR5X,No
25102,16,3,Yes,5.0,1024,LPDDR5,No
25103,2,3,No,5.0,16,DDR4,No
25104,256,10,Yes,5.0,2048,DDR4,Yes
25105,32,10,No,4.0,64,LPDDR5,No
25106,32,10,Yes,4.0,1024,HBM2,No
25107,96,5,No,5.0,16,DDR4,Yes
25108,64,14,Yes,5.0,256,LPDDR5,Yes
25109,96,14,Yes,5.0,2048,LPDDR5,No
