market_name,product_type,date,price_per_kg,supply_kg,demand_level
Pasar Anyar,Organic Chicken,2023-08-20,63732,2593,Medium
Pasar Anyar,Organic Chicken,2023-08-23,50785,464,Low
Pasar Anyar,Organic Chicken,2023-08-26,71459,2395,Very High
Pasar Anyar,Organic Chicken,2023-08-29,72968,2678,High
Pasar Anyar,Organic Chicken,2023-09-01,72638,979,Low
Pasar Anyar,Organic Chicken,2023-09-04,79540,2365,High
Pasar Anyar,Organic Chicken,2023-09-07,70053,1071,Medium
Pasar Anyar,Organic Chicken,2023-09-10,63015,1801,Medium
Pasar Anyar,Organic Chicken,2023-09-13,65843,811,High
Pasar Anyar,Organic Chicken,2023-09-16,61745,1527,Medium
Pasar Anyar,Organic Chicken,2023-09-19,83996,345,Very High
Pasar Anyar,Organic Chicken,2023-09-22,69967,1313,High
Pasar Anyar,Organic Chicken,2023-09-25,54968,2936,Low
Pasar Anyar,Organic Chicken,2023-09-28,60929,1105,Medium
Pasar Anyar,Organic Chicken,2023-10-01,54210,1507,Very High
Pasar Anyar,Organic Chicken,2023-10-04,49092,279,Medium
Pasar Anyar,Organic Chicken,2023-10-07,72935,2411,Low
Pasar Anyar,Organic Chicken,2023-10-10,55224,1521,Medium
Pasar Anyar,Organic Chicken,2023-10-13,62893,1819,Low
Pasar Anyar,Organic Chicken,2023-10-16,56781,1530,Medium
Pasar Anyar,Organic Chicken,2023-10-19,61606,1012,Very High
Pasar Anyar,Organic Chicken,2023-10-22,51100,2833,Low
Pasar Anyar,Organic Chicken,2023-10-25,77324,2098,Medium
Pasar Anyar,Organic Chicken,2023-10-28,76256,2908,Very High
Pasar Anyar,Organic Chicken,2023-10-31,55205,2419,High
Pasar Anyar,Organic Chicken,2023-11-03,72161,2848,Low
Pasar Anyar,Organic Chicken,2023-11-06,53228,146,Low
Pasar Anyar,Organic Chicken,2023-11-09,52298,612,Very High
Pasar Anyar,Organic Chicken,2023-11-12,62148,2772,Medium
Pasar Anyar,Organic Chicken,2023-11-15,52178,1062,High
Pasar Anyar,Organic Chicken,2023-11-18,80138,1531,Medium
Pasar Anyar,Organic Chicken,2023-11-21,68211,943,High
Pasar Anyar,Organic Chicken,2023-11-24,60451,1298,Very High
Pasar Anyar,Organic Chicken,2023-11-27,56183,1982,High
Pasar Anyar,Organic Chicken,2023-11-30,51326,2938,High
Pasar Anyar,Organic Chicken,2023-12-03,77790,2827,Low
Pasar Anyar,Organic Chicken,2023-12-06,82155,672,Low
Pasar Anyar,Organic Chicken,2023-12-09,67719,683,Medium
Pasar Anyar,Organic Chicken,2023-12-12,52007,2128,High
Pasar Anyar,Organic Chicken,2023-12-15,50447,424,High
Pasar Anyar,Organic Chicken,2023-12-18,65558,2972,Medium
Pasar Anyar,Organic Chicken,2023-12-21,48027,2615,Low
Pasar Anyar,Organic Chicken,2023-12-24,72167,1545,Medium
Pasar Anyar,Organic Chicken,2023-12-27,71219,1956,High
Pasar Anyar,Organic Chicken,2023-12-30,60071,2433,Low
Pasar Anyar,Kampung Chicken,2023-01-01,46082,1610,Very High
Pasar Anyar,Kampung Chicken,2023-01-04,50203,2592,High
Pasar Anyar,Kampung Chicken,2023-01-07,51903,1427,High
Pasar Anyar,Kampung Chicken,2023-01-10,47924,1001,Low
Pasar Anyar,Kampung Chicken,2023-01-13,67397,2482,Medium
Pasar Anyar,Kampung Chicken,2023-01-16,54323,144,High
Pasar Anyar,Kampung Chicken,2023-01-19,74639,2538,Medium
Pasar Anyar,Kampung Chicken,2023-01-22,53923,1372,Medium
Pasar Anyar,Kampung Chicken,2023-01-25,71188,249,High
Pasar Anyar,Kampung Chicken,2023-01-28,78170,1440,Medium
Pasar Anyar,Kampung Chicken,2023-01-31,47795,141,High
Pasar Anyar,Kampung Chicken,2023-02-03,70962,2478,High
Pasar Anyar,Kampung Chicken,2023-02-06,43598,994,Low
Pasar Anyar,Kampung Chicken,2023-02-09,76899,2982,Medium
Pasar Anyar,Kampung Chicken,2023-02-12,60308,2481,Low
Pasar Anyar,Kampung Chicken,2023-02-15,48449,940,Very High
Pasar Anyar,Kampung Chicken,2023-02-18,52786,996,Very High
Pasar Anyar,Kampung Chicken,2023-02-21,66405,2579,Medium
Pasar Anyar,Kampung Chicken,2023-02-24,67350,2890,Very High
Pasar Anyar,Kampung Chicken,2023-02-27,74625,876,Medium
Pasar Anyar,Kampung Chicken,2023-03-02,72284,768,Medium
Pasar Anyar,Kampung Chicken,2023-03-05,62991,1184,Low
Pasar Anyar,Kampung Chicken,2023-03-08,59177,958,High
Pasar Anyar,Kampung Chicken,2023-03-11,52519,619,High
Pasar Anyar,Kampung Chicken,2023-03-14,71327,1396,High
Pasar Anyar,Kampung Chicken,2023-03-17,61216,800,Low
Pasar Anyar,Kampung Chicken,2023-03-20,77657,2145,High
Pasar Anyar,Kampung Chicken,2023-03-23,53407,174,Low
Pasar Anyar,Kampung Chicken,2023-03-26,58402,856,Medium
Pasar Anyar,Kampung Chicken,2023-03-29,66228,856,Very High
Pasar Anyar,Kampung Chicken,2023-04-01,81649,1509,Medium
Pasar Anyar,Kampung Chicken,2023-04-04,80491,1265,Low
Pasar Anyar,Kampung Chicken,2023-04-07,53179,1302,Medium
Pasar Anyar,Kampung Chicken,2023-04-10,72286,773,Very High
Pasar Anyar,Kampung Chicken,2023-04-13,78187,1681,Very High
Pasar Anyar,Kampung Chicken,2023-04-16,51307,571,Medium
Pasar Anyar,Kampung Chicken,2023-04-19,77104,220,High
Pasar Anyar,Kampung Chicken,2023-04-22,62709,2060,High
Pasar Anyar,Kampung Chicken,2023-04-25,62419,1632,High
Pasar Anyar,Kampung Chicken,2023-04-28,53609,2459,Low
Pasar Anyar,Kampung Chicken,2023-05-01,74534,2627,High
Pasar Anyar,Kampung Chicken,2023-05-04,58258,200,Low
Pasar Anyar,Kampung Chicken,2023-05-07,62291,1169,Low
Pasar Anyar,Kampung Chicken,2023-05-10,57358,826,Medium
Pasar Anyar,Kampung Chicken,2023-05-13,76048,1013,Medium
Pasar Anyar,Kampung Chicken,2023-05-16,47314,2825,Very High
Pasar Anyar,Kampung Chicken,2023-05-19,59856,2212,Medium
Pasar Anyar,Kampung Chicken,2023-05-22,69038,2242,Medium
Pasar Anyar,Kampung Chicken,2023-05-25,70291,1540,High
Pasar Anyar,Kampung Chicken,2023-05-28,50214,1268,Low
Pasar Anyar,Kampung Chicken,2023-05-31,65824,1364,Low
Pasar Anyar,Kampung Chicken,2023-06-03,53830,259,Very High
Pasar Anyar,Kampung Chicken,2023-06-06,81840,1544,Low
Pasar Anyar,Kampung Chicken,2023-06-09,75221,1712,Very High
Pasar Anyar,Kampung Chicken,2023-06-12,65752,1478,Low
Pasar Anyar,Kampung Chicken,2023-06-15,81084,1327,Medium
Pasar Anyar,Kampung Chicken,2023-06-18,51388,2006,Medium
Pasar Anyar,Kampung Chicken,2023-06-21,58897,2232,High
Pasar Anyar,Kampung Chicken,2023-06-24,70615,2596,Low
Pasar Anyar,Kampung Chicken,2023-06-27,79727,1013,Very High
Pasar Anyar,Kampung Chicken,2023-06-30,80887,429,Medium
Pasar Anyar,Kampung Chicken,2023-07-03,68870,346,Low
Pasar Anyar,Kampung Chicken,2023-07-06,80346,559,Low
Pasar Anyar,Kampung Chicken,2023-07-09,59784,2204,Very High
Pasar Anyar,Kampung Chicken,2023-07-12,75844,299,Medium
Pasar Anyar,Kampung Chicken,2023-07-15,78466,1451,Medium
Pasar Anyar,Kampung Chicken,2023-07-18,81879,783,High
Pasar Anyar,Kampung Chicken,2023-07-21,69393,817,Very High
Pasar Anyar,Kampung Chicken,2023-07-24,61945,1536,Very High
Pasar Anyar,Kampung Chicken,2023-07-27,73056,1196,Medium
Pasar Anyar,Kampung Chicken,2023-07-30,54136,1630,Very High
Pasar Anyar,Kampung Chicken,2023-08-02,65990,477,Low
Pasar Anyar,Kampung Chicken,2023-08-05,83545,2764,Medium
Pasar Anyar,Kampung Chicken,2023-08-08,63901,1367,High
Pasar Anyar,Kampung Chicken,2023-08-11,43936,2997,High
Pasar Anyar,Kampung Chicken,2023-08-14,60800,2186,High
Pasar Anyar,Kampung Chicken,2023-08-17,69151,2994,Low
Pasar Anyar,Kampung Chicken,2023-08-20,58889,1632,High
Pasar Anyar,Kampung Chicken,2023-08-23,68180,1695,Very High
Pasar Anyar,Kampung Chicken,2023-08-26,72027,1542,High
Pasar Anyar,Kampung Chicken,2023-08-29,80882,2698,Very High
Pasar Anyar,Kampung Chicken,2023-09-01,80278,1656,High
Pasar Anyar,Kampung Chicken,2023-09-04,55286,222,Very High
Pasar Anyar,Kampung Chicken,2023-09-07,69589,2091,High
Pasar Anyar,Kampung Chicken,2023-09-10,68586,2506,Medium
Pasar Anyar,Kampung Chicken,2023-09-13,52875,2328,Very High
Pasar Anyar,Kampung Chicken,2023-09-16,69670,2822,Very High
Pasar Anyar,Kampung Chicken,2023-09-19,53508,1410,High
Pasar Anyar,Kampung Chicken,2023-09-22,66467,617,Very High
Pasar Anyar,Kampung Chicken,2023-09-25,65038,2855,Medium
Pasar Anyar,Kampung Chicken,2023-09-28,59052,2707,Low
Pasar Anyar,Kampung Chicken,2023-10-01,72309,2971,Very High
Pasar Anyar,Kampung Chicken,2023-10-04,62741,1530,Very High
Pasar Anyar,Kampung Chicken,2023-10-07,44883,2132,High
Pasar Anyar,Kampung Chicken,2023-10-10,45854,284,Medium
Pasar Anyar,Kampung Chicken,2023-10-13,53252,2129,Low
Pasar Anyar,Kampung Chicken,2023-10-16,64671,1765,Medium
Pasar Anyar,Kampung Chicken,2023-10-19,68179,1181,Medium
Pasar Anyar,Kampung Chicken,2023-10-22,44728,2969,Low
Pasar Anyar,Kampung Chicken,2023-10-25,61424,546,Very High
Pasar Anyar,Kampung Chicken,2023-10-28,65986,1517,Low
Pasar Anyar,Kampung Chicken,2023-10-31,67089,2471,Low
Pasar Anyar,Kampung Chicken,2023-11-03,47179,2499,Medium
Pasar Anyar,Kampung Chicken,2023-11-06,49377,2525,Low
Pasar Anyar,Kampung Chicken,2023-11-09,65702,1565,Low
Pasar Anyar,Kampung Chicken,2023-11-12,46328,499,Low
Pasar Anyar,Kampung Chicken,2023-11-15,57712,330,Very High
Pasar Anyar,Kampung Chicken,2023-11-18,76596,1682,Low
Pasar Anyar,Kampung Chicken,2023-11-21,71683,1637,High
Pasar Anyar,Kampung Chicken,2023-11-24,48347,1599,Medium
Pasar Anyar,Kampung Chicken,2023-11-27,57145,1997,Medium
Pasar Anyar,Kampung Chicken,2023-11-30,77452,2286,Low
Pasar Anyar,Kampung Chicken,2023-12-03,46048,1558,Medium
Pasar Anyar,Kampung Chicken,2023-12-06,52269,2221,Very High
Pasar Anyar,Kampung Chicken,2023-12-09,84885,2300,Medium
Pasar Anyar,Kampung Chicken,2023-12-12,77923,371,Very High
Pasar Anyar,Kampung Chicken,2023-12-15,55764,424,Low
Pasar Anyar,Kampung Chicken,2023-12-18,75108,1846,Medium
Pasar Anyar,Kampung Chicken,2023-12-21,58887,2903,Medium
Pasar Anyar,Kampung Chicken,2023-12-24,80364,2097,Very High
Pasar Anyar,Kampung Chicken,2023-12-27,58486,1028,Low
Pasar Anyar,Kampung Chicken,2023-12-30,70463,213,High
Pasar Anyar,Broiler,2023-01-01,42851,2074,High
Pasar Anyar,Broiler,2023-01-04,33515,1823,Medium
Pasar Anyar,Broiler,2023-01-07,43181,1924,Medium
Pasar Anyar,Broiler,2023-01-10,43417,1562,Very High
Pasar Anyar,Broiler,2023-01-13,61541,2020,Very High
Pasar Anyar,Broiler,2023-01-16,47358,1588,High
Pasar Anyar,Broiler,2023-01-19,49526,2066,Medium
Pasar Anyar,Broiler,2023-01-22,28941,113,Very High
Pasar Anyar,Broiler,2023-01-25,59375,543,High
Pasar Anyar,Broiler,2023-01-28,45237,1237,Low
Pasar Anyar,Broiler,2023-01-31,45950,727,Very High
Pasar Anyar,Broiler,2023-02-03,41262,1550,Low
Pasar Anyar,Broiler,2023-02-06,23239,681,Low
Pasar Anyar,Broiler,2023-02-09,35972,279,Low
Pasar Anyar,Broiler,2023-02-12,41938,1593,Low
Pasar Anyar,Broiler,2023-02-15,30495,1657,High
Pasar Anyar,Broiler,2023-02-18,32774,1083,High
Pasar Anyar,Broiler,2023-02-21,40169,831,High
Pasar Anyar,Broiler,2023-02-24,25554,319,Medium
Pasar Anyar,Broiler,2023-02-27,44019,1596,Very High
Pasar Anyar,Broiler,2023-03-02,38519,2434,Low
Pasar Anyar,Broiler,2023-03-05,30556,2832,Medium
Pasar Anyar,Broiler,2023-03-08,50832,1859,Low
Pasar Anyar,Broiler,2023-03-11,32890,2946,Low
Pasar Anyar,Broiler,2023-03-14,50293,2612,Very High
Pasar Anyar,Broiler,2023-03-17,41890,1535,Low
Pasar Anyar,Broiler,2023-03-20,29967,1384,Low
Pasar Anyar,Broiler,2023-03-23,27902,187,Medium
Pasar Anyar,Broiler,2023-03-26,29212,1499,Very High
Pasar Anyar,Broiler,2023-03-29,41830,2733,Medium
Pasar Anyar,Broiler,2023-04-01,54795,2769,Medium
Pasar Anyar,Broiler,2023-04-04,32012,767,Medium
Pasar Anyar,Broiler,2023-04-07,24683,1996,Low
Pasar Anyar,Broiler,2023-04-10,28122,1007,High
Pasar Anyar,Broiler,2023-04-13,29601,2380,Medium
Pasar Anyar,Broiler,2023-04-16,37762,1367,Low
Pasar Anyar,Broiler,2023-04-19,51119,956,Medium
Pasar Anyar,Broiler,2023-04-22,43961,344,High
Pasar Anyar,Broiler,2023-04-25,33649,452,High
Pasar Anyar,Broiler,2023-04-28,54975,2427,Low
Pasar Anyar,Broiler,2023-05-01,44770,2460,Medium
Pasar Anyar,Broiler,2023-05-04,38162,2907,Medium
Pasar Anyar,Broiler,2023-05-07,43932,2579,Low
Pasar Anyar,Broiler,2023-05-10,39767,1781,High
Pasar Anyar,Broiler,2023-05-13,29410,318,Medium
Pasar Anyar,Broiler,2023-05-16,53501,2406,High
Pasar Anyar,Broiler,2023-05-19,57974,889,Low
Pasar Anyar,Broiler,2023-05-22,30913,1320,Medium
Pasar Anyar,Broiler,2023-05-25,55520,1595,Low
Pasar Anyar,Broiler,2023-05-28,35317,2786,High
Pasar Anyar,Broiler,2023-05-31,42836,806,High
Pasar Anyar,Broiler,2023-06-03,43460,527,High
Pasar Anyar,Broiler,2023-06-06,29517,1473,Very High
Pasar Anyar,Broiler,2023-06-09,44942,254,Medium
Pasar Anyar,Broiler,2023-06-12,26587,1180,Very High
Pasar Anyar,Broiler,2023-06-15,43130,407,Medium
Pasar Anyar,Broiler,2023-06-18,39403,2602,Low
Pasar Anyar,Broiler,2023-06-21,41192,2086,Low
Pasar Anyar,Broiler,2023-06-24,32683,2587,Very High
Pasar Anyar,Broiler,2023-06-27,36607,1156,Very High
Pasar Anyar,Broiler,2023-06-30,26651,1769,Very High
Pasar Anyar,Broiler,2023-07-03,34311,908,Very High
Pasar Anyar,Broiler,2023-07-06,29600,1629,Low
Pasar Anyar,Broiler,2023-07-09,51708,2792,High
Pasar Anyar,Broiler,2023-07-12,37935,983,Low
Pasar Anyar,Broiler,2023-07-15,40670,909,Medium
Pasar Anyar,Broiler,2023-07-18,32320,2312,Low
Pasar Anyar,Broiler,2023-07-21,38067,1120,Very High
Pasar Anyar,Broiler,2023-07-24,44622,1714,Low
Pasar Anyar,Broiler,2023-07-27,54227,2323,Medium
Pasar Anyar,Broiler,2023-07-30,44954,2085,Very High
Pasar Anyar,Broiler,2023-08-02,35323,2492,Low
Pasar Anyar,Broiler,2023-08-05,42948,309,Very High
Pasar Anyar,Broiler,2023-08-08,26022,2986,Very High
Pasar Anyar,Broiler,2023-08-11,31740,1338,Very High
Pasar Anyar,Broiler,2023-08-14,22903,1730,Low
Pasar Anyar,Broiler,2023-08-17,39740,2268,Low
Pasar Anyar,Broiler,2023-08-20,45939,1733,High
Pasar Anyar,Broiler,2023-08-23,44149,2618,Low
Pasar Anyar,Broiler,2023-08-26,55814,1353,Medium
Pasar Anyar,Broiler,2023-08-29,39982,2400,High
Pasar Anyar,Broiler,2023-09-01,50782,790,High
Pasar Anyar,Broiler,2023-09-04,25596,405,High
Pasar Anyar,Broiler,2023-09-07,36990,2371,High
Pasar Anyar,Broiler,2023-09-10,58435,2058,Low
Pasar Anyar,Broiler,2023-09-13,58357,1019,Very High
Pasar Anyar,Broiler,2023-09-16,30009,1551,Medium
Pasar Anyar,Broiler,2023-09-19,50997,1603,Medium
Pasar Anyar,Broiler,2023-09-22,41804,2697,Low
Pasar Anyar,Broiler,2023-09-25,48482,2334,Low
Pasar Anyar,Broiler,2023-09-28,50625,1238,Medium
Pasar Anyar,Broiler,2023-10-01,46817,1769,High
Pasar Anyar,Broiler,2023-10-04,44430,1686,Very High
Pasar Anyar,Broiler,2023-10-07,33998,1623,Low
Pasar Anyar,Broiler,2023-10-10,32496,301,Medium
Pasar Anyar,Broiler,2023-10-13,25022,540,Medium
Pasar Anyar,Broiler,2023-10-16,37208,1621,Medium
Pasar Anyar,Broiler,2023-10-19,46270,2373,High
Pasar Anyar,Broiler,2023-10-22,32898,1038,High
Pasar Anyar,Broiler,2023-10-25,40024,1001,Very High
Pasar Anyar,Broiler,2023-10-28,32921,1422,High
Pasar Anyar,Broiler,2023-10-31,36273,2787,Very High
Pasar Anyar,Broiler,2023-11-03,29929,393,Medium
Pasar Anyar,Broiler,2023-11-06,53575,113,High
Pasar Anyar,Broiler,2023-11-09,54916,488,Very High
Pasar Anyar,Broiler,2023-11-12,27535,2623,Very High
Pasar Anyar,Broiler,2023-11-15,32220,945,Medium
Pasar Anyar,Broiler,2023-11-18,45010,1044,Medium
Pasar Anyar,Broiler,2023-11-21,24271,2406,Low
Pasar Anyar,Broiler,2023-11-24,38155,542,Very High
Pasar Anyar,Broiler,2023-11-27,52606,1710,Medium
Pasar Anyar,Broiler,2023-11-30,47744,1806,Medium
Pasar Anyar,Broiler,2023-12-03,34358,955,High
Pasar Anyar,Broiler,2023-12-06,25794,1340,Medium
Pasar Anyar,Broiler,2023-12-09,54136,2872,Very High
Pasar Anyar,Broiler,2023-12-12,42984,2268,Medium
Pasar Anyar,Broiler,2023-12-15,32336,140,Very High
Pasar Anyar,Broiler,2023-12-18,32014,2147,Very High
Pasar Anyar,Broiler,2023-12-21,34906,1485,High
Pasar Anyar,Broiler,2023-12-24,50908,804,Very High
Pasar Anyar,Broiler,2023-12-27,30523,1872,Low
Pasar Anyar,Broiler,2023-12-30,33068,410,Medium
Pasar Anyar,Layer Chicken,2023-01-01,36840,1755,High
Pasar Anyar,Layer Chicken,2023-01-04,29492,1950,Low
Pasar Anyar,Layer Chicken,2023-01-07,50697,1737,Medium
Pasar Anyar,Layer Chicken,2023-01-10,41972,2560,Medium
Pasar Anyar,Layer Chicken,2023-01-13,44465,1859,High
Pasar Anyar,Layer Chicken,2023-01-16,49742,1732,Medium
Pasar Anyar,Layer Chicken,2023-01-19,37934,1164,Low
Pasar Anyar,Layer Chicken,2023-01-22,32393,2402,Medium
Pasar Anyar,Layer Chicken,2023-01-25,52114,1949,Medium
Pasar Anyar,Layer Chicken,2023-01-28,24414,140,Very High
Pasar Anyar,Layer Chicken,2023-01-31,32062,205,Very High
Pasar Anyar,Layer Chicken,2023-02-03,53202,291,Very High
Pasar Anyar,Layer Chicken,2023-02-06,32149,1917,Medium
Pasar Anyar,Layer Chicken,2023-02-09,32981,214,Very High
Pasar Anyar,Layer Chicken,2023-02-12,30588,909,High
Pasar Anyar,Layer Chicken,2023-02-15,51110,1097,High
Pasar Anyar,Layer Chicken,2023-02-18,61898,182,High
Pasar Anyar,Layer Chicken,2023-02-21,44254,1281,High
Pasar Anyar,Layer Chicken,2023-02-24,44887,175,Very High
Pasar Anyar,Layer Chicken,2023-02-27,33418,755,Very High
Pasar Anyar,Layer Chicken,2023-03-02,53988,2548,Very High
Pasar Anyar,Layer Chicken,2023-03-05,50537,676,Very High
Pasar Anyar,Layer Chicken,2023-03-08,41491,1729,High
Pasar Anyar,Layer Chicken,2023-03-11,38436,815,Medium
Pasar Anyar,Layer Chicken,2023-03-14,52317,300,High
Pasar Anyar,Layer Chicken,2023-03-17,24510,1515,Low
Pasar Anyar,Layer Chicken,2023-03-20,30043,2549,Medium
Pasar Anyar,Layer Chicken,2023-03-23,45568,2423,High
Pasar Anyar,Layer Chicken,2023-03-26,54309,1089,High
Pasar Anyar,Layer Chicken,2023-03-29,39832,1366,Low
Pasar Anyar,Layer Chicken,2023-04-01,49835,1619,Low
Pasar Anyar,Layer Chicken,2023-04-04,32465,2467,Medium
Pasar Anyar,Layer Chicken,2023-04-07,24428,2248,Low
Pasar Anyar,Layer Chicken,2023-04-10,52031,2611,Very High
Pasar Anyar,Layer Chicken,2023-04-13,52148,2733,Very High
Pasar Anyar,Layer Chicken,2023-04-16,39369,2254,Medium
Pasar Anyar,Layer Chicken,2023-04-19,46689,1359,Medium
Pasar Anyar,Layer Chicken,2023-04-22,44473,1229,Low
Pasar Anyar,Layer Chicken,2023-04-25,37119,1511,Very High
Pasar Anyar,Layer Chicken,2023-04-28,49393,1692,Low
Pasar Anyar,Layer Chicken,2023-05-01,33830,2947,High
Pasar Anyar,Layer Chicken,2023-05-04,43284,1808,Very High
Pasar Anyar,Layer Chicken,2023-05-07,56900,1491,Very High
Pasar Anyar,Layer Chicken,2023-05-10,25622,2955,Very High
Pasar Anyar,Layer Chicken,2023-05-13,55185,2588,High
Pasar Anyar,Layer Chicken,2023-05-16,50860,2199,Very High
Pasar Anyar,Layer Chicken,2023-05-19,53170,1524,Very High
Pasar Anyar,Layer Chicken,2023-05-22,39974,689,Very High
Pasar Anyar,Layer Chicken,2023-05-25,45388,2572,Very High
Pasar Anyar,Layer Chicken,2023-05-28,58068,851,Very High
Pasar Anyar,Layer Chicken,2023-05-31,38714,2176,Very High
Pasar Anyar,Layer Chicken,2023-06-03,45177,550,Low
Pasar Anyar,Layer Chicken,2023-06-06,33900,2594,Very High
Pasar Anyar,Layer Chicken,2023-06-09,61685,1321,Medium
Pasar Anyar,Layer Chicken,2023-06-12,40403,1749,Low
Pasar Anyar,Layer Chicken,2023-06-15,43132,2013,Medium
Pasar Anyar,Layer Chicken,2023-06-18,49532,912,High
Pasar Anyar,Layer Chicken,2023-06-21,37143,318,Low
Pasar Anyar,Layer Chicken,2023-06-24,29528,785,Low
Pasar Anyar,Layer Chicken,2023-06-27,48897,845,Medium
Pasar Anyar,Layer Chicken,2023-06-30,35282,687,High
Pasar Anyar,Layer Chicken,2023-07-03,30065,572,Medium
Pasar Anyar,Layer Chicken,2023-07-06,31262,2894,High
Pasar Anyar,Layer Chicken,2023-07-09,54465,943,High
Pasar Anyar,Layer Chicken,2023-07-12,42324,2848,Low
Pasar Anyar,Layer Chicken,2023-07-15,37451,1400,Medium
Pasar Anyar,Layer Chicken,2023-07-18,50316,959,Medium
Pasar Anyar,Layer Chicken,2023-07-21,27075,1929,High
Pasar Anyar,Layer Chicken,2023-07-24,42825,2250,Low
Pasar Anyar,Layer Chicken,2023-07-27,43247,828,Low
Pasar Anyar,Layer Chicken,2023-07-30,52349,781,Low
Pasar Anyar,Layer Chicken,2023-08-02,28825,564,High
Pasar Anyar,Layer Chicken,2023-08-05,47374,2275,Medium
Pasar Anyar,Layer Chicken,2023-08-08,51149,2694,Low
Pasar Anyar,Layer Chicken,2023-08-11,39351,2588,High
Pasar Anyar,Layer Chicken,2023-08-14,22826,2053,Low
Pasar Anyar,Layer Chicken,2023-08-17,52766,844,Low
Pasar Anyar,Layer Chicken,2023-08-20,25465,884,Very High
Pasar Anyar,Layer Chicken,2023-08-23,30757,2323,Medium
Pasar Anyar,Layer Chicken,2023-08-26,50822,2487,Medium
Pasar Anyar,Layer Chicken,2023-08-29,27362,1954,Very High
Pasar Anyar,Layer Chicken,2023-09-01,59772,939,Very High
Pasar Anyar,Layer Chicken,2023-09-04,50691,373,Very High
Pasar Anyar,Layer Chicken,2023-09-07,23513,1327,Low
Pasar Anyar,Layer Chicken,2023-09-10,45845,1402,Medium
Pasar Anyar,Layer Chicken,2023-09-13,33117,1965,Low
Pasar Anyar,Layer Chicken,2023-09-16,41038,1332,High
Pasar Anyar,Layer Chicken,2023-09-19,38722,2159,Low
Pasar Anyar,Layer Chicken,2023-09-22,39671,730,Very High
Pasar Anyar,Layer Chicken,2023-09-25,29533,1054,Low
Pasar Anyar,Layer Chicken,2023-09-28,27922,196,Medium
Pasar Anyar,Layer Chicken,2023-10-01,31246,1180,High
Pasar Anyar,Layer Chicken,2023-10-04,44570,988,Medium
Pasar Anyar,Layer Chicken,2023-10-07,54467,2394,High
Pasar Anyar,Layer Chicken,2023-10-10,32092,1634,Low
Pasar Anyar,Layer Chicken,2023-10-13,47599,1864,High
Pasar Anyar,Layer Chicken,2023-10-16,52414,1994,Low
Pasar Anyar,Layer Chicken,2023-10-19,56667,508,Very High
Pasar Anyar,Layer Chicken,2023-10-22,40917,545,High
Pasar Anyar,Layer Chicken,2023-10-25,35556,2673,Medium
Pasar Anyar,Layer Chicken,2023-10-28,38726,333,Very High
Pasar Anyar,Layer Chicken,2023-10-31,29995,562,High
Pasar Anyar,Layer Chicken,2023-11-03,30025,2662,Very High
Pasar Anyar,Layer Chicken,2023-11-06,27588,744,Medium
Pasar Anyar,Layer Chicken,2023-11-09,48734,1902,High
Pasar Anyar,Layer Chicken,2023-11-12,49287,634,Low
Pasar Anyar,Layer Chicken,2023-11-15,30791,2452,Medium
Pasar Anyar,Layer Chicken,2023-11-18,28134,2703,High
Pasar Anyar,Layer Chicken,2023-11-21,51098,2480,High
Pasar Anyar,Layer Chicken,2023-11-24,28705,2959,Very High
Pasar Anyar,Layer Chicken,2023-11-27,40047,410,Low
Pasar Anyar,Layer Chicken,2023-11-30,36487,2075,Medium
