chicken_id,production_date,eggs_produced,avg_egg_weight_g,egg_quality_grade,shell_thickness_mm,feed_consumed_kg
278,2023-03-12,5,50.4,AA,0.43,1.05
278,2023-03-19,1,71.1,B,0.44,1.14
278,2023-03-26,1,47.9,A,0.36,0.87
278,2023-04-02,6,55.3,C,0.3,0.87
278,2023-04-09,3,59.4,C,0.43,0.96
278,2023-04-16,6,55.7,AA,0.49,0.99
278,2023-04-23,7,67.0,B,0.35,1.09
278,2023-04-30,1,60.2,A,0.47,1.0
278,2023-05-07,2,56.3,C,0.42,1.2
278,2023-05-14,2,59.1,C,0.48,1.15
278,2023-05-21,0,69.3,AA,0.33,1.0
278,2023-05-28,2,56.2,A,0.46,1.13
278,2023-06-04,4,57.0,C,0.36,1.14
278,2023-06-11,0,45.4,A,0.42,1.08
278,2023-06-18,4,71.6,B,0.45,1.14
278,2023-06-25,4,75.0,A,0.42,0.85
278,2023-07-02,3,56.1,B,0.33,1.04
278,2023-07-09,2,66.5,AA,0.31,1.05
278,2023-07-16,3,62.9,B,0.33,0.95
278,2023-07-23,2,74.8,A,0.48,1.03
278,2023-07-30,0,54.2,B,0.42,1.06
278,2023-08-06,0,64.6,A,0.47,1.06
278,2023-08-13,7,58.3,A,0.47,0.97
278,2023-08-20,1,55.7,A,0.44,1.07
278,2023-08-27,6,68.3,AA,0.4,0.95
278,2023-09-03,0,54.2,A,0.38,0.82
278,2023-09-10,5,64.9,AA,0.39,1.1
278,2023-09-17,5,58.4,AA,0.48,0.97
278,2023-09-24,6,49.6,B,0.38,1.02
278,2023-10-01,0,63.7,B,0.47,0.93
278,2023-10-08,1,48.3,AA,0.31,1.05
278,2023-10-15,5,52.2,AA,0.33,1.07
278,2023-10-22,7,61.2,A,0.31,0.86
278,2023-10-29,2,63.2,C,0.34,1.16
278,2023-11-05,6,48.4,A,0.47,0.95
278,2023-11-12,7,54.6,AA,0.35,0.87
278,2023-11-19,1,48.9,AA,0.44,0.95
278,2023-11-26,0,54.7,C,0.33,1.15
278,2023-12-03,3,72.4,B,0.4,1.02
278,2023-12-10,4,67.9,AA,0.32,0.99
278,2023-12-17,2,67.0,C,0.41,1.1
278,2023-12-24,7,46.2,C,0.32,1.03
278,2023-12-31,1,50.8,B,0.42,0.95
279,2023-01-01,2,56.8,C,0.4,0.96
279,2023-01-08,2,72.3,A,0.47,1.17
279,2023-01-15,0,57.6,B,0.44,1.01
279,2023-01-22,4,51.6,AA,0.41,1.1
279,2023-01-29,4,72.2,C,0.33,0.84
279,2023-02-05,7,73.5,A,0.42,1.14
279,2023-02-12,7,45.2,A,0.36,0.99
279,2023-02-19,7,58.3,B,0.34,1.01
279,2023-02-26,0,51.7,A,0.38,0.98
279,2023-03-05,4,73.6,B,0.31,0.88
279,2023-03-12,3,47.0,C,0.33,1.09
279,2023-03-19,6,50.9,C,0.32,1.0
279,2023-03-26,1,49.9,AA,0.48,0.81
279,2023-04-02,1,49.7,C,0.48,1.14
279,2023-04-09,3,67.7,A,0.34,1.08
279,2023-04-16,7,53.7,C,0.36,0.83
279,2023-04-23,3,56.5,AA,0.44,1.05
279,2023-04-30,4,74.0,B,0.46,1.16
279,2023-05-07,2,47.2,A,0.48,1.13
279,2023-05-14,4,49.1,C,0.48,0.86
279,2023-05-21,0,71.6,B,0.39,0.83
279,2023-05-28,7,62.5,B,0.32,1.19
279,2023-06-04,3,54.5,A,0.48,1.16
279,2023-06-11,3,46.7,A,0.43,0.9
279,2023-06-18,6,62.6,AA,0.31,1.02
279,2023-06-25,7,73.0,C,0.43,0.91
279,2023-07-02,5,48.0,C,0.49,0.88
279,2023-07-09,0,61.1,B,0.45,0.99
279,2023-07-16,3,51.5,B,0.34,0.97
279,2023-07-23,1,51.0,C,0.47,1.04
279,2023-07-30,4,51.4,B,0.34,1.03
279,2023-08-06,2,65.1,AA,0.31,1.01
279,2023-08-13,3,59.0,C,0.38,1.12
279,2023-08-20,5,65.6,AA,0.32,0.89
279,2023-08-27,1,73.7,C,0.41,0.93
279,2023-09-03,1,70.6,A,0.44,0.98
279,2023-09-10,1,46.7,AA,0.43,0.88
279,2023-09-17,0,64.2,B,0.42,1.13
279,2023-09-24,2,74.2,AA,0.43,1.16
279,2023-10-01,7,62.8,A,0.49,0.99
279,2023-10-08,0,72.4,B,0.45,0.91
279,2023-10-15,0,54.6,B,0.47,0.81
279,2023-10-22,0,67.2,AA,0.35,0.91
279,2023-10-29,5,46.5,B,0.47,1.03
279,2023-11-05,7,54.4,A,0.44,1.03
279,2023-11-12,2,58.7,AA,0.5,0.89
279,2023-11-19,6,49.2,B,0.37,1.07
279,2023-11-26,2,70.7,C,0.33,1.0
279,2023-12-03,4,51.9,B,0.4,1.17
279,2023-12-10,4,72.1,B,0.34,0.89
279,2023-12-17,5,70.6,C,0.35,0.96
279,2023-12-24,3,59.8,A,0.35,1.17
279,2023-12-31,3,51.7,C,0.34,1.1
282,2023-01-01,6,66.8,B,0.45,0.86
282,2023-01-08,0,53.4,AA,0.35,0.94
282,2023-01-15,1,54.8,A,0.36,1.14
282,2023-01-22,2,54.3,A,0.41,0.93
282,2023-01-29,5,70.4,B,0.32,1.14
282,2023-02-05,1,56.4,A,0.4,1.16
282,2023-02-12,0,49.8,A,0.32,0.98
282,2023-02-19,7,71.2,AA,0.42,0.94
282,2023-02-26,4,48.6,AA,0.48,0.96
282,2023-03-05,6,62.5,B,0.31,1.02
282,2023-03-12,0,65.8,C,0.41,1.17
282,2023-03-19,2,66.6,AA,0.45,1.13
282,2023-03-26,7,62.0,B,0.32,1.0
282,2023-04-02,0,67.0,AA,0.47,1.0
282,2023-04-09,6,52.2,A,0.37,1.06
282,2023-04-16,7,56.4,AA,0.4,1.08
282,2023-04-23,0,60.0,A,0.43,1.1
282,2023-04-30,6,66.2,A,0.34,1.13
282,2023-05-07,0,69.6,A,0.43,1.01
282,2023-05-14,7,70.1,A,0.49,1.14
282,2023-05-21,4,63.8,AA,0.47,1.16
282,2023-05-28,4,49.3,C,0.3,0.84
282,2023-06-04,4,73.9,AA,0.31,0.89
282,2023-06-11,7,55.9,AA,0.44,1.0
282,2023-06-18,4,74.4,A,0.49,0.89
282,2023-06-25,4,45.5,C,0.4,1.19
282,2023-07-02,2,49.0,AA,0.32,1.06
282,2023-07-09,0,45.6,C,0.33,1.03
282,2023-07-16,1,58.9,C,0.42,0.99
282,2023-07-23,2,56.5,AA,0.31,1.18
282,2023-07-30,7,64.8,C,0.35,0.82
282,2023-08-06,2,72.8,B,0.41,1.08
282,2023-08-13,0,72.1,C,0.43,1.07
282,2023-08-20,7,63.3,AA,0.44,0.93
282,2023-08-27,0,63.6,A,0.44,0.83
282,2023-09-03,5,72.5,C,0.32,0.95
282,2023-09-10,5,60.5,AA,0.3,1.07
282,2023-09-17,7,62.9,C,0.4,1.16
282,2023-09-24,4,72.9,B,0.44,1.12
282,2023-10-01,2,47.8,A,0.32,1.08
282,2023-10-08,3,57.7,AA,0.49,0.9
282,2023-10-15,0,45.2,A,0.39,0.94
282,2023-10-22,1,62.0,B,0.36,0.97
282,2023-10-29,6,71.5,AA,0.49,0.98
282,2023-11-05,1,66.2,B,0.42,1.14
282,2023-11-12,5,66.0,C,0.45,1.03
282,2023-11-19,0,55.6,A,0.4,0.9
282,2023-11-26,0,61.3,B,0.48,0.85
282,2023-12-03,4,53.6,C,0.34,0.93
282,2023-12-10,1,66.9,AA,0.37,1.14
282,2023-12-17,7,55.1,C,0.41,1.09
282,2023-12-24,3,49.2,B,0.36,0.81
282,2023-12-31,4,52.8,A,0.32,1.18
284,2023-01-01,0,53.6,B,0.37,1.06
284,2023-01-08,3,59.0,AA,0.49,1.16
284,2023-01-15,5,48.7,B,0.41,1.13
284,2023-01-22,6,61.5,A,0.5,0.99
284,2023-01-29,3,56.4,C,0.4,1.13
284,2023-02-05,4,57.2,C,0.3,0.84
284,2023-02-12,0,46.2,AA,0.49,0.93
284,2023-02-19,1,51.2,B,0.37,1.2
284,2023-02-26,0,47.4,A,0.48,0.84
284,2023-03-05,7,56.6,AA,0.31,1.06
284,2023-03-12,0,45.4,A,0.33,0.8
284,2023-03-19,7,51.7,B,0.47,0.95
284,2023-03-26,7,59.1,AA,0.39,0.82
284,2023-04-02,1,55.6,AA,0.47,0.84
284,2023-04-09,7,59.9,AA,0.49,0.88
284,2023-04-16,7,47.1,AA,0.42,1.17
284,2023-04-23,6,63.9,A,0.32,0.98
284,2023-04-30,0,46.8,AA,0.45,1.03
284,2023-05-07,5,48.5,C,0.45,0.84
284,2023-05-14,5,67.2,B,0.45,1.08
284,2023-05-21,1,53.4,C,0.3,0.84
284,2023-05-28,7,55.1,AA,0.36,1.16
284,2023-06-04,3,50.3,A,0.37,1.03
284,2023-06-11,7,52.4,B,0.49,0.84
284,2023-06-18,7,72.5,C,0.33,0.93
284,2023-06-25,7,61.5,B,0.42,1.08
284,2023-07-02,3,69.7,C,0.36,0.99
284,2023-07-09,3,73.2,C,0.33,0.93
284,2023-07-16,4,60.1,B,0.46,1.12
284,2023-07-23,4,45.3,C,0.46,0.99
284,2023-07-30,2,50.0,B,0.42,1.14
284,2023-08-06,4,45.3,B,0.42,0.91
284,2023-08-13,4,68.7,A,0.34,0.97
284,2023-08-20,4,71.3,B,0.37,1.19
284,2023-08-27,1,71.2,AA,0.4,0.87
284,2023-09-03,1,67.8,B,0.32,0.91
284,2023-09-10,0,62.1,C,0.5,0.84
284,2023-09-17,5,52.8,B,0.32,1.1
284,2023-09-24,0,65.1,A,0.39,0.97
284,2023-10-01,1,75.0,AA,0.34,1.01
284,2023-10-08,7,61.1,AA,0.35,1.01
284,2023-10-15,2,64.7,AA,0.33,0.9
284,2023-10-22,1,64.7,A,0.34,1.18
284,2023-10-29,1,50.0,B,0.5,1.07
284,2023-11-05,1,54.1,B,0.32,0.93
284,2023-11-12,7,59.4,A,0.49,1.17
284,2023-11-19,2,57.0,A,0.33,1.1
284,2023-11-26,0,58.3,AA,0.38,1.09
284,2023-12-03,7,45.4,B,0.4,1.19
284,2023-12-10,4,46.9,B,0.44,0.96
284,2023-12-17,4,69.4,B,0.33,0.99
284,2023-12-24,6,70.2,C,0.4,0.85
284,2023-12-31,0,62.1,B,0.49,1.08
287,2023-01-01,3,46.1,A,0.35,0.8
287,2023-01-08,6,53.6,B,0.38,0.83
287,2023-01-15,5,54.4,B,0.45,0.97
287,2023-01-22,3,64.5,B,0.41,0.9
287,2023-01-29,1,52.7,B,0.31,0.93
287,2023-02-05,5,56.7,B,0.46,1.11
287,2023-02-12,2,53.4,B,0.49,1.05
287,2023-02-19,2,67.9,B,0.33,0.83
287,2023-02-26,0,50.0,C,0.31,1.15
287,2023-03-05,6,63.3,A,0.43,1.07
287,2023-03-12,1,68.4,B,0.33,1.2
287,2023-03-19,0,74.1,B,0.37,1.15
287,2023-03-26,3,59.2,B,0.37,0.96
287,2023-04-02,0,67.5,B,0.38,1.08
287,2023-04-09,5,68.6,AA,0.37,0.84
287,2023-04-16,1,70.0,C,0.4,1.07
287,2023-04-23,3,63.4,C,0.43,0.82
287,2023-04-30,0,50.0,A,0.36,0.96
287,2023-05-07,3,55.7,B,0.47,1.05
287,2023-05-14,7,55.0,A,0.42,1.17
287,2023-05-21,4,59.5,A,0.47,0.88
287,2023-05-28,0,62.3,AA,0.45,0.86
287,2023-06-04,2,64.1,C,0.47,0.86
287,2023-06-11,4,47.8,A,0.33,0.99
287,2023-06-18,5,65.8,A,0.37,0.95
287,2023-06-25,1,46.3,AA,0.35,0.82
287,2023-07-02,3,63.9,A,0.39,0.81
287,2023-07-09,2,72.4,A,0.36,1.08
287,2023-07-16,2,48.7,C,0.42,1.16
287,2023-07-23,2,60.3,AA,0.38,1.16
287,2023-07-30,1,63.8,A,0.4,1.01
287,2023-08-06,2,59.5,A,0.46,1.08
287,2023-08-13,7,59.3,C,0.4,1.05
287,2023-08-20,3,55.1,AA,0.49,0.94
287,2023-08-27,7,51.1,C,0.45,0.82
287,2023-09-03,1,73.5,C,0.4,0.85
287,2023-09-10,5,60.4,A,0.33,0.95
287,2023-09-17,7,74.0,AA,0.31,1.03
287,2023-09-24,7,50.3,A,0.4,0.97
287,2023-10-01,5,64.6,B,0.41,0.95
287,2023-10-08,4,62.8,AA,0.45,0.83
287,2023-10-15,4,72.1,B,0.42,1.13
287,2023-10-22,2,52.6,B,0.37,0.81
287,2023-10-29,4,45.3,C,0.5,1.03
287,2023-11-05,1,67.5,B,0.41,1.05
287,2023-11-12,4,52.6,C,0.44,0.97
287,2023-11-19,7,46.3,AA,0.37,1.11
287,2023-11-26,5,61.3,B,0.33,1.11
287,2023-12-03,4,65.4,A,0.49,1.08
287,2023-12-10,7,73.4,AA,0.4,0.8
287,2023-12-17,6,74.7,B,0.45,1.15
287,2023-12-24,5,73.6,A,0.31,1.09
287,2023-12-31,2,62.8,A,0.31,0.88
288,2023-01-01,3,55.0,C,0.39,0.91
288,2023-01-08,1,67.6,AA,0.36,0.86
288,2023-01-15,5,45.8,A,0.34,1.16
288,2023-01-22,5,60.3,B,0.35,1.15
288,2023-01-29,4,52.0,AA,0.48,1.07
288,2023-02-05,3,67.6,B,0.42,1.18
288,2023-02-12,0,54.7,C,0.44,1.01
288,2023-02-19,7,50.7,A,0.42,1.02
288,2023-02-26,4,62.9,A,0.36,0.86
288,2023-03-05,6,68.2,B,0.33,1.07
288,2023-03-12,2,51.4,C,0.43,1.1
288,2023-03-19,4,59.4,A,0.37,1.1
288,2023-03-26,5,68.4,AA,0.38,1.16
288,2023-04-02,0,66.6,B,0.48,0.96
288,2023-04-09,3,53.9,B,0.49,1.12
288,2023-04-16,7,53.6,B,0.42,1.12
288,2023-04-23,2,71.0,B,0.39,0.97
288,2023-04-30,6,64.3,B,0.39,0.87
288,2023-05-07,2,59.2,AA,0.48,0.89
288,2023-05-14,2,54.1,B,0.34,0.87
288,2023-05-21,4,74.1,A,0.37,1.03
288,2023-05-28,2,70.8,C,0.31,0.86
288,2023-06-04,7,56.2,B,0.38,1.19
288,2023-06-11,7,50.1,AA,0.47,0.86
288,2023-06-18,0,74.1,C,0.36,1.12
288,2023-06-25,4,67.2,C,0.38,1.04
288,2023-07-02,7,66.1,C,0.4,1.01
288,2023-07-09,4,46.3,B,0.39,1.13
288,2023-07-16,3,48.3,AA,0.45,0.87
288,2023-07-23,1,55.5,A,0.33,1.11
288,2023-07-30,6,61.0,C,0.42,0.87
288,2023-08-06,3,49.7,C,0.43,0.82
288,2023-08-13,7,53.0,AA,0.44,1.02
288,2023-08-20,1,50.5,C,0.45,0.8
288,2023-08-27,5,54.9,C,0.46,0.82
288,2023-09-03,1,67.7,C,0.44,0.96
288,2023-09-10,5,69.7,C,0.39,0.85
288,2023-09-17,0,52.4,A,0.31,1.19
288,2023-09-24,7,69.5,C,0.31,0.88
288,2023-10-01,5,46.7,A,0.33,1.15
288,2023-10-08,5,63.7,C,0.45,0.82
288,2023-10-15,1,54.7,B,0.49,1.12
288,2023-10-22,4,69.0,B,0.49,1.11
288,2023-10-29,2,54.3,B,0.35,1.15
288,2023-11-05,3,48.4,A,0.33,1.14
288,2023-11-12,7,64.3,AA,0.48,1.02
288,2023-11-19,2,56.4,C,0.45,0.96
288,2023-11-26,3,74.0,AA,0.34,1.06
288,2023-12-03,6,58.9,AA,0.42,1.09
288,2023-12-10,6,53.5,B,0.39,0.92
288,2023-12-17,3,59.5,A,0.42,1.06
288,2023-12-24,0,74.7,C,0.41,0.8
288,2023-12-31,5,50.5,B,0.4,1.18
294,2023-01-01,1,67.0,AA,0.31,0.88
294,2023-01-08,2,62.5,A,0.49,1.11
294,2023-01-15,7,50.3,B,0.43,1.13
294,2023-01-22,1,66.1,B,0.36,0.94
294,2023-01-29,1,63.1,AA,0.46,0.99
294,2023-02-05,7,74.0,A,0.5,0.96
294,2023-02-12,7,45.8,A,0.48,1.06
294,2023-02-19,7,51.6,B,0.42,1.04
294,2023-02-26,4,56.1,A,0.43,1.18
294,2023-03-05,2,51.4,A,0.48,1.11
294,2023-03-12,6,65.5,B,0.41,0.98
294,2023-03-19,0,60.8,A,0.34,0.95
294,2023-03-26,0,73.9,A,0.33,1.06
294,2023-04-02,0,58.0,A,0.3,1.01
294,2023-04-09,0,56.3,A,0.39,1.07
294,2023-04-16,1,55.7,B,0.39,1.19
294,2023-04-23,7,68.0,B,0.37,1.03
294,2023-04-30,4,46.0,A,0.44,0.82
294,2023-05-07,6,67.0,AA,0.34,0.96
294,2023-05-14,2,72.1,C,0.47,1.13
294,2023-05-21,1,70.3,C,0.43,0.84
294,2023-05-28,6,52.3,C,0.37,0.83
294,2023-06-04,7,59.8,AA,0.46,0.89
294,2023-06-11,0,72.2,C,0.35,1.12
294,2023-06-18,4,73.1,C,0.34,0.85
294,2023-06-25,1,47.3,B,0.38,1.16
294,2023-07-02,5,57.1,B,0.3,1.13
294,2023-07-09,7,60.8,C,0.37,1.07
294,2023-07-16,0,54.4,B,0.34,1.08
294,2023-07-23,5,53.0,B,0.43,1.03
294,2023-07-30,6,60.8,B,0.46,1.06
294,2023-08-06,6,63.3,A,0.49,0.97
294,2023-08-13,2,71.3,A,0.4,0.81
294,2023-08-20,1,63.5,B,0.31,1.19
294,2023-08-27,3,49.6,AA,0.44,1.2
294,2023-09-03,2,71.2,AA,0.3,1.1
294,2023-09-10,0,62.8,AA,0.47,0.82
294,2023-09-17,3,45.4,AA,0.48,1.08
294,2023-09-24,4,74.0,B,0.37,0.8
294,2023-10-01,3,48.4,AA,0.32,0.94
294,2023-10-08,2,52.0,C,0.47,1.11
294,2023-10-15,4,71.5,C,0.39,1.02
294,2023-10-22,1,63.2,C,0.33,0.9
294,2023-10-29,3,68.4,B,0.37,1.04
294,2023-11-05,5,73.2,A,0.48,0.86
294,2023-11-12,5,72.1,AA,0.46,0.95
294,2023-11-19,4,74.6,AA,0.35,0.89
294,2023-11-26,5,63.6,A,0.4,1.18
294,2023-12-03,4,65.4,A,0.49,0.86
294,2023-12-10,7,56.6,C,0.34,1.11
294,2023-12-17,0,72.6,A,0.38,1.1
294,2023-12-24,1,58.8,B,0.33,0.88
294,2023-12-31,0,57.6,C,0.4,1.03
296,2023-01-01,1,65.7,B,0.4,0.8
296,2023-01-08,5,72.8,AA,0.31,0.82
296,2023-01-15,0,57.0,C,0.49,0.96
296,2023-01-22,6,67.5,C,0.4,1.09
296,2023-01-29,1,56.4,B,0.44,1.01
296,2023-02-05,2,72.7,AA,0.38,1.07
296,2023-02-12,7,54.0,C,0.39,0.95
296,2023-02-19,4,49.9,AA,0.4,1.14
296,2023-02-26,2,62.9,AA,0.48,1.15
296,2023-03-05,6,62.1,C,0.39,0.84
296,2023-03-12,4,55.3,B,0.4,1.11
296,2023-03-19,5,46.4,B,0.39,1.18
296,2023-03-26,4,49.0,B,0.41,1.12
296,2023-04-02,5,56.7,B,0.34,1.09
296,2023-04-09,4,67.6,B,0.35,1.12
296,2023-04-16,1,74.4,AA,0.35,0.84
296,2023-04-23,2,55.2,A,0.48,1.2
296,2023-04-30,1,69.8,B,0.41,0.97
296,2023-05-07,2,52.5,C,0.33,0.83
296,2023-05-14,4,51.9,C,0.36,1.15
296,2023-05-21,7,74.0,A,0.4,0.83
296,2023-05-28,7,48.5,B,0.47,0.81
296,2023-06-04,1,70.3,C,0.3,0.84
296,2023-06-11,6,68.9,A,0.34,1.12
296,2023-06-18,6,73.7,A,0.44,0.92
296,2023-06-25,1,64.2,B,0.32,1.13
296,2023-07-02,2,61.8,C,0.39,0.82
296,2023-07-09,0,62.0,A,0.43,0.81
296,2023-07-16,7,62.4,AA,0.46,1.07
296,2023-07-23,7,71.5,B,0.44,1.13
296,2023-07-30,3,69.3,A,0.49,0.86
296,2023-08-06,1,55.3,A,0.38,1.07
296,2023-08-13,5,57.5,A,0.33,0.9
296,2023-08-20,6,63.6,C,0.38,0.97
296,2023-08-27,7,53.6,A,0.49,1.02
296,2023-09-03,1,62.0,B,0.35,0.99
296,2023-09-10,1,45.2,B,0.35,0.95
296,2023-09-17,2,46.7,C,0.4,1.1
296,2023-09-24,3,46.1,B,0.48,0.81
296,2023-10-01,0,67.3,AA,0.48,1.19
296,2023-10-08,1,45.1,AA,0.4,1.11
296,2023-10-15,3,48.7,A,0.36,1.04
296,2023-10-22,6,63.1,C,0.49,1.02
296,2023-10-29,4,47.3,A,0.35,1.03
296,2023-11-05,0,49.1,C,0.42,1.16
296,2023-11-12,2,45.1,B,0.32,1.18
296,2023-11-19,7,45.5,C,0.4,0.8
296,2023-11-26,3,45.0,AA,0.32,0.82
296,2023-12-03,0,49.5,A,0.43,0.93
296,2023-12-10,7,72.2,AA,0.46,1.16
296,2023-12-17,3,63.8,B,0.31,0.8
296,2023-12-24,0,54.1,A,0.33,0.94
296,2023-12-31,6,56.9,C,0.44,1.09
299,2023-01-01,1,45.3,A,0.36,1.19
299,2023-01-08,2,69.2,C,0.48,0.95
299,2023-01-15,6,73.5,B,0.36,1.08
299,2023-01-22,4,46.9,B,0.4,1.12
299,2023-01-29,4,65.9,B,0.32,0.85
299,2023-02-05,7,54.1,AA,0.36,0.9
299,2023-02-12,6,49.4,AA,0.44,0.96
299,2023-02-19,0,67.5,A,0.45,0.92
299,2023-02-26,6,73.3,C,0.32,0.93
299,2023-03-05,4,66.7,C,0.49,1.14
299,2023-03-12,5,72.1,A,0.42,0.96
299,2023-03-19,4,51.1,A,0.43,0.87
299,2023-03-26,0,63.6,B,0.35,0.98
299,2023-04-02,0,57.6,AA,0.43,0.91
299,2023-04-09,7,58.3,B,0.31,1.04
299,2023-04-16,5,68.6,B,0.32,1.09
299,2023-04-23,3,57.7,B,0.4,0.87
299,2023-04-30,6,50.0,B,0.43,1.13
299,2023-05-07,7,53.9,C,0.32,1.1
299,2023-05-14,7,47.5,A,0.37,1.12
299,2023-05-21,5,63.0,C,0.38,0.9
299,2023-05-28,5,56.4,C,0.46,0.92
299,2023-06-04,6,59.7,C,0.47,1.03
299,2023-06-11,1,70.1,AA,0.33,1.09
299,2023-06-18,7,63.1,AA,0.38,1.1
299,2023-06-25,7,55.3,C,0.4,0.99
299,2023-07-02,0,64.9,A,0.45,1.19
299,2023-07-09,7,53.6,C,0.41,0.97
299,2023-07-16,1,45.4,C,0.45,0.91
299,2023-07-23,5,69.5,B,0.34,0.82
299,2023-07-30,3,50.3,C,0.43,0.94
299,2023-08-06,1,52.7,A,0.41,1.1
299,2023-08-13,4,73.7,A,0.5,1.12
299,2023-08-20,6,66.1,B,0.37,1.18
299,2023-08-27,1,54.9,AA,0.44,0.83
299,2023-09-03,2,71.9,C,0.31,0.84
299,2023-09-10,2,63.5,A,0.32,0.85
299,2023-09-17,4,64.9,C,0.32,1.19
299,2023-09-24,5,48.5,A,0.42,0.93
299,2023-10-01,3,56.4,AA,0.39,1.12
299,2023-10-08,2,53.3,A,0.4,1.01
299,2023-10-15,7,49.4,C,0.36,0.88
299,2023-10-22,1,64.7,AA,0.49,1.02
299,2023-10-29,0,66.9,C,0.3,1.13
299,2023-11-05,2,46.5,AA,0.48,1.14
299,2023-11-12,7,60.3,AA,0.41,0.81
299,2023-11-19,4,45.1,C,0.47,1.14
299,2023-11-26,3,67.2,A,0.32,1.11
299,2023-12-03,2,47.1,A,0.46,0.86
299,2023-12-10,7,62.9,B,0.3,0.94
299,2023-12-17,5,58.6,A,0.35,1.0
299,2023-12-24,3,62.7,A,0.3,0.98
299,2023-12-31,1,68.8,AA,0.38,0.87
306,2023-01-01,0,70.2,C,0.47,0.81
306,2023-01-08,3,55.7,A,0.45,0.94
306,2023-01-15,2,65.3,C,0.48,0.92
306,2023-01-22,0,68.5,C,0.47,1.14
306,2023-01-29,6,60.9,C,0.37,1.07
306,2023-02-05,3,60.6,C,0.37,1.01
306,2023-02-12,1,50.0,C,0.32,1.05
306,2023-02-19,0,53.9,B,0.48,1.01
306,2023-02-26,7,72.6,B,0.38,0.97
306,2023-03-05,5,58.7,AA,0.37,1.16
306,2023-03-12,1,50.7,A,0.35,1.11
306,2023-03-19,1,51.7,AA,0.46,0.98
306,2023-03-26,1,64.3,A,0.37,0.81
306,2023-04-02,6,70.6,B,0.34,0.93
306,2023-04-09,6,56.3,AA,0.36,1.08
306,2023-04-16,0,54.7,A,0.42,1.0
306,2023-04-23,2,55.3,A,0.4,1.05
306,2023-04-30,1,52.5,A,0.48,0.81
306,2023-05-07,0,58.7,C,0.34,1.01
306,2023-05-14,1,57.6,A,0.36,1.12
306,2023-05-21,3,48.9,C,0.44,0.88
306,2023-05-28,2,50.5,AA,0.35,0.83
306,2023-06-04,6,67.8,A,0.47,0.97
306,2023-06-11,4,48.0,A,0.33,0.87
306,2023-06-18,1,64.7,A,0.38,0.96
306,2023-06-25,2,64.9,AA,0.4,0.93
306,2023-07-02,2,63.6,B,0.34,1.01
306,2023-07-09,0,59.2,C,0.42,1.13
306,2023-07-16,0,56.4,C,0.41,0.8
306,2023-07-23,7,52.1,AA,0.44,0.95
306,2023-07-30,7,73.3,C,0.41,0.83
306,2023-08-06,0,50.7,C,0.42,1.04
306,2023-08-13,3,72.9,AA,0.31,0.98
306,2023-08-20,1,70.4,AA,0.42,0.95
306,2023-08-27,6,57.7,A,0.49,1.2
306,2023-09-03,1,66.2,C,0.39,1.13
306,2023-09-10,4,56.3,B,0.34,0.99
306,2023-09-17,7,50.6,A,0.34,0.97
306,2023-09-24,7,68.3,A,0.39,1.01
306,2023-10-01,4,51.8,AA,0.36,0.99
306,2023-10-08,0,58.6,C,0.48,0.9
306,2023-10-15,0,48.5,C,0.43,0.83
306,2023-10-22,3,47.8,C,0.37,0.89
306,2023-10-29,4,50.0,A,0.45,1.0
306,2023-11-05,5,64.6,AA,0.41,0.83
306,2023-11-12,2,45.7,B,0.41,0.88
306,2023-11-19,2,56.1,A,0.34,1.08
306,2023-11-26,1,49.7,C,0.46,0.94
306,2023-12-03,2,56.3,A,0.44,1.07
306,2023-12-10,4,66.4,B,0.33,1.12
306,2023-12-17,7,54.8,AA,0.32,0.98
306,2023-12-24,6,48.2,AA,0.37,1.16
306,2023-12-31,7,53.6,A,0.46,0.99
309,2023-01-01,7,56.9,B,0.44,0.93
309,2023-01-08,1,72.5,B,0.4,0.88
309,2023-01-15,0,65.2,B,0.36,1.08
309,2023-01-22,0,55.5,AA,0.46,0.9
309,2023-01-29,5,72.0,B,0.36,1.03
309,2023-02-05,7,56.9,A,0.34,1.03
309,2023-02-12,5,47.9,AA,0.41,1.1
309,2023-02-19,0,64.5,A,0.44,0.99
309,2023-02-26,2,45.3,C,0.48,1.0
309,2023-03-05,5,70.4,A,0.39,0.92
309,2023-03-12,6,56.2,C,0.39,1.07
309,2023-03-19,0,73.8,AA,0.43,0.81
309,2023-03-26,4,55.0,AA,0.47,1.07
309,2023-04-02,1,50.2,C,0.3,1.17
309,2023-04-09,7,63.9,C,0.46,1.06
309,2023-04-16,6,61.2,C,0.41,0.85
309,2023-04-23,7,71.6,B,0.31,1.11
309,2023-04-30,4,54.2,AA,0.43,0.9
309,2023-05-07,7,52.9,C,0.33,1.19
309,2023-05-14,3,60.2,C,0.36,1.13
309,2023-05-21,5,58.0,C,0.44,0.98
309,2023-05-28,2,46.5,A,0.38,1.13
309,2023-06-04,3,73.5,C,0.46,0.93
309,2023-06-11,4,47.5,AA,0.48,1.07
309,2023-06-18,4,50.7,A,0.41,0.94
309,2023-06-25,5,70.9,AA,0.43,1.01
309,2023-07-02,1,48.3,AA,0.42,1.13
309,2023-07-09,3,72.7,B,0.44,1.19
309,2023-07-16,2,60.9,B,0.39,0.87
309,2023-07-23,7,50.8,A,0.38,0.86
309,2023-07-30,1,47.7,B,0.44,0.81
309,2023-08-06,6,68.4,B,0.32,1.06
