sale_id,lobster_id,sale_date,buyer_name,sale_channel,quantity_sold_kg,price_per_kg,transport_cost,commission_percent,payment_terms,delivery_location,customer_rating,total_sale_value,net_profit
SALE02605,LOB04893,2024-07-20,Seafood Market A,Online Platform,0.98,71.8,8.25,10.3,Cash,Brownland,5,70.36399999999999,54.86650799999999
SALE02606,LOB02091,2025-05-07,Processing Plant E,Online Platform,1.44,76.81,26.67,10.7,Cash,Amystad,2,110.6064,72.1015152
SALE02607,LOB09382,2024-07-24,Export Company C,Online Platform,0.99,36.24,11.91,14.6,Net 15,Lake Francisco,2,35.8776,18.7294704
SALE02608,LOB05905,2025-01-08,Seafood Market A,Auction,1.07,85.52,40.07,13.0,Net 15,Lake Toni,4,91.5064,39.540568
SALE02609,LOB09693,2025-05-22,Seafood Market A,Direct Sale,1.28,69.82,44.45,7.4,Cash,Johnsonview,3,89.36959999999999,38.30624959999999
SALE02610,LOB03112,2024-07-05,Processing Plant E,Direct Sale,1.03,49.62,17.38,6.5,Cash,Parkerhaven,5,51.108599999999996,30.406541
SALE02611,LOB06682,2024-09-04,Local Distributor D,Contract,1.35,79.81,32.42,13.3,Net 15,North Alex,4,107.74350000000001,60.99361450000001
SALE02612,LOB04247,2024-08-12,Seafood Market A,Auction,0.93,64.98,18.35,7.7,Cash,Troymouth,4,60.431400000000004,37.4281822
SALE02613,LOB06714,2024-10-20,Seafood Market A,Auction,1.11,47.44,42.15,6.7,Net 30,Douglashaven,1,52.6584,6.980287200000001
SALE02614,LOB08442,2025-02-05,Restaurant Chain B,Online Platform,0.81,80.65,18.22,9.2,COD,Port Judithton,5,65.32650000000001,41.09646200000001
SALE02615,LOB04612,2025-01-22,Local Distributor D,Auction,0.21,87.05,22.63,12.6,Net 15,Prattborough,4,18.2805,-6.652842999999999
SALE02616,LOB06956,2025-02-10,Export Company C,Online Platform,1.33,84.52,34.05,9.1,Net 15,Port Carlaview,3,112.4116,68.13214440000002
SALE02617,LOB03057,2025-02-12,Restaurant Chain B,Contract,1.07,72.32,40.5,7.9,Net 30,Rodriguezmouth,4,77.3824,30.769190400000003
SALE02618,LOB02831,2024-12-17,Processing Plant E,Contract,1.3,57.36,25.63,9.2,COD,Peggymouth,1,74.568,42.077744
SALE02619,LOB03778,2024-10-25,Seafood Market A,Online Platform,1.46,42.91,30.73,13.7,COD,Romanshire,4,62.648599999999995,23.335741799999994
SALE02620,LOB06911,2024-09-17,Restaurant Chain B,Direct Sale,0.59,68.17,9.83,12.3,Net 30,North Susanmouth,5,40.2203,25.443203100000005
SALE02621,LOB06651,2024-09-20,Export Company C,Auction,1.1,35.02,30.28,8.5,Net 30,Poncemouth,5,38.522000000000006,4.967630000000003
SALE02622,LOB09200,2024-11-26,Restaurant Chain B,Contract,1.08,89.69,41.08,8.6,Net 30,South David,3,96.8652,47.45479280000001
SALE02623,LOB08082,2025-03-20,Seafood Market A,Direct Sale,1.21,59.43,13.7,9.2,Net 15,Williamfurt,2,71.91029999999999,51.59455239999999
SALE02624,LOB05363,2024-07-03,Local Distributor D,Contract,0.29,88.68,24.93,10.4,Net 30,Willismouth,1,25.717200000000002,-1.8873887999999983
SALE02625,LOB05709,2024-11-30,Local Distributor D,Online Platform,0.42,74.32,21.5,5.9,Net 30,Wadeland,2,31.214399999999998,7.8727503999999975
SALE02626,LOB06401,2024-11-10,Local Distributor D,Direct Sale,1.03,65.56,17.87,12.3,Cash,Lake Lisa,5,67.52680000000001,41.3510036
SALE02627,LOB03406,2024-09-11,Processing Plant E,Online Platform,0.46,46.79,22.8,8.1,Net 30,New Matthew,4,21.523400000000002,-3.019995399999998
SALE02628,LOB08275,2025-02-24,Export Company C,Direct Sale,1.22,71.88,28.62,9.4,COD,Blakemouth,4,87.69359999999999,50.83040159999999
SALE02629,LOB06639,2024-06-22,Export Company C,Contract,1.36,87.61,7.95,7.3,Net 15,Mauricemouth,3,119.1496,102.5016792
SALE02630,LOB09345,2024-12-14,Local Distributor D,Online Platform,1.35,48.92,29.0,13.7,COD,Port Brittanyville,5,66.042,27.994246000000004
SALE02631,LOB02542,2025-03-16,Restaurant Chain B,Auction,0.74,54.89,5.84,7.8,COD,New Audreyside,4,40.6186,31.610349199999998
SALE02632,LOB05506,2025-05-23,Restaurant Chain B,Contract,0.41,66.06,40.22,8.5,Net 15,Kelseybury,2,27.0846,-15.437591000000001
SALE02633,LOB05585,2025-05-16,Restaurant Chain B,Auction,0.44,51.2,10.11,8.2,COD,East Michele,3,22.528000000000002,10.570704000000003
SALE02634,LOB02932,2025-05-26,Local Distributor D,Direct Sale,1.35,70.8,44.67,5.1,Cash,North Rebeccaberg,4,95.58,46.035419999999995
SALE02635,LOB00159,2024-08-09,Processing Plant E,Auction,0.44,36.96,11.42,13.1,COD,Amberside,2,16.2624,2.7120256
SALE02636,LOB00700,2025-05-29,Export Company C,Online Platform,0.87,62.71,13.9,12.1,Cash,Richardsonmouth,5,54.5577,34.0562183
SALE02637,LOB09746,2024-07-23,Restaurant Chain B,Auction,0.84,74.48,47.24,14.9,Net 15,Hickston,3,62.5632,6.0012832
SALE02638,LOB03754,2025-01-09,Restaurant Chain B,Direct Sale,0.77,46.49,43.49,14.5,Cash,New Richard,1,35.7973,-12.883308500000002
SALE02639,LOB08077,2024-06-30,Local Distributor D,Contract,0.61,76.34,33.94,6.1,COD,West Emily,3,46.5674,9.786788600000001
SALE02640,LOB04876,2024-11-16,Processing Plant E,Direct Sale,0.35,45.75,20.18,14.8,Net 30,South Michael,5,16.0125,-6.53735
SALE02641,LOB09365,2024-09-11,Processing Plant E,Direct Sale,1.49,69.18,15.21,8.6,Net 30,East Janetton,5,103.07820000000001,79.0034748
SALE02642,LOB09598,2024-06-25,Seafood Market A,Contract,1.36,86.05,12.31,5.9,Net 30,Juliaburgh,1,117.028,97.813348
SALE02643,LOB09498,2024-07-01,Processing Plant E,Contract,0.99,65.23,15.58,5.4,Cash,New Christophermouth,2,64.57770000000001,45.51050420000001
SALE02644,LOB03880,2024-07-20,Processing Plant E,Auction,0.43,50.13,28.99,14.8,Net 15,Holmesfort,3,21.5559,-10.624373199999997
SALE02645,LOB00994,2024-09-02,Local Distributor D,Online Platform,1.24,74.91,25.79,12.0,Net 15,Ryanstad,4,92.88839999999999,55.951792
SALE02646,LOB07950,2024-09-14,Export Company C,Auction,1.33,73.27,27.42,6.0,Net 30,New Patriciamouth,2,97.4491,64.182154
SALE02647,LOB05093,2024-11-15,Local Distributor D,Auction,0.5,86.27,32.93,5.0,Net 15,New Teresa,3,43.135,8.04825
SALE02648,LOB09194,2024-09-06,Processing Plant E,Contract,1.28,79.11,24.02,5.6,Net 30,Townsendfort,4,101.2608,71.5701952
SALE02649,LOB04961,2025-05-27,Seafood Market A,Online Platform,0.55,40.82,34.58,8.4,COD,Bowenville,4,22.451,-14.014883999999999
SALE02650,LOB03806,2024-11-23,Restaurant Chain B,Direct Sale,0.83,64.16,25.27,8.3,Net 15,Lake Matthew,4,53.25279999999999,23.562817599999995
SALE02651,LOB02500,2025-02-24,Processing Plant E,Direct Sale,1.27,66.16,35.75,5.6,COD,East Jenniferfurt,5,84.0232,43.567900800000004
SALE02652,LOB05418,2024-11-01,Restaurant Chain B,Contract,0.66,34.13,22.03,9.6,Net 15,Murilloland,5,22.525800000000004,-1.6666767999999976
SALE02653,LOB09368,2024-10-25,Export Company C,Contract,1.0,33.25,19.86,12.3,COD,Cardenasmouth,5,33.25,9.30025
SALE02654,LOB04227,2024-06-21,Processing Plant E,Direct Sale,1.3,89.51,6.93,6.3,Cash,Carlstad,2,116.36300000000001,102.10213100000001
SALE02655,LOB05008,2025-02-28,Restaurant Chain B,Online Platform,1.43,73.16,27.22,10.8,Cash,Port Abigail,4,104.6188,66.0999696
SALE02656,LOB07040,2025-03-08,Export Company C,Online Platform,1.01,74.9,38.0,6.5,Net 30,East Davidmouth,3,75.649,32.731815
SALE02657,LOB02772,2024-06-11,Seafood Market A,Auction,1.24,49.0,30.14,6.4,Cash,New Kellystad,3,60.76,26.731359999999995
SALE02658,LOB02730,2024-07-03,Restaurant Chain B,Direct Sale,0.67,54.69,30.48,11.2,Cash,West Lisa,1,36.6423,2.0583623999999983
SALE02659,LOB03793,2024-07-27,Export Company C,Auction,0.8,36.24,42.57,8.8,Cash,East Taylorstad,3,28.992000000000004,-16.129295999999997
SALE02660,LOB08968,2024-08-04,Processing Plant E,Contract,1.33,41.82,6.51,12.7,COD,Jennaside,4,55.6206,42.04678380000001
SALE02661,LOB08475,2025-04-11,Restaurant Chain B,Online Platform,1.09,70.46,30.61,14.6,Net 15,New Robert,3,76.8014,34.9783956
SALE02662,LOB01937,2025-02-20,Local Distributor D,Contract,0.51,68.98,28.07,14.9,Net 30,Harriston,5,35.1798,1.8680097999999994
SALE02663,LOB03622,2024-06-22,Export Company C,Online Platform,0.8,51.48,12.82,5.8,Net 30,Samueltown,4,41.184,25.975327999999998
SALE02664,LOB00109,2024-12-14,Processing Plant E,Online Platform,0.93,42.93,42.17,5.7,COD,New Zacharymouth,4,39.9249,-4.520819300000001
SALE02665,LOB07462,2024-09-10,Local Distributor D,Auction,1.19,59.08,8.34,6.5,Net 15,Peterbury,4,70.3052,57.395362
SALE02666,LOB05019,2024-11-22,Local Distributor D,Online Platform,1.22,55.02,14.1,10.8,Net 15,Parrishburgh,5,67.12440000000001,45.77496480000001
SALE02667,LOB01357,2024-10-31,Export Company C,Online Platform,0.59,44.79,48.82,15.0,Net 30,Zacharyshire,5,26.426099999999998,-26.357815000000002
SALE02668,LOB06931,2024-10-27,Export Company C,Contract,1.41,75.36,45.85,13.1,Net 30,Susanbury,4,106.2576,46.487854399999996
SALE02669,LOB09982,2025-03-16,Restaurant Chain B,Contract,0.29,58.15,28.11,9.6,Cash,East Stevenstad,5,16.8635,-12.865396
SALE02670,LOB03158,2025-03-02,Processing Plant E,Auction,0.49,40.93,31.04,6.5,Net 30,West Kimberlybury,5,20.055699999999998,-12.2879205
SALE02671,LOB03203,2025-05-26,Seafood Market A,Direct Sale,0.84,31.89,14.12,14.4,COD,South Lauramouth,4,26.7876,8.810185600000002
SALE02672,LOB05689,2024-11-29,Processing Plant E,Contract,0.53,87.96,43.72,11.3,COD,Barrettstad,3,46.6188,-2.3691243999999996
SALE02673,LOB02870,2024-09-12,Export Company C,Contract,0.36,55.82,41.01,11.3,Net 15,Petersonfort,4,20.0952,-23.1855576
SALE02674,LOB09642,2024-11-29,Export Company C,Direct Sale,0.6,63.16,23.18,14.9,Cash,South Christopherton,4,37.895999999999994,9.069495999999996
SALE02675,LOB09198,2024-08-30,Export Company C,Direct Sale,1.02,66.2,7.06,6.2,Cash,West Lori,3,67.524,56.277512
SALE02676,LOB01046,2025-05-09,Processing Plant E,Online Platform,0.64,41.45,15.52,5.3,Cash,Longstad,5,26.528000000000002,9.602016000000003
SALE02677,LOB07172,2025-02-21,Seafood Market A,Online Platform,1.43,49.16,48.64,5.6,Cash,New Katherine,3,70.29879999999999,17.722067199999987
SALE02678,LOB07286,2024-10-04,Local Distributor D,Auction,1.18,31.71,47.39,11.6,Net 30,Pageberg,2,37.4178,-14.3126648
SALE02679,LOB09527,2024-12-20,Export Company C,Online Platform,1.17,68.33,27.89,8.7,Net 15,Lake David,1,79.94609999999999,45.10078929999999
SALE02680,LOB07336,2025-05-07,Local Distributor D,Contract,0.45,86.98,11.6,12.4,Cash,Rodriguezstad,1,39.141000000000005,22.687516000000002
SALE02681,LOB06528,2024-09-12,Processing Plant E,Contract,0.2,32.8,5.44,6.9,COD,Ginaberg,2,6.56,0.6673599999999992
SALE02682,LOB04984,2024-10-15,Processing Plant E,Auction,0.21,55.15,5.82,10.7,COD,Port Suzanne,3,11.5815,4.5222795
SALE02683,LOB04282,2024-08-24,Local Distributor D,Online Platform,0.81,54.97,9.24,12.8,Net 30,Port Christopher,3,44.5257,29.5864104
SALE02684,LOB03987,2025-02-24,Restaurant Chain B,Online Platform,0.61,85.42,36.54,12.1,Net 15,North Jerry,3,52.1062,9.261349800000001
SALE02685,LOB03450,2024-10-18,Seafood Market A,Auction,1.09,65.12,35.8,12.3,Net 15,East Natalie,4,70.98080000000002,26.450161600000015
SALE02686,LOB02212,2024-11-06,Local Distributor D,Auction,0.32,78.19,30.2,9.3,Net 15,Lindaport,3,25.0208,-7.506134399999999
SALE02687,LOB02144,2025-01-03,Export Company C,Contract,0.29,31.98,49.96,13.2,COD,Cynthiamouth,2,9.274199999999999,-41.9099944
SALE02688,LOB06266,2024-07-29,Processing Plant E,Direct Sale,0.28,87.44,29.6,8.3,Net 30,Rushfurt,2,24.4832,-7.148905600000001
SALE02689,LOB07072,2025-04-16,Processing Plant E,Auction,0.67,81.82,12.1,6.1,Net 15,North Melissa,3,54.8194,39.3754166
SALE02690,LOB04205,2024-07-01,Restaurant Chain B,Contract,0.43,78.01,8.0,5.5,Net 30,Lake Stephen,3,33.5443,23.6993635
SALE02691,LOB03003,2025-05-30,Local Distributor D,Direct Sale,0.9,85.38,19.32,13.5,Cash,East Johnside,3,76.842,47.14833
SALE02692,LOB01473,2024-07-08,Export Company C,Auction,0.48,32.55,12.12,14.1,COD,Susanside,1,15.623999999999999,1.3010159999999997
SALE02693,LOB01226,2024-09-29,Export Company C,Online Platform,0.52,52.93,17.72,8.2,Net 30,East Meganchester,2,27.523600000000002,7.546664800000003
SALE02694,LOB07142,2024-09-22,Processing Plant E,Direct Sale,1.4,48.67,11.3,7.4,Cash,Shaunchester,1,68.13799999999999,51.795787999999995
SALE02695,LOB08449,2025-05-06,Restaurant Chain B,Direct Sale,1.02,74.72,5.6,13.9,COD,East Patriciafort,3,76.2144,60.020598400000004
SALE02696,LOB06544,2025-02-24,Restaurant Chain B,Auction,0.96,42.85,11.11,14.1,Cash,Priceshire,2,41.136,24.225824000000003
SALE02697,LOB03081,2024-09-26,Local Distributor D,Direct Sale,1.42,32.83,39.81,13.8,Net 15,New Lisa,4,46.618599999999994,0.3752331999999914
SALE02698,LOB00857,2024-09-18,Seafood Market A,Auction,1.49,39.86,28.37,8.4,Cash,North Markmouth,1,59.3914,26.032522399999998
SALE02699,LOB08503,2024-09-05,Local Distributor D,Auction,0.97,68.51,29.81,9.7,Net 30,Dianeshire,1,66.4547,30.1985941
SALE02700,LOB09518,2024-08-26,Local Distributor D,Contract,0.86,57.14,13.59,12.8,Net 15,New Sandraville,1,49.1404,29.260428799999996
SALE02701,LOB04533,2024-10-07,Local Distributor D,Direct Sale,0.58,31.69,46.11,8.2,Cash,Osborneland,1,18.3802,-29.2369764
SALE02702,LOB02324,2025-02-07,Processing Plant E,Auction,0.33,75.91,27.5,8.3,COD,New Erik,1,25.0503,-4.5288749
SALE02703,LOB01185,2024-11-10,Export Company C,Online Platform,1.19,83.83,19.24,13.8,COD,Rhodesshire,1,99.7577,66.7511374
SALE02704,LOB02543,2024-08-21,Seafood Market A,Contract,1.11,31.64,25.0,8.9,Cash,South Alexanderchester,2,35.120400000000004,6.994684400000003
SALE02705,LOB04610,2024-10-28,Seafood Market A,Online Platform,0.23,52.21,49.26,10.1,Net 15,South Katie,5,12.0083,-38.4645383
SALE02706,LOB05255,2024-09-15,Processing Plant E,Direct Sale,0.86,65.08,7.77,9.5,Cash,Myersstad,3,55.968799999999995,42.88176399999999
SALE02707,LOB00286,2024-07-28,Seafood Market A,Direct Sale,0.9,88.95,35.47,8.5,Cash,Sarafurt,4,80.055,37.780325000000005
SALE02708,LOB07569,2024-10-07,Export Company C,Contract,0.67,59.32,38.07,5.4,Net 30,Melissamouth,4,39.744400000000006,-0.4717975999999946
SALE02709,LOB01752,2025-02-17,Processing Plant E,Direct Sale,1.04,78.29,10.79,14.1,Cash,South Jamestown,5,81.42160000000001,59.15115440000002
SALE02710,LOB01408,2024-08-17,Seafood Market A,Auction,0.3,42.93,28.05,10.9,Net 15,Port Dana,1,12.879,-16.574811
SALE02711,LOB03932,2025-02-22,Restaurant Chain B,Online Platform,1.36,55.42,8.59,10.4,Net 30,Port Michaelland,1,75.3712,58.9425952
SALE02712,LOB03788,2024-07-17,Processing Plant E,Auction,1.49,61.78,24.53,7.8,Cash,Davidton,5,92.0522,60.3421284
SALE02713,LOB09069,2024-09-02,Seafood Market A,Direct Sale,1.45,65.46,8.91,14.8,COD,Jessicafort,2,94.91699999999999,71.959284
SALE02714,LOB04151,2025-05-29,Local Distributor D,Direct Sale,0.68,73.26,13.89,13.7,COD,Turnerland,5,49.81680000000001,29.101898400000007
SALE02715,LOB09712,2025-01-07,Restaurant Chain B,Contract,1.05,62.37,35.97,9.3,Net 15,East Glendachester,2,65.4885,23.428069500000003
SALE02716,LOB08644,2025-01-09,Seafood Market A,Contract,1.47,52.7,35.26,14.4,Net 30,Port Erikabury,4,77.46900000000001,31.05346400000001
SALE02717,LOB06036,2025-02-15,Restaurant Chain B,Contract,1.26,57.8,40.85,7.8,Net 30,South Melissabury,1,72.828,26.297416000000002
SALE02718,LOB03809,2024-08-09,Export Company C,Direct Sale,0.26,45.03,13.5,12.4,Cash,Stephensborough,3,11.7078,-3.2439671999999993
SALE02719,LOB08648,2024-08-11,Restaurant Chain B,Auction,0.62,34.35,19.17,10.0,Net 30,West Johnathanside,2,21.297,-0.002700000000001257
SALE02720,LOB00490,2024-06-05,Seafood Market A,Contract,0.85,69.18,18.38,10.3,Net 15,Morrisonfort,5,58.803000000000004,34.366291000000004
SALE02721,LOB09236,2024-09-24,Seafood Market A,Auction,1.01,61.79,49.97,13.3,Cash,Brianchester,3,62.4079,4.1376493
SALE02722,LOB03955,2024-07-21,Local Distributor D,Auction,0.75,47.41,9.49,10.0,COD,South Jamesport,1,35.5575,22.511749999999996
SALE02723,LOB04510,2025-01-27,Processing Plant E,Direct Sale,0.72,77.86,48.17,14.9,COD,West Kennethside,2,56.0592,-0.4636208000000046
SALE02724,LOB01176,2024-11-20,Local Distributor D,Direct Sale,0.52,37.93,7.8,6.0,Net 30,Jeffmouth,3,19.7236,10.740184000000001
SALE02725,LOB05858,2024-08-10,Export Company C,Online Platform,0.99,73.71,15.44,12.5,Net 15,West Justinmouth,2,72.9729,48.4112875
SALE02726,LOB02810,2025-05-13,Local Distributor D,Direct Sale,0.91,38.45,28.16,9.1,Net 30,Castillofurt,5,34.98950000000001,3.645455500000006
SALE02727,LOB06251,2024-12-29,Seafood Market A,Direct Sale,1.21,78.5,48.34,14.2,Net 30,Orrberg,5,94.985,33.157129999999995
SALE02728,LOB02473,2025-05-31,Processing Plant E,Contract,0.59,62.62,36.48,9.3,Net 30,Brendaberg,1,36.9458,-2.9701593999999982
SALE02729,LOB06230,2025-05-21,Restaurant Chain B,Auction,1.22,52.8,21.56,14.1,Cash,Christopherburgh,5,64.416,33.773343999999994
SALE02730,LOB05308,2025-01-14,Local Distributor D,Contract,1.13,60.23,20.24,8.5,Net 15,Matthewton,5,68.05989999999998,42.03480849999999
SALE02731,LOB07996,2025-02-03,Processing Plant E,Contract,0.75,59.61,19.01,8.4,Net 30,New Michelle,5,44.707499999999996,21.942069999999994
SALE02732,LOB07783,2024-07-17,Seafood Market A,Direct Sale,0.45,39.84,26.32,12.1,Net 30,Ericland,1,17.928,-10.561288
SALE02733,LOB04509,2025-03-20,Restaurant Chain B,Contract,0.4,82.38,29.19,12.8,Net 15,West Robinhaven,1,32.952,-0.45585600000000337
SALE02734,LOB02507,2025-03-31,Local Distributor D,Contract,0.81,40.91,40.47,7.7,COD,New Matthew,4,33.1371,-9.884456700000001
SALE02735,LOB01614,2024-09-25,Export Company C,Online Platform,0.32,79.89,45.87,7.9,COD,East Lindseyfort,2,25.5648,-22.324819199999997
SALE02736,LOB08720,2024-12-31,Restaurant Chain B,Auction,0.8,45.24,16.02,10.6,Net 30,Alejandrobury,4,36.192,16.335648
SALE02737,LOB01153,2024-09-03,Export Company C,Contract,0.43,50.87,47.15,12.3,Cash,South Chad,2,21.8741,-27.9664143
SALE02738,LOB02838,2025-02-20,Local Distributor D,Contract,0.48,55.74,17.68,10.0,Net 15,East William,2,26.7552,6.399679999999999
SALE02739,LOB01655,2024-08-13,Restaurant Chain B,Contract,1.36,76.36,13.88,14.5,Net 15,Seanbury,3,103.84960000000001,74.91140800000001
SALE02740,LOB05599,2024-10-14,Processing Plant E,Auction,0.6,77.49,46.38,14.5,Net 30,South Kevin,3,46.49399999999999,-6.627630000000009
SALE02741,LOB06764,2025-03-18,Export Company C,Contract,1.07,52.28,8.54,13.0,COD,Millerchester,3,55.939600000000006,40.127452000000005
SALE02742,LOB01213,2024-07-25,Export Company C,Direct Sale,0.41,41.8,42.71,14.8,Cash,New Katherine,2,17.137999999999998,-28.108424000000003
SALE02743,LOB02973,2024-08-25,Processing Plant E,Online Platform,0.76,68.02,23.65,11.2,COD,North Loristad,5,51.6952,22.2553376
SALE02744,LOB08919,2024-09-18,Export Company C,Direct Sale,0.92,60.82,11.92,12.0,Net 30,Josephchester,5,55.9544,37.319872
SALE02745,LOB06450,2024-09-18,Local Distributor D,Contract,0.28,83.75,16.66,5.5,Cash,Port Katrinafort,4,23.450000000000003,5.500250000000003
SALE02746,LOB00449,2024-06-18,Local Distributor D,Online Platform,1.44,74.46,39.52,11.0,Cash,South Amandaberg,1,107.2224,55.907935999999985
SALE02747,LOB01923,2024-10-24,Seafood Market A,Contract,0.87,54.9,13.73,6.6,Net 15,East Heather,2,47.763,30.880642
SALE02748,LOB01908,2024-09-10,Processing Plant E,Contract,0.8,50.8,21.83,14.3,Cash,West Megan,5,40.64,12.99848
SALE02749,LOB08689,2024-07-03,Processing Plant E,Direct Sale,0.54,68.33,30.41,10.0,Net 15,Jerryshire,3,36.8982,2.7983800000000025
SALE02750,LOB03036,2025-03-14,Processing Plant E,Direct Sale,0.82,42.03,20.9,14.8,Net 15,Jamesmouth,4,34.4646,8.463839199999999
SALE02751,LOB04264,2025-05-22,Seafood Market A,Auction,1.38,44.25,16.87,14.3,Net 15,Perezbury,2,61.065,35.46270499999999
SALE02752,LOB09526,2025-01-16,Seafood Market A,Online Platform,1.32,45.57,29.5,6.0,COD,Chadland,3,60.1524,27.043256
SALE02753,LOB00510,2024-12-24,Restaurant Chain B,Online Platform,0.62,77.53,49.95,8.1,COD,Burgesston,5,48.0686,-5.774956599999999
SALE02754,LOB06489,2024-07-29,Export Company C,Direct Sale,1.49,30.76,45.91,5.1,Net 30,North Jennifer,3,45.8324,-2.415052399999997
SALE02755,LOB00675,2025-03-12,Seafood Market A,Contract,1.16,57.09,8.72,14.6,Cash,New Madisonhaven,5,66.2244,47.835637600000005
SALE02756,LOB02386,2024-07-09,Processing Plant E,Direct Sale,1.42,50.31,33.03,14.6,Net 30,Port Lori,3,71.4402,27.979930800000005
SALE02757,LOB04882,2025-04-18,Processing Plant E,Online Platform,0.95,45.07,11.41,10.1,Net 30,Collinsbury,1,42.8165,27.082033499999998
SALE02758,LOB04665,2024-07-16,Restaurant Chain B,Online Platform,1.33,77.57,47.26,9.9,Net 30,Troyfurt,2,103.1681,45.6944581
SALE02759,LOB03535,2025-04-08,Processing Plant E,Auction,0.29,84.3,5.67,13.2,COD,Webbburgh,5,24.447,15.549996000000002
SALE02760,LOB09327,2025-01-15,Local Distributor D,Auction,0.38,62.18,21.54,9.7,Net 30,Lake Raymondport,4,23.6284,-0.2035547999999996
SALE02761,LOB07456,2025-03-30,Export Company C,Online Platform,1.3,72.53,34.98,9.2,Cash,South Amyhaven,2,94.289,50.634412000000005
SALE02762,LOB06531,2025-02-23,Export Company C,Direct Sale,0.54,44.56,48.47,13.2,Cash,Port Darrellshire,5,24.062400000000004,-27.583836799999997
SALE02763,LOB02564,2025-01-05,Seafood Market A,Contract,0.62,88.07,45.78,9.0,COD,Port Sandraburgh,1,54.60339999999999,3.9090939999999934
SALE02764,LOB05806,2024-06-11,Seafood Market A,Direct Sale,0.35,46.74,45.37,12.8,Cash,East Rogerville,4,16.358999999999998,-31.104951999999997
SALE02765,LOB08481,2024-06-16,Seafood Market A,Auction,0.42,65.22,5.7,7.2,COD,Port Anthony,2,27.3924,19.7201472
