lobster_id,species,catch_date,length_cm,weight_grams,carapace_length_cm,grade,shell_condition,catch_method,fisher_id,vessel_id,fishing_ground_id,market_price_per_kg,is_alive,inspection_passed,export_ready
LOB01831,Slipper Lobster,3/21/2025,23.81,753.6,9.65,Grade C,Peeler,Trap,FSH003,VSL020,FG014,59.4,FALSE,TRUE,FALSE
LOB01832,Slipper Lobster,4/18/2025,18.89,937.7,11.27,Grade C,Hard Shell,Diving,FSH087,VSL004,FG014,67.13,FALSE,FALSE,FALSE
LOB01833,European Lobster,7/15/2023,32.92,500.8,11.2,Grade A,Paper Shell,Diving,FSH033,VSL044,FG009,72.66,TRUE,TRUE,TRUE
LOB01834,Spiny Lobster,11/19/2023,28.11,1217.4,11.71,Grade A,Soft Shell,Diving,FSH026,VSL019,FG016,50.38,TRUE,FALSE,FALSE
LOB01835,Rock Lobster,11/3/2023,36.69,802.7,16.77,Grade C,Hard Shell,Trawling,FSH090,VSL042,FG002,50.24,TRUE,TRUE,TRUE
LOB01836,American Lobster,2/1/2024,23.78,922.2,16.41,Grade B,Soft Shell,Diving,FSH057,VSL042,FG024,73.45,TRUE,FALSE,FALSE
LOB01837,American Lobster,4/28/2025,36.53,713.1,12,Reject,Hard Shell,Hand Picking,FSH026,VSL027,FG021,37.08,TRUE,FALSE,TRUE
LOB01838,American Lobster,12/28/2024,18.38,1485,16.83,Grade B,Hard Shell,Trap,FSH093,VSL044,FG017,41.07,FALSE,TRUE,FALSE
LOB01839,Spiny Lobster,5/31/2025,38.2,1330.6,10.04,Grade B,Paper Shell,Hand Picking,FSH087,VSL037,FG013,26.26,TRUE,FALSE,FALSE
LOB01840,American Lobster,12/10/2024,35.92,695.5,16.52,Grade C,Peeler,Hand Picking,FSH077,VSL009,FG001,55.93,FALSE,FALSE,FALSE
LOB01841,Slipper Lobster,4/10/2024,36.46,267.6,16.67,Grade B,Peeler,Trawling,FSH098,VSL006,FG019,76.18,FALSE,TRUE,TRUE
LOB01842,American Lobster,6/17/2024,18.25,631.3,11.92,Reject,Peeler,Trap,FSH070,VSL004,FG007,77.34,TRUE,FALSE,FALSE
LOB01843,American Lobster,2/9/2024,16.84,279.9,10.42,Grade C,Paper Shell,Hand Picking,FSH066,VSL022,FG003,62.79,FALSE,TRUE,TRUE
LOB01844,Spiny Lobster,4/20/2025,30.45,482.4,11.1,Grade C,Peeler,Trap,FSH026,VSL003,FG020,60.15,TRUE,FALSE,FALSE
LOB01845,Rock Lobster,3/4/2025,23.45,343,16.41,Reject,Peeler,Trap,FSH012,VSL039,FG002,33.51,FALSE,TRUE,FALSE
LOB01846,Slipper Lobster,10/1/2024,30.81,926.4,15.03,Reject,Hard Shell,Hand Picking,FSH012,VSL007,FG012,53.38,FALSE,FALSE,FALSE
LOB01847,American Lobster,7/15/2023,17.56,942.7,16.27,Reject,Paper Shell,Trawling,FSH075,VSL048,FG023,53.67,TRUE,TRUE,FALSE
LOB01848,American Lobster,12/16/2023,29.29,254.2,11.21,Grade A,Peeler,Diving,FSH048,VSL013,FG009,44.61,TRUE,FALSE,FALSE
LOB01849,Spiny Lobster,2/12/2025,28.19,394.9,11.7,Grade C,Soft Shell,Diving,FSH075,VSL042,FG019,67.38,TRUE,FALSE,TRUE
LOB01850,Rock Lobster,3/1/2025,27.01,384.6,12.68,Reject,Peeler,Trap,FSH009,VSL044,FG011,54.67,FALSE,FALSE,FALSE
LOB01851,Slipper Lobster,10/2/2023,29.55,1329.7,8.04,Grade B,Hard Shell,Diving,FSH066,VSL022,FG007,33.67,FALSE,TRUE,FALSE
LOB01852,Rock Lobster,2/9/2025,27.9,928.2,14.47,Grade C,Peeler,Trap,FSH082,VSL024,FG024,64.06,TRUE,FALSE,TRUE
LOB01853,Slipper Lobster,12/25/2024,26.12,589.8,9.06,Grade B,Hard Shell,Hand Picking,FSH025,VSL001,FG018,75.39,FALSE,TRUE,TRUE
LOB01854,Rock Lobster,6/22/2023,37.97,490.9,16.65,Grade B,Paper Shell,Hand Picking,FSH061,VSL030,FG024,77.26,TRUE,TRUE,FALSE
LOB01855,European Lobster,8/1/2024,24.57,1101.3,12.81,Reject,Soft Shell,Trap,FSH100,VSL039,FG002,25.47,TRUE,TRUE,TRUE
LOB01856,American Lobster,7/14/2024,39.82,1131.2,10.79,Grade B,Peeler,Trawling,FSH063,VSL014,FG022,78.04,FALSE,FALSE,FALSE
LOB01857,Rock Lobster,3/17/2025,17.82,1004.8,17.28,Reject,Hard Shell,Hand Picking,FSH014,VSL025,FG012,64.04,FALSE,FALSE,FALSE
LOB01858,Rock Lobster,2/5/2024,38.09,728.7,8.41,Reject,Soft Shell,Diving,FSH037,VSL050,FG009,25.88,FALSE,TRUE,TRUE
LOB01859,Spiny Lobster,11/5/2023,43.35,1482.3,11.8,Grade C,Soft Shell,Hand Picking,FSH080,VSL013,FG023,35.03,TRUE,TRUE,FALSE
LOB01860,European Lobster,10/4/2023,44.52,1114.4,12.59,Grade C,Peeler,Hand Picking,FSH086,VSL016,FG014,27.75,TRUE,FALSE,FALSE
LOB01861,Slipper Lobster,4/26/2024,18.43,1380.2,11.29,Grade A,Hard Shell,Trap,FSH051,VSL046,FG005,48.05,TRUE,TRUE,TRUE
LOB01862,Rock Lobster,4/24/2024,25.46,943.4,10.09,Grade C,Paper Shell,Trawling,FSH077,VSL030,FG018,75.52,TRUE,TRUE,FALSE
LOB01863,Spiny Lobster,5/4/2024,30.23,1127.8,11.58,Grade A,Soft Shell,Trap,FSH037,VSL037,FG013,50.96,TRUE,FALSE,FALSE
LOB01864,European Lobster,3/4/2025,44.11,1124.1,17.24,Reject,Peeler,Diving,FSH020,VSL002,FG007,30.04,FALSE,TRUE,FALSE
LOB01865,Rock Lobster,9/3/2024,25.95,1212.3,9.42,Reject,Peeler,Trawling,FSH076,VSL011,FG024,52.39,TRUE,FALSE,TRUE
LOB01866,American Lobster,6/16/2023,39.33,1096,15.35,Grade B,Hard Shell,Hand Picking,FSH086,VSL004,FG003,41.73,FALSE,TRUE,FALSE
LOB01867,American Lobster,1/7/2024,32.68,927.3,11.38,Grade B,Soft Shell,Hand Picking,FSH015,VSL026,FG021,36.16,TRUE,TRUE,TRUE
LOB01868,Spiny Lobster,5/12/2024,41.96,1298.5,17.1,Reject,Soft Shell,Trap,FSH012,VSL004,FG002,64.73,TRUE,TRUE,TRUE
LOB01869,Slipper Lobster,6/3/2025,28.3,348.1,8.04,Grade C,Hard Shell,Diving,FSH068,VSL042,FG008,43.48,FALSE,TRUE,FALSE
LOB01870,Slipper Lobster,9/21/2024,41.42,980.2,9.8,Grade A,Soft Shell,Trap,FSH034,VSL046,FG008,59.83,FALSE,FALSE,TRUE
LOB01871,European Lobster,1/15/2024,38.11,712.1,13.34,Grade A,Hard Shell,Diving,FSH018,VSL044,FG021,48.6,TRUE,FALSE,FALSE
LOB01872,Rock Lobster,5/21/2024,41.82,1475.8,15.69,Grade A,Peeler,Diving,FSH010,VSL006,FG002,78.87,TRUE,TRUE,TRUE
LOB01873,Slipper Lobster,12/22/2023,27.98,1408.8,14.05,Grade C,Soft Shell,Trap,FSH072,VSL038,FG004,66.08,TRUE,FALSE,TRUE
LOB01874,Rock Lobster,3/7/2024,44.96,1153.5,11.56,Grade A,Hard Shell,Hand Picking,FSH063,VSL028,FG016,62.95,TRUE,FALSE,FALSE
LOB01875,Rock Lobster,1/30/2025,41.09,362.8,13.31,Grade B,Paper Shell,Diving,FSH056,VSL035,FG017,74.83,FALSE,TRUE,TRUE
LOB01876,Rock Lobster,11/6/2024,41.37,1217,9.61,Reject,Soft Shell,Diving,FSH024,VSL028,FG014,48.92,TRUE,TRUE,FALSE
LOB01877,Rock Lobster,1/24/2024,17.57,713.7,16.17,Grade B,Soft Shell,Trap,FSH060,VSL019,FG019,57.11,FALSE,TRUE,TRUE
LOB01878,Spiny Lobster,10/13/2024,25.24,819.6,12.65,Reject,Peeler,Hand Picking,FSH049,VSL019,FG001,55.2,TRUE,FALSE,TRUE
LOB01879,Spiny Lobster,7/3/2024,15.88,294.2,15.11,Grade C,Hard Shell,Hand Picking,FSH014,VSL050,FG013,43.13,TRUE,TRUE,TRUE
LOB01880,Slipper Lobster,4/2/2025,43.72,1321.9,16.67,Grade C,Hard Shell,Hand Picking,FSH011,VSL042,FG004,71.28,FALSE,FALSE,TRUE
LOB01881,American Lobster,12/21/2023,41.19,669.4,8.44,Grade B,Peeler,Trawling,FSH077,VSL046,FG021,34.95,FALSE,FALSE,FALSE
LOB01882,Rock Lobster,9/15/2024,44.77,1014.4,14.43,Grade B,Soft Shell,Trap,FSH016,VSL007,FG024,73.25,FALSE,TRUE,TRUE
LOB01883,Slipper Lobster,8/31/2024,26.74,1013.2,12.93,Grade B,Hard Shell,Hand Picking,FSH085,VSL042,FG020,43.95,TRUE,TRUE,TRUE
LOB01884,European Lobster,8/31/2023,27.24,474.1,9.19,Grade A,Paper Shell,Diving,FSH006,VSL001,FG016,60.14,TRUE,TRUE,FALSE
LOB01885,European Lobster,1/3/2024,42.14,1046.6,12.23,Grade C,Paper Shell,Trawling,FSH031,VSL031,FG024,59.93,TRUE,FALSE,FALSE
LOB01886,American Lobster,12/13/2023,39.2,1191.4,11.05,Grade C,Paper Shell,Hand Picking,FSH033,VSL004,FG024,45.92,FALSE,TRUE,FALSE
LOB01887,Spiny Lobster,8/27/2023,22.59,684.5,10.54,Grade A,Peeler,Hand Picking,FSH084,VSL028,FG018,78.64,FALSE,FALSE,TRUE
LOB01888,Spiny Lobster,12/4/2024,30.2,1222.5,13.62,Grade B,Peeler,Hand Picking,FSH081,VSL011,FG014,70.77,TRUE,FALSE,FALSE
LOB01889,Spiny Lobster,10/4/2023,30.53,512.4,8.29,Reject,Paper Shell,Trawling,FSH068,VSL031,FG001,75.84,FALSE,TRUE,TRUE
LOB01890,Rock Lobster,6/28/2024,38.14,993.1,10.18,Grade C,Peeler,Diving,FSH094,VSL028,FG020,62.98,TRUE,FALSE,TRUE
LOB01891,Spiny Lobster,5/2/2024,24.57,277.4,17.95,Grade A,Soft Shell,Trawling,FSH052,VSL030,FG006,65.3,TRUE,TRUE,FALSE
LOB01892,European Lobster,10/29/2024,23.41,1393.1,15.58,Grade B,Hard Shell,Hand Picking,FSH058,VSL015,FG024,51.95,TRUE,FALSE,FALSE
LOB01893,Spiny Lobster,7/20/2023,35.01,1460.3,8.05,Grade A,Hard Shell,Hand Picking,FSH018,VSL022,FG018,79.6,TRUE,FALSE,TRUE
LOB01894,European Lobster,1/22/2025,35.67,1026.8,11,Grade C,Hard Shell,Diving,FSH072,VSL007,FG010,36.53,TRUE,TRUE,TRUE
LOB01895,Rock Lobster,10/11/2023,32.9,1203.3,14.87,Grade B,Soft Shell,Hand Picking,FSH080,VSL049,FG011,35.34,TRUE,TRUE,TRUE
LOB01896,European Lobster,5/20/2025,34.7,948.9,10.75,Grade B,Paper Shell,Trawling,FSH024,VSL030,FG009,33.19,FALSE,FALSE,TRUE
LOB01897,Spiny Lobster,7/10/2024,18.33,266.4,11.63,Grade B,Soft Shell,Trawling,FSH045,VSL019,FG011,77.5,FALSE,FALSE,TRUE
LOB01898,Slipper Lobster,12/18/2023,39.71,1013.6,13.85,Grade C,Hard Shell,Trap,FSH062,VSL043,FG010,43.92,FALSE,FALSE,TRUE
LOB01899,Rock Lobster,10/28/2024,35.96,1400.9,12.18,Reject,Soft Shell,Trap,FSH054,VSL030,FG007,38.61,FALSE,FALSE,TRUE
LOB01900,European Lobster,4/26/2024,40.38,1068.1,16.3,Grade C,Paper Shell,Diving,FSH098,VSL028,FG009,73.56,TRUE,FALSE,TRUE
LOB01901,Slipper Lobster,7/29/2023,22.73,354.1,17.76,Reject,Paper Shell,Diving,FSH002,VSL038,FG020,76.31,FALSE,TRUE,TRUE
LOB01902,Slipper Lobster,3/20/2025,39.97,512.6,15.9,Grade B,Peeler,Trap,FSH056,VSL048,FG016,76.76,FALSE,FALSE,TRUE
LOB01903,Spiny Lobster,9/1/2023,36.63,1268,13.4,Grade B,Paper Shell,Hand Picking,FSH030,VSL044,FG004,77.12,TRUE,FALSE,TRUE
LOB01904,Slipper Lobster,3/10/2024,42.59,889.8,8.38,Grade C,Hard Shell,Trawling,FSH084,VSL010,FG002,32.99,TRUE,FALSE,FALSE
LOB01905,Spiny Lobster,2/19/2024,16.39,1083.4,13.53,Grade B,Hard Shell,Diving,FSH033,VSL009,FG016,44.9,FALSE,FALSE,FALSE
LOB01906,Rock Lobster,10/18/2023,20.54,992.5,9.1,Grade C,Peeler,Trap,FSH096,VSL019,FG021,39.23,TRUE,TRUE,FALSE
LOB01907,European Lobster,1/19/2024,28.08,999.5,10.25,Grade A,Hard Shell,Diving,FSH086,VSL038,FG016,51.6,TRUE,FALSE,TRUE
LOB01908,Rock Lobster,4/24/2024,19.41,959.9,17.49,Reject,Soft Shell,Hand Picking,FSH044,VSL005,FG015,36.75,TRUE,TRUE,FALSE
LOB01909,European Lobster,6/1/2024,35.56,308.4,8.54,Reject,Soft Shell,Diving,FSH021,VSL007,FG019,55.25,FALSE,TRUE,FALSE
LOB01910,Rock Lobster,6/28/2023,21.53,798.7,15.78,Grade A,Hard Shell,Trawling,FSH018,VSL037,FG017,62.53,FALSE,TRUE,FALSE
LOB01911,Spiny Lobster,3/26/2024,25.39,973.3,14.19,Grade A,Peeler,Diving,FSH008,VSL017,FG009,42.48,TRUE,TRUE,TRUE
LOB01912,European Lobster,12/14/2023,38.28,690.5,16.07,Grade B,Paper Shell,Trap,FSH028,VSL048,FG010,60.09,TRUE,TRUE,FALSE
LOB01913,Slipper Lobster,1/1/2025,26.99,1189.6,8.47,Grade A,Peeler,Trap,FSH078,VSL050,FG024,68.38,FALSE,FALSE,FALSE
LOB01914,Spiny Lobster,8/4/2023,23.93,289.4,15.11,Grade B,Soft Shell,Hand Picking,FSH070,VSL033,FG004,27.46,TRUE,TRUE,FALSE
LOB01915,European Lobster,5/21/2024,17.15,1332.8,11.14,Grade B,Soft Shell,Trawling,FSH049,VSL004,FG004,55,TRUE,TRUE,TRUE
LOB01916,American Lobster,4/12/2025,22.05,1054.8,9.69,Grade B,Soft Shell,Trap,FSH099,VSL036,FG024,35.83,TRUE,FALSE,TRUE
LOB01917,Rock Lobster,1/21/2024,21.67,1293.4,10.38,Grade A,Paper Shell,Diving,FSH095,VSL025,FG020,25.69,FALSE,FALSE,FALSE
LOB01918,Rock Lobster,9/13/2024,20.53,255.6,11.54,Grade A,Peeler,Trap,FSH100,VSL004,FG016,75.23,FALSE,TRUE,FALSE
LOB01919,European Lobster,12/9/2024,23.07,674.7,15.94,Grade C,Hard Shell,Diving,FSH028,VSL030,FG001,54.1,TRUE,TRUE,TRUE
LOB01920,Slipper Lobster,7/15/2023,22.94,1035.4,11.62,Grade C,Paper Shell,Hand Picking,FSH019,VSL040,FG013,43.93,FALSE,TRUE,TRUE
LOB01921,Rock Lobster,2/4/2025,27.83,301.7,12.39,Grade A,Paper Shell,Diving,FSH055,VSL016,FG019,44.49,TRUE,TRUE,FALSE
LOB01922,Rock Lobster,7/5/2024,42.71,772.8,10.19,Grade A,Peeler,Trawling,FSH064,VSL014,FG015,30.41,FALSE,FALSE,TRUE
LOB01923,European Lobster,1/12/2024,36.88,482.6,14.55,Grade C,Paper Shell,Trap,FSH039,VSL020,FG013,73.72,TRUE,FALSE,FALSE
LOB01924,European Lobster,12/19/2023,36.83,201.1,17.51,Grade A,Hard Shell,Hand Picking,FSH054,VSL050,FG004,62.63,TRUE,TRUE,FALSE
LOB01925,European Lobster,10/8/2024,23.87,494.8,14.01,Reject,Soft Shell,Hand Picking,FSH034,VSL031,FG001,71.29,FALSE,FALSE,FALSE
LOB01926,Slipper Lobster,7/30/2024,44.31,703.7,13.11,Reject,Hard Shell,Diving,FSH049,VSL036,FG018,67.87,TRUE,TRUE,TRUE
LOB01927,Spiny Lobster,11/27/2023,31.24,832.3,14.03,Grade B,Paper Shell,Diving,FSH089,VSL006,FG025,43.95,TRUE,TRUE,TRUE
LOB01928,European Lobster,1/31/2025,29.48,274.9,11.3,Grade B,Peeler,Trap,FSH006,VSL017,FG002,45.74,TRUE,TRUE,TRUE
LOB01929,Slipper Lobster,1/31/2025,28.55,366.8,9.57,Reject,Hard Shell,Diving,FSH003,VSL006,FG018,31.28,FALSE,TRUE,FALSE
LOB01930,Spiny Lobster,2/20/2025,35.31,883.6,15.29,Grade C,Paper Shell,Trawling,FSH075,VSL040,FG015,59.34,TRUE,FALSE,TRUE
LOB01931,European Lobster,5/11/2025,18.19,361.5,10.79,Reject,Peeler,Hand Picking,FSH046,VSL034,FG024,30.22,TRUE,TRUE,FALSE
LOB01932,American Lobster,6/29/2024,29.78,1021.4,14.85,Grade C,Paper Shell,Diving,FSH013,VSL027,FG007,70.6,TRUE,FALSE,FALSE
LOB01933,Spiny Lobster,10/2/2024,28.46,431.4,16.67,Reject,Hard Shell,Hand Picking,FSH077,VSL020,FG020,47.58,FALSE,TRUE,TRUE
LOB01934,Slipper Lobster,6/5/2023,40.18,474.6,16.53,Grade A,Paper Shell,Diving,FSH090,VSL004,FG004,67,TRUE,FALSE,TRUE
LOB01935,Rock Lobster,2/4/2024,44.73,652.5,15.95,Grade B,Hard Shell,Hand Picking,FSH029,VSL045,FG007,48.19,TRUE,TRUE,TRUE
LOB01936,Rock Lobster,1/1/2025,33.42,884.9,10.68,Grade A,Hard Shell,Trawling,FSH089,VSL039,FG002,38.35,TRUE,FALSE,FALSE
LOB01937,Spiny Lobster,12/25/2023,30.48,632.8,10.25,Reject,Soft Shell,Trap,FSH020,VSL031,FG009,79.96,TRUE,TRUE,TRUE
LOB01938,Spiny Lobster,10/8/2023,38.32,1359.6,9.06,Grade C,Hard Shell,Diving,FSH042,VSL036,FG003,59.61,FALSE,FALSE,FALSE
LOB01939,European Lobster,2/1/2025,42.14,338.2,15.03,Grade B,Soft Shell,Hand Picking,FSH005,VSL008,FG023,54.81,TRUE,FALSE,FALSE
LOB01940,Spiny Lobster,7/11/2023,17.93,470.3,15.73,Grade C,Peeler,Diving,FSH013,VSL021,FG013,36.97,TRUE,TRUE,TRUE
LOB01941,Rock Lobster,2/15/2024,32.93,877.7,15.37,Grade A,Paper Shell,Trawling,FSH047,VSL038,FG018,50.56,FALSE,TRUE,TRUE
LOB01942,American Lobster,12/24/2023,28.83,1026.9,16.92,Grade C,Hard Shell,Hand Picking,FSH052,VSL033,FG003,28.66,TRUE,TRUE,FALSE
LOB01943,European Lobster,5/20/2025,43.03,788.7,12.78,Grade B,Hard Shell,Hand Picking,FSH085,VSL015,FG023,41.16,TRUE,TRUE,FALSE
LOB01944,European Lobster,9/10/2023,34.51,1040.2,15.35,Grade C,Hard Shell,Diving,FSH008,VSL027,FG022,75.18,TRUE,TRUE,FALSE
LOB01945,Spiny Lobster,1/16/2025,24.26,218.7,16.92,Grade A,Peeler,Trawling,FSH035,VSL011,FG010,66.84,FALSE,TRUE,TRUE
LOB01946,European Lobster,6/29/2023,35.79,518,16.37,Grade C,Hard Shell,Trawling,FSH057,VSL027,FG012,63.59,TRUE,TRUE,FALSE
LOB01947,American Lobster,10/23/2023,44.4,741.5,10.74,Grade C,Hard Shell,Trawling,FSH064,VSL023,FG007,59.15,TRUE,TRUE,FALSE
LOB01948,American Lobster,7/5/2024,24.6,1280.1,9.34,Grade C,Hard Shell,Trap,FSH066,VSL012,FG013,72.3,TRUE,TRUE,TRUE
LOB01949,Spiny Lobster,3/8/2024,26.5,1001.5,9.81,Grade B,Hard Shell,Diving,FSH031,VSL031,FG013,64.11,FALSE,FALSE,TRUE
LOB01950,European Lobster,8/20/2024,32.1,503.8,13.37,Grade A,Peeler,Trap,FSH009,VSL041,FG018,68.03,TRUE,TRUE,TRUE
LOB01951,Spiny Lobster,3/6/2025,18.8,1049.8,16.59,Grade C,Hard Shell,Hand Picking,FSH055,VSL044,FG006,53.18,TRUE,FALSE,FALSE
LOB01952,European Lobster,6/6/2024,21.05,589.9,13.17,Grade B,Soft Shell,Trawling,FSH027,VSL031,FG012,30.64,FALSE,FALSE,FALSE
LOB01953,American Lobster,6/28/2024,30.23,1208.9,11.62,Grade C,Soft Shell,Trawling,FSH032,VSL047,FG018,34.71,TRUE,FALSE,FALSE
LOB01954,American Lobster,12/18/2023,28.49,465.5,16.21,Grade A,Peeler,Diving,FSH098,VSL036,FG021,74.69,FALSE,FALSE,FALSE
LOB01955,American Lobster,10/15/2023,22.46,755,17.04,Reject,Peeler,Trawling,FSH027,VSL021,FG020,30.29,FALSE,FALSE,FALSE
LOB01956,American Lobster,5/19/2025,22.76,362,13.49,Grade B,Hard Shell,Trap,FSH098,VSL038,FG019,43.71,TRUE,FALSE,TRUE
LOB01957,Spiny Lobster,9/19/2023,44.58,1161.4,14.11,Reject,Paper Shell,Hand Picking,FSH056,VSL029,FG019,54.64,FALSE,FALSE,TRUE
LOB01958,Rock Lobster,2/27/2025,36.02,794.8,16.53,Grade A,Paper Shell,Trap,FSH011,VSL017,FG020,49.22,TRUE,TRUE,TRUE
LOB01959,European Lobster,12/6/2023,38.95,538.9,17.51,Reject,Hard Shell,Trawling,FSH051,VSL031,FG012,48.04,FALSE,TRUE,FALSE
LOB01960,American Lobster,12/22/2024,31.28,856.7,17.44,Grade A,Paper Shell,Hand Picking,FSH085,VSL019,FG009,55.96,TRUE,TRUE,FALSE
LOB01961,European Lobster,11/1/2023,44.09,678.3,16.88,Reject,Peeler,Trap,FSH036,VSL021,FG025,75.01,FALSE,FALSE,FALSE
LOB01962,Slipper Lobster,6/14/2024,38.73,498.1,11.43,Grade A,Soft Shell,Trawling,FSH023,VSL036,FG014,28.97,TRUE,FALSE,FALSE
LOB01963,American Lobster,8/1/2024,24.02,243.3,9.3,Grade A,Soft Shell,Trawling,FSH091,VSL032,FG014,65.95,FALSE,FALSE,TRUE
LOB01964,Rock Lobster,11/30/2024,37.82,524.2,14.47,Grade B,Paper Shell,Trap,FSH086,VSL025,FG007,42.77,FALSE,TRUE,TRUE
LOB01965,American Lobster,1/26/2024,15.65,303.3,15.64,Reject,Paper Shell,Trawling,FSH011,VSL040,FG021,36.46,FALSE,FALSE,TRUE
LOB01966,Rock Lobster,8/27/2023,28.79,881.4,15.59,Grade A,Soft Shell,Hand Picking,FSH042,VSL027,FG005,27.84,TRUE,FALSE,TRUE
LOB01967,Spiny Lobster,9/9/2023,24.12,565.6,14.29,Grade C,Paper Shell,Hand Picking,FSH096,VSL048,FG023,38.45,TRUE,TRUE,TRUE
LOB01968,European Lobster,7/4/2023,21.67,771.7,12.22,Reject,Hard Shell,Hand Picking,FSH029,VSL008,FG015,41.58,FALSE,FALSE,FALSE
LOB01969,Rock Lobster,11/29/2024,20.19,737.5,9.36,Grade B,Paper Shell,Hand Picking,FSH069,VSL021,FG023,27.26,FALSE,FALSE,FALSE
LOB01970,Rock Lobster,12/7/2024,43.99,1316.3,14.13,Grade C,Soft Shell,Trawling,FSH065,VSL046,FG011,32.61,FALSE,TRUE,FALSE
LOB01971,Rock Lobster,2/6/2024,38.62,1341.6,16.69,Grade B,Paper Shell,Hand Picking,FSH060,VSL027,FG018,51.14,TRUE,FALSE,TRUE
LOB01972,American Lobster,4/2/2024,43.75,824,12.67,Grade A,Peeler,Hand Picking,FSH045,VSL013,FG010,29.85,FALSE,FALSE,TRUE
LOB01973,European Lobster,2/12/2024,16.78,964.9,15.89,Grade A,Peeler,Trap,FSH053,VSL024,FG013,44.64,TRUE,TRUE,FALSE
LOB01974,Spiny Lobster,7/17/2023,25.3,882.9,17.59,Grade C,Paper Shell,Trawling,FSH032,VSL022,FG006,75.26,TRUE,FALSE,FALSE
LOB01975,American Lobster,7/28/2023,33.94,1390,14.71,Grade A,Hard Shell,Trawling,FSH060,VSL002,FG019,65.53,TRUE,TRUE,TRUE
LOB01976,Spiny Lobster,4/24/2024,32.55,1179.5,11.62,Reject,Hard Shell,Trap,FSH077,VSL045,FG025,57.88,FALSE,FALSE,TRUE
LOB01977,American Lobster,9/13/2023,31.43,1087.7,11.18,Grade B,Paper Shell,Trawling,FSH052,VSL028,FG003,42.16,FALSE,FALSE,FALSE
LOB01978,Rock Lobster,10/9/2023,42.7,863.9,15.64,Reject,Paper Shell,Trap,FSH036,VSL047,FG015,65.32,FALSE,FALSE,FALSE
LOB01979,Slipper Lobster,10/1/2023,41.56,1120.6,8.16,Grade C,Soft Shell,Trawling,FSH052,VSL022,FG020,57.24,TRUE,TRUE,FALSE
LOB01980,European Lobster,1/31/2025,36.04,1099.2,8.04,Grade B,Soft Shell,Hand Picking,FSH055,VSL019,FG001,42.36,FALSE,TRUE,FALSE
LOB01981,European Lobster,12/20/2023,42.44,287.2,8.55,Grade A,Soft Shell,Trap,FSH069,VSL025,FG013,26.77,FALSE,FALSE,FALSE
LOB01982,European Lobster,9/4/2023,21.4,968,8.9,Reject,Peeler,Diving,FSH034,VSL030,FG010,72.56,TRUE,TRUE,TRUE
LOB01983,Spiny Lobster,2/16/2024,33.17,566.6,8.17,Grade B,Soft Shell,Hand Picking,FSH083,VSL015,FG012,79.57,FALSE,FALSE,FALSE
LOB01984,Rock Lobster,4/13/2025,29.37,324.2,8.9,Grade B,Peeler,Trap,FSH065,VSL044,FG007,25.48,FALSE,FALSE,TRUE
LOB01985,Spiny Lobster,7/15/2023,42.02,1461.6,15.72,Grade A,Peeler,Diving,FSH080,VSL034,FG025,54.59,TRUE,TRUE,FALSE
LOB01986,Slipper Lobster,12/28/2023,33.07,646.8,14.23,Grade A,Peeler,Trap,FSH022,VSL036,FG013,43.17,TRUE,FALSE,FALSE
LOB01987,Spiny Lobster,3/25/2025,37.74,431.2,13.38,Grade A,Soft Shell,Trawling,FSH069,VSL049,FG019,30.04,TRUE,TRUE,TRUE
LOB01988,Slipper Lobster,5/22/2025,16.95,535.7,11.85,Grade C,Soft Shell,Diving,FSH040,VSL011,FG004,62.9,FALSE,FALSE,TRUE
LOB01989,American Lobster,1/3/2024,40.21,1156.2,9.02,Grade A,Peeler,Diving,FSH061,VSL013,FG010,29.99,TRUE,FALSE,FALSE
LOB01990,American Lobster,6/16/2024,20.9,309,16.83,Grade C,Peeler,Diving,FSH007,VSL005,FG011,37.29,TRUE,TRUE,FALSE
LOB01991,Spiny Lobster,9/14/2024,15.31,773.2,8.88,Grade A,Hard Shell,Hand Picking,FSH047,VSL040,FG018,41.67,FALSE,FALSE,FALSE
LOB01992,Rock Lobster,11/2/2023,37.24,1120.3,10.37,Grade C,Peeler,Trawling,FSH016,VSL036,FG024,78.56,TRUE,TRUE,FALSE
LOB01993,Slipper Lobster,3/30/2024,40.73,977.3,11.41,Grade A,Paper Shell,Trawling,FSH088,VSL006,FG020,75.45,TRUE,TRUE,FALSE
LOB01994,American Lobster,1/9/2025,42.53,1172.7,17.82,Reject,Hard Shell,Trap,FSH008,VSL049,FG023,64.97,TRUE,TRUE,FALSE
LOB01995,European Lobster,12/25/2024,39,360.5,13.36,Reject,Soft Shell,Diving,FSH088,VSL006,FG021,69.58,FALSE,FALSE,TRUE
LOB01996,Rock Lobster,5/23/2024,40.07,939,11.81,Grade B,Hard Shell,Diving,FSH081,VSL018,FG016,56.51,TRUE,TRUE,TRUE
LOB01997,Spiny Lobster,1/28/2025,32.06,380.9,16,Grade C,Paper Shell,Diving,FSH098,VSL009,FG018,59.5,TRUE,TRUE,TRUE
LOB01998,European Lobster,7/29/2024,15.92,1448.2,14.61,Grade C,Peeler,Hand Picking,FSH095,VSL009,FG009,69.28,FALSE,TRUE,TRUE
LOB01999,Slipper Lobster,6/11/2024,25.49,583.8,9.86,Grade A,Peeler,Trap,FSH091,VSL010,FG021,77.12,FALSE,TRUE,FALSE
