fish_id,fish_name,weight_kg,length_cm,catch_date,province,fishing_method,freshness_score,category_id,location_id,fisher_id
1960,Cod,48.6,38.1,4/7/2023,Sulawesi Selatan,Gill Net,10,3,9,62
1961,Pomfret,34.93,46.7,10/14/2023,Papua,Trap,2,4,12,295
1962,King Fish,3.08,77.7,12/29/2023,Bali,Trap,8,4,2,340
1963,Swordfish,16.83,15.5,7/16/2023,Sulawesi Selatan,Trap,3,2,5,193
1964,Catfish,32.49,60.6,9/18/2023,Papua,Long Line,6,5,12,357
1965,Barramundi,13.52,83.5,6/3/2023,Papua,Trawling,7,1,10,64
1966,Trout,26.51,113.8,9/14/2023,Jawa Tengah,Trawling,7,1,15,390
1967,King Fish,2.5,74.1,12/25/2023,Bali,Trap,4,3,1,264
1968,Flounder,41.33,49.3,11/25/2023,Jawa Timur,Purse Seine,5,3,6,314
1969,Pomfret,17.03,62.9,6/6/2023,Jawa Tengah,Trawling,6,4,16,20
1970,King Fish,34.63,72.4,8/4/2023,Sumatera Utara,Trawling,5,4,16,383
1971,Barramundi,44.07,166.2,10/6/2023,Sumatera Utara,Trap,7,5,13,225
1972,Carp,36.08,147.9,5/12/2023,Papua,Long Line,4,3,14,363
1973,Grouper,43.85,181.9,1/20/2023,Jawa Barat,Gill Net,3,2,11,59
1974,Sole,8.23,23.6,11/28/2023,Jawa Tengah,Long Line,5,5,12,230
1975,Trout,8.54,46.2,11/14/2023,Jawa Timur,Trawling,4,3,6,218
1976,Cod,4.23,53.2,8/1/2023,Jawa Tengah,Trawling,9,2,17,378
1977,King Fish,49.74,77.6,11/17/2023,Maluku,Long Line,3,2,5,413
1978,Anchovy,43.34,107.4,7/12/2023,Bali,Gill Net,9,2,16,249
1979,Pomfret,44.34,149.8,1/11/2023,Sulawesi Selatan,Trap,10,4,19,418
1980,Amberjack,48.11,145.2,7/8/2023,Kalimantan Selatan,Trawling,5,4,7,264
1981,Mahi-mahi,33.88,139.4,4/22/2023,Jawa Barat,Hand Line,8,3,15,490
1982,Yellowtail,26.26,91.6,2/10/2023,Kalimantan Selatan,Hand Line,10,4,17,113
1983,Yellowtail,46.1,94.7,10/22/2023,Jawa Tengah,Gill Net,3,5,3,364
1984,Cod,48.36,107,6/2/2023,Jawa Timur,Trawling,7,3,13,12
1985,Trout,30.89,160.5,6/25/2023,Jawa Timur,Trawling,5,5,3,436
1986,Cod,6.37,49.6,7/18/2023,Kalimantan Selatan,Long Line,2,2,19,256
1987,Sea Bass,35.47,60.9,3/9/2023,Jawa Barat,Purse Seine,7,2,12,408
1988,King Fish,16.89,63.9,3/17/2023,Jawa Tengah,Trap,5,5,2,164
1989,Tuna,47.93,90.9,2/1/2023,Jawa Barat,Purse Seine,7,3,4,75
1990,Sardine,8.67,161.7,4/17/2023,Jawa Barat,Hand Line,1,1,20,214
1991,Tilapia,46.41,187.2,12/31/2023,Papua,Trawling,4,4,13,470
1992,Halibut,31.72,154.7,3/20/2023,Papua,Purse Seine,8,5,13,289
1993,Flounder,8.24,144.9,12/7/2023,Kalimantan Selatan,Trawling,3,5,15,53
1994,Mackerel,21.36,114.9,12/27/2023,Kalimantan Selatan,Purse Seine,10,4,2,460
1995,Amberjack,11.05,56.7,10/8/2023,Kalimantan Selatan,Gill Net,7,2,4,500
1996,Yellowtail,23.74,180.8,3/27/2023,Kalimantan Selatan,Trawling,5,1,3,199
1997,Trout,3.14,136.9,4/12/2023,Papua,Trawling,8,4,16,361
1998,Salmon,6.04,104.8,1/14/2023,Jawa Barat,Trap,8,1,20,470
1999,Sea Bass,15.81,110.4,12/30/2023,Jawa Tengah,Hand Line,6,5,10,435
2000,Sardine,44.55,146.4,8/23/2023,Jawa Barat,Hand Line,6,4,18,225
2001,Barramundi,13.16,132.1,6/30/2023,Sumatera Utara,Gill Net,4,3,3,184
2002,Sardine,18.58,150.1,10/22/2023,Sulawesi Selatan,Purse Seine,9,5,8,273
2003,Yellowtail,20.95,87.2,3/7/2023,Sulawesi Selatan,Hand Line,8,1,7,394
2004,Carp,16.38,64.1,12/3/2023,Jawa Tengah,Purse Seine,9,2,6,47
2005,Herring,7.02,154,4/14/2023,Maluku,Long Line,1,5,18,240
2006,Amberjack,25.64,89.5,4/12/2023,Bali,Gill Net,9,3,2,31
2007,Salmon,13.87,179,11/23/2023,Sumatera Utara,Trawling,6,3,19,123
2008,King Fish,13.46,154.9,6/16/2023,Kalimantan Selatan,Trawling,3,5,4,398
2009,Salmon,28.52,114.5,3/24/2023,Jawa Barat,Purse Seine,1,4,5,361
2010,Tuna,2.6,42.7,9/1/2023,Bali,Purse Seine,10,1,6,165
2011,King Fish,8.09,121.2,12/3/2023,Lampung,Trawling,6,5,14,30
2012,Cod,8.51,162.4,8/18/2023,Jawa Barat,Hand Line,5,2,19,304
2013,Sardine,20.17,126,5/20/2023,Maluku,Hand Line,6,1,14,136
2014,Tilapia,29.73,174.6,7/10/2023,Kalimantan Selatan,Trap,3,5,18,141
2015,Swordfish,1.38,138.2,7/28/2023,Jawa Timur,Hand Line,2,4,18,260
2016,Barramundi,44.85,66.7,12/8/2023,Kalimantan Selatan,Trap,6,3,1,196
2017,Mahi-mahi,32.38,62.4,9/30/2023,Lampung,Gill Net,8,5,8,129
2018,Pomfret,44.66,152.6,3/6/2023,Papua,Long Line,2,1,10,105
2019,Mahi-mahi,45.88,81.9,12/21/2023,Jawa Barat,Trap,1,2,2,155
2020,Halibut,30.13,34.7,2/4/2023,Kalimantan Selatan,Trap,7,1,6,446
2021,Catfish,28.73,42.6,5/22/2023,Bali,Gill Net,2,4,5,316
2022,Swordfish,22.12,46.8,2/6/2023,Sumatera Utara,Trap,7,1,14,478
2023,Sea Bass,44,73,12/28/2023,Sumatera Utara,Purse Seine,10,1,14,370
2024,Mahi-mahi,25.99,79.9,11/22/2023,Lampung,Long Line,6,3,14,111
2025,Trout,33.71,93.6,9/18/2023,Bali,Purse Seine,4,5,9,420
2026,Salmon,42.84,183.5,5/1/2023,Sumatera Utara,Purse Seine,7,2,11,449
2027,Snapper,20.91,48.8,10/27/2023,Lampung,Gill Net,9,5,11,499
2028,Swordfish,21.68,117.5,4/19/2023,Jawa Barat,Hand Line,9,5,11,56
2029,Cod,36.15,188.7,3/13/2023,Kalimantan Selatan,Gill Net,9,4,15,332
2030,Sardine,17.36,41,12/13/2023,Bali,Trap,4,3,15,132
2031,Tuna,30.65,29.6,4/6/2023,Jawa Barat,Purse Seine,5,4,12,232
2032,Grouper,49.02,92.7,2/7/2023,Jawa Tengah,Trawling,7,1,12,140
2033,Tuna,3.31,77.7,8/25/2023,Sumatera Utara,Purse Seine,9,2,3,369
2034,Tilapia,35.03,115.6,9/25/2023,Sulawesi Selatan,Trap,4,5,5,105
2035,Barramundi,42.06,171.1,5/7/2023,Sumatera Utara,Hand Line,8,3,10,300
2036,Cod,47.1,168.4,5/1/2023,Jawa Timur,Long Line,8,2,16,38
2037,Trout,37.43,80.1,4/18/2023,Jawa Timur,Trawling,3,2,14,237
2038,Catfish,48.16,35.4,11/9/2023,Bali,Long Line,2,3,17,20
2039,Carp,38.33,147.1,6/4/2023,Jawa Barat,Gill Net,8,2,4,280
2040,Catfish,9.14,16.9,3/15/2023,Kalimantan Selatan,Purse Seine,5,5,15,472
2041,Flounder,17.25,59.6,5/19/2023,Maluku,Gill Net,10,1,8,218
2042,Pomfret,38.6,74.1,2/24/2023,Maluku,Trawling,1,3,14,376
2043,Herring,26.55,96,2/10/2023,Jawa Timur,Purse Seine,1,1,12,26
2044,Halibut,12.81,92.7,5/15/2023,Lampung,Trawling,1,1,20,257
2045,Salmon,34.1,165.5,2/19/2023,Lampung,Gill Net,1,4,10,454
2046,Pomfret,32.75,186.4,1/10/2023,Kalimantan Selatan,Trap,5,5,17,83
2047,Carp,20.78,99.8,9/24/2023,Jawa Tengah,Trawling,1,5,20,110
2048,Trout,8.38,94.1,9/2/2023,Lampung,Hand Line,6,5,17,333
2049,Tuna,37.33,109.3,6/23/2023,Sulawesi Selatan,Trap,7,3,14,153
2050,Tilapia,6.77,122.7,1/10/2023,Maluku,Gill Net,8,3,8,314
2051,Grouper,13.92,168.6,9/2/2023,Kalimantan Selatan,Long Line,9,3,11,441
2052,Mahi-mahi,37.8,173.8,11/20/2023,Maluku,Long Line,7,5,8,298
2053,Catfish,22.09,49.7,3/13/2023,Jawa Timur,Hand Line,9,1,2,95
2054,Swordfish,7.38,117.1,8/9/2023,Jawa Timur,Purse Seine,1,5,9,129
2055,Salmon,15.35,30.1,4/17/2023,Lampung,Purse Seine,8,4,7,321
2056,Carp,22.48,103.4,5/31/2023,Jawa Barat,Purse Seine,1,3,2,406
2057,King Fish,45.51,102.7,8/10/2023,Lampung,Trawling,1,1,15,377
2058,Catfish,27.49,101.5,7/15/2023,Lampung,Gill Net,2,2,9,347
2059,Tuna,43.33,127.9,4/7/2023,Sulawesi Selatan,Trap,3,2,3,411
2060,Cod,23.79,64.5,6/11/2023,Jawa Tengah,Hand Line,2,4,5,390
2061,Mackerel,9.44,82.6,12/27/2023,Jawa Barat,Hand Line,4,2,1,90
2062,Halibut,33.73,115.6,4/13/2023,Sumatera Utara,Gill Net,8,2,1,225
2063,Swordfish,40.28,151.4,2/27/2023,Jawa Timur,Long Line,7,3,17,18
2064,Swordfish,34.16,191.2,10/31/2023,Kalimantan Selatan,Gill Net,7,5,17,38
2065,Mackerel,47.66,125.2,3/31/2023,Jawa Tengah,Long Line,4,2,14,488
2066,Cod,13.11,56.8,2/17/2023,Jawa Timur,Gill Net,6,1,20,83
2067,Carp,12.92,129,7/27/2023,Jawa Tengah,Trawling,4,4,17,111
2068,Pomfret,28.98,96.6,6/10/2023,Kalimantan Selatan,Trawling,10,2,13,197
2069,Grouper,46.58,92.3,3/22/2023,Sulawesi Selatan,Long Line,4,3,4,346
2070,Halibut,24.12,142.3,2/23/2023,Kalimantan Selatan,Trap,8,4,19,76
2071,Flounder,11.75,24.3,9/8/2023,Jawa Tengah,Long Line,2,3,1,486
2072,Herring,23.35,71.6,10/2/2023,Sulawesi Selatan,Trawling,9,3,19,156
2073,Halibut,41.31,30.1,12/11/2023,Kalimantan Selatan,Gill Net,4,1,10,160
2074,Cod,42.52,40,11/17/2023,Sumatera Utara,Gill Net,3,5,14,177
2075,Cod,45.23,55.1,10/14/2023,Jawa Timur,Trap,9,2,15,302
2076,Sea Bass,13.14,196.3,6/19/2023,Lampung,Trawling,8,4,19,99
2077,Carp,28.3,17.1,6/21/2023,Papua,Long Line,9,1,2,338
2078,Barramundi,5.51,192,9/30/2023,Bali,Long Line,4,4,20,28
2079,Yellowtail,7.95,108.9,5/30/2023,Papua,Gill Net,6,5,8,108
2080,Tilapia,17.91,89.9,4/19/2023,Kalimantan Selatan,Gill Net,10,3,20,419
2081,Pomfret,3.53,57.8,10/20/2023,Maluku,Long Line,5,4,14,295
2082,Amberjack,9.6,22.9,7/25/2023,Bali,Gill Net,8,3,6,330
2083,Herring,42.03,21.7,2/22/2023,Jawa Timur,Gill Net,4,4,3,455
2084,Tuna,3.88,189.7,4/16/2023,Maluku,Gill Net,7,2,17,212
2085,Flounder,24.47,169.4,6/26/2023,Sulawesi Selatan,Hand Line,2,2,17,208
2086,Halibut,21.9,136.6,4/22/2023,Papua,Gill Net,4,2,3,114
2087,Anchovy,24.48,44.9,4/23/2023,Jawa Barat,Purse Seine,10,2,9,423
2088,Tuna,23.64,104.9,12/11/2023,Sumatera Utara,Hand Line,4,5,12,497
2089,Grouper,35.99,64.7,8/5/2023,Jawa Tengah,Gill Net,6,1,10,282
2090,Salmon,21.57,42.4,12/3/2023,Sumatera Utara,Gill Net,3,3,17,209
2091,Snapper,40.6,196.1,7/11/2023,Maluku,Purse Seine,10,1,17,420
2092,Sea Bass,34.44,196.4,9/9/2023,Jawa Timur,Gill Net,1,1,19,195
2093,Swordfish,45.12,194,4/29/2023,Sulawesi Selatan,Trawling,8,1,7,239
2094,Anchovy,43.77,38.2,7/9/2023,Jawa Timur,Purse Seine,6,3,18,448
2095,King Fish,40.48,164.5,7/27/2023,Sumatera Utara,Long Line,8,4,19,108
2096,Flounder,26.29,85.3,6/16/2023,Jawa Barat,Long Line,1,4,3,401
2097,Cod,41.71,98.4,6/8/2023,Jawa Tengah,Long Line,7,2,20,1
2098,Flounder,32.27,46.5,8/26/2023,Jawa Tengah,Purse Seine,6,5,19,222
2099,Anchovy,37.31,78.8,5/27/2023,Bali,Long Line,4,5,10,345
2100,Grouper,28.51,21.1,8/11/2023,Maluku,Hand Line,1,1,20,67
2101,Pomfret,0.58,165.9,6/22/2023,Bali,Gill Net,10,1,14,482
2102,Salmon,6.8,15.5,5/11/2023,Kalimantan Selatan,Purse Seine,4,1,3,206
2103,Flounder,21.62,107.5,11/17/2023,Jawa Timur,Long Line,1,5,19,34
2104,Trout,7.52,189.6,11/10/2023,Sulawesi Selatan,Long Line,2,4,8,372
2105,Snapper,49.53,100.1,6/8/2023,Jawa Barat,Gill Net,1,3,1,95
2106,Trout,16.15,100.1,9/10/2023,Sulawesi Selatan,Hand Line,5,4,3,164
2107,Tilapia,30.99,144.5,4/14/2023,Sulawesi Selatan,Trawling,3,5,19,356
2108,Snapper,37.68,22.9,4/28/2023,Papua,Hand Line,3,2,16,104
2109,Grouper,5.06,154.1,12/22/2023,Papua,Long Line,5,5,8,12
2110,Pomfret,39.2,74.7,10/28/2023,Jawa Tengah,Trawling,3,3,4,66
2111,King Fish,23.98,166.7,5/20/2023,Papua,Trap,3,1,16,453
2112,Trout,13.56,193,4/26/2023,Kalimantan Selatan,Trawling,8,4,9,354
2113,Herring,5.01,22.7,7/18/2023,Kalimantan Selatan,Trawling,10,4,7,162
2114,Mahi-mahi,32.6,29.8,1/28/2023,Jawa Barat,Trap,6,2,9,457
2115,Barramundi,47.04,152.4,8/23/2023,Sumatera Utara,Trap,5,4,20,284
2116,Halibut,37.76,169,7/27/2023,Jawa Tengah,Gill Net,9,2,3,39
2117,Yellowtail,22.55,150.6,6/8/2023,Kalimantan Selatan,Trap,1,1,6,224
2118,Sea Bass,39.48,78,4/18/2023,Jawa Barat,Hand Line,1,1,9,489
2119,Anchovy,23.33,104.3,10/17/2023,Papua,Hand Line,2,3,12,247
2120,Mackerel,42,185.1,1/29/2023,Kalimantan Selatan,Trawling,5,4,20,170
2121,Pomfret,15.83,23,11/1/2023,Jawa Timur,Trawling,8,1,12,242
2122,Sea Bass,30.03,30.5,12/15/2023,Jawa Barat,Trap,7,4,7,264
2123,Sole,28.45,46.6,1/4/2023,Maluku,Trap,7,2,19,55
2124,Flounder,23.8,162.9,12/24/2023,Sumatera Utara,Gill Net,3,5,6,254
2125,Snapper,31.87,75.9,8/10/2023,Jawa Tengah,Purse Seine,10,1,11,73
2126,Cod,43.01,40.7,7/29/2023,Bali,Trap,1,2,16,304
2127,King Fish,6.33,76,2/4/2023,Sumatera Utara,Purse Seine,1,4,12,275
2128,Tuna,40.77,89.5,7/28/2023,Sumatera Utara,Gill Net,3,3,8,50
2129,Carp,42.56,21.7,6/11/2023,Papua,Gill Net,1,5,11,369
2130,Tuna,13.62,101.1,6/10/2023,Papua,Long Line,7,3,12,306
2131,Amberjack,42.96,144.8,6/17/2023,Jawa Tengah,Gill Net,10,1,9,158
2132,Yellowtail,17.33,17.7,10/22/2023,Bali,Trap,10,4,12,275
2133,Sea Bass,41.83,177.9,11/18/2023,Jawa Barat,Long Line,6,1,7,165
2134,Trout,16.32,175.2,1/5/2023,Jawa Tengah,Trap,9,5,19,272
2135,Sole,11.64,197.1,8/21/2023,Sumatera Utara,Long Line,4,2,12,84
2136,Cod,40.88,47.2,11/19/2023,Kalimantan Selatan,Hand Line,2,4,11,183
2137,Tuna,13.13,95.4,12/26/2023,Jawa Timur,Purse Seine,4,1,1,123
2138,Yellowtail,4.88,15,1/26/2023,Jawa Barat,Trap,7,3,18,463
2139,Barramundi,34.73,54.2,9/12/2023,Papua,Gill Net,6,1,4,437
2140,Tuna,34.92,58.5,6/10/2023,Papua,Hand Line,2,5,10,497
2141,Mahi-mahi,44.38,129.8,5/3/2023,Bali,Trawling,2,5,11,413
2142,Snapper,18.96,21.5,4/16/2023,Lampung,Long Line,3,3,15,110
2143,Barramundi,19.35,74.6,10/4/2023,Jawa Tengah,Trap,2,5,16,265
2144,Pomfret,16.77,191.6,9/25/2023,Bali,Gill Net,5,1,19,361
2145,Cod,27.63,74.4,3/16/2023,Bali,Trawling,1,4,4,413
2146,Snapper,44.07,178.1,10/23/2023,Maluku,Hand Line,9,1,7,422
2147,Amberjack,28.74,157.5,9/20/2023,Papua,Hand Line,6,5,12,224
2148,Carp,34.16,192.4,6/9/2023,Kalimantan Selatan,Hand Line,3,5,4,337
2149,Grouper,16.2,15.6,1/16/2023,Maluku,Trawling,1,5,9,182
2150,Swordfish,10.96,63.4,2/23/2023,Jawa Tengah,Hand Line,10,3,1,376
2151,Herring,44.86,95.2,5/22/2023,Jawa Timur,Trap,2,4,1,170
2152,Tuna,35.83,137.5,10/23/2023,Maluku,Trawling,5,1,18,132
2153,Amberjack,38.52,119.1,2/4/2023,Maluku,Hand Line,7,1,9,134
2154,Barramundi,40.57,29.9,8/17/2023,Lampung,Purse Seine,7,5,15,115
2155,Snapper,7.63,147,3/13/2023,Maluku,Hand Line,4,1,3,96
2156,Barramundi,35.95,183.5,10/29/2023,Kalimantan Selatan,Trawling,5,2,20,228
2157,Flounder,13.1,194.2,5/6/2023,Maluku,Long Line,2,4,4,49
2158,Cod,21.64,35.2,12/6/2023,Jawa Barat,Trawling,9,1,5,308
2159,Carp,40.13,133.2,12/17/2023,Maluku,Long Line,3,3,16,380
2160,Carp,34.91,180.3,12/15/2023,Papua,Hand Line,2,1,3,450
2161,King Fish,9.15,40.4,9/15/2023,Jawa Timur,Gill Net,2,1,4,121
2162,Sole,33.27,166.7,10/13/2023,Bali,Trawling,4,1,18,140
2163,Herring,10.32,33.6,7/16/2023,Sulawesi Selatan,Trap,4,1,14,376
2164,Swordfish,35.33,72.7,4/6/2023,Jawa Timur,Purse Seine,8,5,18,463
2165,Sea Bass,39.44,33.5,2/19/2023,Bali,Long Line,6,3,11,354
2166,Sole,10.96,98.9,1/1/2023,Bali,Long Line,3,2,15,169
2167,Sea Bass,11.68,194,6/5/2023,Jawa Barat,Purse Seine,5,5,1,495
2168,Yellowtail,44.26,35.5,10/12/2023,Jawa Tengah,Purse Seine,3,1,8,487
2169,Tuna,20.82,60,10/29/2023,Lampung,Purse Seine,2,1,6,51
2170,Carp,33.17,146.3,1/14/2023,Jawa Barat,Trawling,2,3,3,484
2171,Catfish,0.89,143.1,8/28/2023,Jawa Tengah,Trap,1,3,19,193
2172,Anchovy,6.39,38.5,1/16/2023,Sumatera Utara,Trap,4,2,1,38
2173,Sea Bass,9.61,120.6,10/19/2023,Jawa Barat,Hand Line,7,4,18,157
2174,Cod,25.16,82.7,7/15/2023,Jawa Barat,Purse Seine,4,2,11,104
2175,Cod,25.47,114.1,5/29/2023,Jawa Tengah,Trawling,5,2,13,435
2176,Sole,45.03,166.5,5/15/2023,Papua,Trap,7,3,18,252
2177,Mahi-mahi,28.15,183.7,5/17/2023,Lampung,Purse Seine,6,4,19,295
2178,Carp,37.18,91.2,3/2/2023,Jawa Barat,Hand Line,1,3,18,297
2179,Anchovy,26.3,163.3,12/18/2023,Jawa Barat,Purse Seine,5,4,18,127
2180,Salmon,30.55,28.9,4/5/2023,Jawa Timur,Hand Line,2,3,7,463
2181,Flounder,22.57,183,4/5/2023,Maluku,Trawling,7,2,6,458
2182,Yellowtail,45.18,56.1,1/31/2023,Jawa Barat,Purse Seine,2,5,18,311
2183,Tuna,22.85,153.7,2/28/2023,Jawa Tengah,Gill Net,3,5,15,196
2184,Tuna,47.48,66.6,8/23/2023,Jawa Tengah,Trap,3,2,5,301
2185,Cod,33.99,60.6,12/11/2023,Jawa Tengah,Long Line,6,2,14,100
2186,Yellowtail,8.36,94.7,11/23/2023,Bali,Hand Line,8,3,5,109
2187,Herring,21.19,90.1,7/20/2023,Jawa Timur,Gill Net,4,1,5,214
2188,Herring,2.8,31.5,1/1/2024,Sulawesi Selatan,Trawling,7,3,3,433
2189,Snapper,49.74,29.9,7/25/2023,Sumatera Utara,Purse Seine,6,4,17,460
2190,Sole,14.86,25.5,10/6/2023,Jawa Timur,Trawling,8,2,2,437
2191,Carp,36.98,20.1,8/3/2023,Lampung,Hand Line,9,4,17,385
2192,Snapper,38.56,80.6,3/9/2023,Sulawesi Selatan,Trawling,9,3,5,355
2193,Sole,45.38,84.5,11/6/2023,Papua,Hand Line,3,2,18,363
2194,Cod,27.34,161.4,1/24/2023,Bali,Long Line,9,3,7,347
2195,Herring,47.49,28,1/9/2023,Sulawesi Selatan,Long Line,6,5,9,111
2196,Mahi-mahi,42.23,177.6,9/19/2023,Bali,Trawling,4,3,12,7
2197,Carp,39.08,133.8,8/26/2023,Sulawesi Selatan,Trap,9,3,11,470
2198,Tilapia,12.16,159.9,3/31/2023,Jawa Barat,Trawling,1,2,3,196
2199,Mahi-mahi,42.88,43.6,3/8/2023,Papua,Purse Seine,2,1,10,231
2200,King Fish,33.66,165.1,4/23/2023,Lampung,Purse Seine,10,2,1,289
2201,Grouper,27.93,181.7,12/15/2023,Jawa Timur,Trawling,7,3,13,473
2202,Sea Bass,35.62,128.3,10/11/2023,Papua,Trap,1,3,9,15
2203,Carp,39.68,149.9,2/18/2023,Bali,Hand Line,4,1,6,495
2204,Sardine,20.33,170.2,2/12/2023,Kalimantan Selatan,Hand Line,9,1,15,148
2205,Mackerel,9.84,90.4,7/7/2023,Bali,Trawling,2,3,10,242
2206,Anchovy,22.84,111.9,4/10/2023,Bali,Trap,5,3,20,129
2207,Mackerel,30.35,29.9,6/4/2023,Lampung,Trap,2,2,6,75
2208,Pomfret,21.12,113.6,10/8/2023,Sumatera Utara,Trawling,10,3,12,169
2209,Herring,33.25,64.1,2/19/2023,Bali,Trawling,9,5,18,267
2210,Barramundi,17.58,150.8,1/27/2023,Jawa Barat,Trap,7,3,17,102
2211,Mahi-mahi,24.69,81.4,7/25/2023,Lampung,Hand Line,2,1,17,160
2212,Herring,4.65,101.2,2/7/2023,Kalimantan Selatan,Purse Seine,7,1,6,301
2213,Tilapia,41.94,76.9,5/9/2023,Jawa Barat,Gill Net,9,1,6,14
2214,Halibut,43.5,72.1,10/27/2023,Lampung,Trawling,1,3,10,264
2215,Barramundi,30.86,101,1/20/2023,Jawa Timur,Hand Line,4,2,6,466
2216,Anchovy,42.23,137.4,12/13/2023,Bali,Purse Seine,5,2,1,443
2217,King Fish,1.78,194.3,1/12/2023,Maluku,Trawling,3,1,11,421
2218,Sole,32.45,172.5,12/8/2023,Bali,Trap,5,2,18,376
2219,Sardine,13.04,198.2,5/26/2023,Jawa Timur,Purse Seine,3,1,2,205
2220,Cod,6.16,188.6,5/6/2023,Kalimantan Selatan,Gill Net,5,2,11,316
2221,Tilapia,12.53,36.5,1/26/2023,Papua,Gill Net,6,1,5,164
2222,Sardine,29.53,120.2,2/5/2023,Sulawesi Selatan,Gill Net,5,4,20,103
2223,Catfish,18.68,53.8,7/19/2023,Jawa Barat,Long Line,3,4,14,466
2224,Yellowtail,40.77,44.3,10/15/2023,Jawa Barat,Trawling,2,3,5,49
2225,Trout,5.89,48.8,6/1/2023,Sumatera Utara,Gill Net,10,5,13,372
2226,Flounder,46.99,64.9,1/16/2023,Sulawesi Selatan,Hand Line,5,1,12,365
2227,Flounder,44.88,51.2,1/3/2023,Jawa Barat,Purse Seine,4,4,14,309
2228,Snapper,39.65,65.4,5/28/2023,Maluku,Gill Net,1,4,19,167
2229,Trout,40.06,112.4,10/26/2023,Maluku,Long Line,3,2,10,76
2230,Cod,29.35,128.5,12/21/2023,Kalimantan Selatan,Trap,9,1,6,120
2231,Salmon,2.2,51.5,10/17/2023,Maluku,Gill Net,2,3,1,256
2232,Trout,26.95,192.5,7/21/2023,Papua,Trawling,5,1,1,268
2233,Catfish,26.16,92.8,11/19/2023,Kalimantan Selatan,Purse Seine,4,5,1,155
2234,Mahi-mahi,36.68,99.9,11/7/2023,Kalimantan Selatan,Purse Seine,2,5,7,383
2235,Pomfret,23.09,59.1,8/24/2023,Jawa Timur,Purse Seine,9,3,18,76
2236,Halibut,24.11,33.4,6/18/2023,Papua,Hand Line,3,1,7,216
2237,Mahi-mahi,39.99,66.9,4/3/2023,Maluku,Trap,5,3,18,262
2238,Sole,22.34,113.8,9/25/2023,Maluku,Long Line,2,1,10,400
2239,Sardine,6.44,157.4,2/1/2023,Jawa Tengah,Long Line,2,1,9,258
2240,Swordfish,18.82,198.6,12/17/2023,Jawa Timur,Gill Net,5,1,1,39
2241,Halibut,10.93,29.6,8/26/2023,Jawa Timur,Purse Seine,4,1,1,57
2242,Grouper,30.32,160.2,11/16/2023,Jawa Tengah,Hand Line,3,4,7,491
2243,Catfish,26.02,26.8,11/20/2023,Kalimantan Selatan,Purse Seine,5,5,8,263
2244,Snapper,48.64,100.3,4/18/2023,Papua,Purse Seine,8,4,11,489
2245,Halibut,35.98,183.3,3/14/2023,Sulawesi Selatan,Purse Seine,10,3,6,370
2246,Sea Bass,28.82,24.1,10/27/2023,Bali,Long Line,6,2,14,246
2247,Anchovy,24.48,78.4,3/17/2023,Jawa Barat,Trap,10,2,6,193
2248,Pomfret,29.04,36.3,2/25/2023,Maluku,Hand Line,3,4,4,277
2249,Salmon,16.17,162.4,11/13/2023,Jawa Tengah,Long Line,7,5,7,136
2250,Catfish,25.49,120.7,1/30/2023,Papua,Gill Net,3,2,9,87
2251,Salmon,46.55,49.1,12/14/2023,Maluku,Gill Net,8,3,11,491
2252,Grouper,3.39,137.2,7/17/2023,Jawa Barat,Hand Line,9,3,11,267
2253,Salmon,6.49,186.6,3/15/2023,Papua,Hand Line,3,1,8,297
2254,Sole,36.93,118.3,6/5/2023,Papua,Gill Net,6,5,6,164
2255,Mahi-mahi,20.03,149.7,8/16/2023,Jawa Tengah,Purse Seine,7,5,13,92
2256,Pomfret,47.79,115.6,7/30/2023,Sumatera Utara,Purse Seine,2,1,7,6
2257,Halibut,14.46,199.8,2/19/2023,Kalimantan Selatan,Long Line,5,1,2,325
2258,Mahi-mahi,46.65,50.5,11/7/2023,Sumatera Utara,Trawling,4,5,17,337
2259,Trout,23.61,90.6,7/5/2023,Bali,Trap,2,1,17,79
2260,Carp,35.82,111.9,4/17/2023,Bali,Hand Line,1,4,17,377
2261,Barramundi,2.25,146.8,2/24/2023,Maluku,Long Line,5,2,9,171
2262,Cod,24.87,124.7,12/25/2023,Jawa Tengah,Hand Line,4,5,10,16
2263,King Fish,3.67,159.8,3/29/2023,Papua,Purse Seine,9,4,1,12
2264,Catfish,19.87,40.9,8/15/2023,Sumatera Utara,Hand Line,7,4,2,310
2265,Amberjack,44.3,151.9,7/27/2023,Kalimantan Selatan,Hand Line,10,3,19,383
2266,Amberjack,3,129.8,1/19/2023,Lampung,Hand Line,5,5,3,92
2267,Catfish,31.41,150.9,7/2/2023,Bali,Hand Line,8,5,1,245
2268,Tilapia,8.47,36.6,2/12/2023,Sulawesi Selatan,Gill Net,8,2,3,132
2269,Carp,3.35,156,5/18/2023,Kalimantan Selatan,Hand Line,3,4,12,427
2270,Halibut,21.5,150.4,9/8/2023,Maluku,Trawling,6,3,12,280
2271,Trout,37.76,20.6,7/3/2023,Jawa Barat,Trawling,2,2,14,164
2272,Sea Bass,24.07,176.4,10/15/2023,Bali,Long Line,6,2,4,463
2273,Amberjack,2.02,188.4,12/20/2023,Sumatera Utara,Trawling,3,3,5,23
2274,Trout,22.36,134.9,1/6/2023,Jawa Tengah,Long Line,3,4,13,36
2275,Tilapia,46.93,43.6,10/14/2023,Bali,Trawling,1,5,15,77
