goat_id,breed,gender,birth_date,age_months,weight_kg,height_cm,health_status,market_price,owner_id,farm_id,registration_date
GT2130,Toggenburg,Female,9/19/2018,81,17.08,66,Mild Illness,1168,OWN029,FRM012,8/11/2021
GT2131,LaMancha,Female,12/17/2019,66,34.09,70,Quarantine,681,OWN020,FRM011,1/1/2020
GT2132,Nubian,Male,7/11/2021,47,44.98,54,Healthy,362,OWN004,FRM019,4/26/2023
GT2133,Saanen,Male,12/14/2018,78,22,73,Mild Illness,505,OWN047,FRM003,1/25/2021
GT2134,Boer,Female,8/31/2017,94,59.7,82,Mild Illness,1186,OWN028,FRM014,5/27/2019
GT2135,Saanen,Female,4/27/2019,74,75.93,58,Quarantine,269,OWN024,FRM006,12/17/2020
GT2136,Alpine,Male,8/14/2019,70,37.43,48,Healthy,716,OWN025,FRM006,5/17/2020
GT2137,Oberhasli,Female,8/15/2021,46,45.13,70,Under Treatment,1120,OWN009,FRM011,8/26/2021
GT2138,Toggenburg,Female,12/2/2016,103,57.8,81,Mild Illness,215,OWN011,FRM009,6/25/2020
GT2139,Alpine,Male,8/27/2023,21,46.65,66,Mild Illness,286,OWN009,FRM008,10/10/2023
GT2140,LaMancha,Female,1/2/2017,102,77.21,57,Mild Illness,1055,OWN003,FRM001,3/12/2017
GT2141,Toggenburg,Female,7/18/2017,95,61.24,84,Under Treatment,890,OWN001,FRM004,7/24/2022
GT2142,Alpine,Male,3/12/2019,75,28.72,66,Under Treatment,1287,OWN026,FRM017,4/24/2020
GT2143,LaMancha,Male,12/19/2016,102,43.27,47,Quarantine,1410,OWN036,FRM010,8/28/2023
GT2144,LaMancha,Female,12/13/2016,103,17.89,66,Healthy,1034,OWN038,FRM003,8/19/2023
GT2145,Alpine,Female,9/24/2015,118,75.39,83,Mild Illness,845,OWN038,FRM008,4/9/2023
GT2146,Alpine,Female,5/17/2018,85,34.52,47,Mild Illness,1386,OWN017,FRM013,12/21/2019
GT2147,Boer,Male,9/3/2020,57,49.5,47,Mild Illness,1120,OWN016,FRM013,10/9/2024
GT2148,Saanen,Female,8/10/2015,119,18.1,49,Under Treatment,1296,OWN035,FRM014,8/27/2022
GT2149,Saanen,Female,2/3/2024,16,64.98,48,Quarantine,1388,OWN014,FRM018,5/16/2024
GT2150,Toggenburg,Female,2/17/2020,64,65.68,60,Quarantine,1348,OWN047,FRM011,8/10/2020
GT2151,Nubian,Male,12/23/2015,115,15.92,72,Healthy,873,OWN042,FRM008,8/12/2023
GT2152,Alpine,Male,1/19/2017,101,21.46,61,Mild Illness,798,OWN043,FRM009,8/11/2023
GT2153,Alpine,Male,5/16/2022,37,73.89,58,Mild Illness,940,OWN007,FRM010,2/9/2024
GT2154,Boer,Male,9/5/2019,69,19.95,54,Healthy,206,OWN016,FRM003,4/16/2022
GT2155,Oberhasli,Female,8/12/2019,70,77.73,52,Quarantine,891,OWN008,FRM017,1/6/2022
GT2156,Oberhasli,Female,6/19/2015,121,48.2,75,Under Treatment,370,OWN023,FRM003,5/29/2020
GT2157,Boer,Male,11/5/2021,43,40.21,57,Under Treatment,237,OWN040,FRM003,10/2/2024
GT2158,Saanen,Male,2/4/2021,52,24.48,55,Mild Illness,1180,OWN049,FRM012,2/23/2021
GT2159,Saanen,Female,7/30/2019,71,70.48,72,Healthy,1249,OWN050,FRM013,11/26/2022
GT2160,Nubian,Male,1/24/2022,40,27.36,85,Quarantine,1400,OWN048,FRM003,6/28/2023
GT2161,Toggenburg,Male,8/14/2019,70,69.24,76,Quarantine,993,OWN021,FRM012,10/19/2019
GT2162,Nubian,Male,2/28/2021,51,17.36,57,Healthy,1369,OWN023,FRM001,3/20/2025
GT2163,Toggenburg,Female,9/30/2023,20,57.17,71,Healthy,845,OWN030,FRM003,10/6/2024
GT2164,Nubian,Male,11/8/2023,19,53.65,80,Healthy,1414,OWN009,FRM016,7/12/2024
GT2165,Alpine,Female,8/14/2016,107,22.78,47,Under Treatment,703,OWN020,FRM018,2/25/2017
GT2166,Oberhasli,Female,10/15/2017,92,34.07,51,Healthy,814,OWN043,FRM005,4/20/2020
GT2167,Toggenburg,Female,10/25/2017,92,68.02,54,Under Treatment,896,OWN027,FRM003,4/22/2020
GT2168,LaMancha,Female,11/8/2020,55,19.88,64,Under Treatment,1033,OWN002,FRM001,2/2/2024
GT2169,Boer,Female,7/2/2022,35,27.01,50,Mild Illness,1275,OWN039,FRM020,5/12/2025
GT2170,Oberhasli,Male,8/22/2016,106,38.56,51,Under Treatment,883,OWN021,FRM004,4/10/2022
GT2171,Nubian,Male,11/24/2018,79,52.84,50,Mild Illness,300,OWN018,FRM010,9/29/2022
GT2172,Oberhasli,Male,4/29/2017,98,67.75,80,Under Treatment,1331,OWN043,FRM010,2/1/2024
GT2173,Saanen,Female,6/22/2016,108,63.9,47,Under Treatment,1060,OWN006,FRM011,10/8/2016
GT2174,Boer,Male,10/14/2021,44,23.9,51,Healthy,418,OWN031,FRM002,3/28/2023
GT2175,Alpine,Female,6/11/2023,24,41.39,51,Under Treatment,525,OWN038,FRM018,1/7/2025
GT2176,Oberhasli,Male,12/12/2018,78,20.33,55,Mild Illness,1365,OWN045,FRM004,3/26/2022
GT2177,Toggenburg,Male,6/15/2017,97,45.57,53,Mild Illness,1243,OWN016,FRM014,11/22/2023
GT2178,Saanen,Female,3/17/2019,75,52.48,57,Quarantine,1321,OWN016,FRM002,1/16/2023
GT2179,Alpine,Male,4/4/2022,38,54.86,69,Mild Illness,1280,OWN019,FRM012,8/21/2022
GT2180,Nubian,Female,4/28/2019,74,78.29,71,Under Treatment,751,OWN016,FRM020,10/26/2019
GT2181,Oberhasli,Male,12/16/2018,78,60.95,61,Quarantine,202,OWN008,FRM013,11/15/2022
GT2182,LaMancha,Male,12/16/2015,115,63.54,53,Mild Illness,1388,OWN008,FRM008,9/18/2022
GT2183,Nubian,Male,2/26/2023,27,30.01,60,Healthy,347,OWN044,FRM013,8/1/2024
GT2184,Nubian,Male,7/17/2022,35,32.98,52,Healthy,630,OWN046,FRM004,12/6/2024
GT2185,Oberhasli,Male,7/3/2020,59,41.87,66,Mild Illness,1115,OWN010,FRM005,12/27/2024
GT2186,Toggenburg,Male,8/16/2022,34,71.47,65,Quarantine,975,OWN043,FRM017,12/1/2024
GT2187,Toggenburg,Female,5/25/2019,73,43.82,57,Mild Illness,623,OWN025,FRM012,9/24/2020
GT2188,Nubian,Male,9/20/2023,20,46.84,62,Quarantine,300,OWN017,FRM001,6/14/2024
GT2189,Alpine,Female,4/10/2022,38,25.31,48,Quarantine,1273,OWN019,FRM007,5/28/2023
GT2190,Alpine,Male,9/5/2019,69,72.28,54,Under Treatment,772,OWN012,FRM014,3/17/2025
GT2191,Oberhasli,Male,4/25/2018,86,45.76,78,Healthy,1401,OWN030,FRM012,9/4/2018
GT2192,Boer,Male,3/20/2017,99,44.21,62,Quarantine,999,OWN018,FRM006,5/20/2023
GT2193,Alpine,Male,1/16/2021,53,43.48,53,Healthy,680,OWN042,FRM016,1/16/2024
GT2194,Alpine,Male,5/15/2022,37,79.12,80,Mild Illness,424,OWN018,FRM012,1/16/2025
GT2195,LaMancha,Female,12/14/2017,90,59.84,62,Under Treatment,1026,OWN002,FRM003,6/7/2020
GT2196,LaMancha,Male,1/15/2024,16,30.68,63,Under Treatment,700,OWN049,FRM018,2/7/2025
GT2197,Oberhasli,Male,3/11/2017,100,55.79,78,Healthy,505,OWN002,FRM011,5/22/2020
GT2198,Oberhasli,Female,5/25/2018,85,51.92,45,Quarantine,596,OWN012,FRM004,6/12/2022
GT2199,Toggenburg,Female,2/4/2019,77,61.86,72,Under Treatment,756,OWN038,FRM007,2/7/2025
GT2200,Toggenburg,Female,8/5/2021,46,58.54,83,Under Treatment,396,OWN025,FRM016,5/9/2022
GT2201,LaMancha,Male,1/15/2017,102,72.87,65,Healthy,888,OWN023,FRM016,3/25/2019
GT2202,Oberhasli,Male,3/20/2017,99,49.61,76,Mild Illness,1082,OWN036,FRM001,9/20/2019
GT2203,Toggenburg,Male,7/10/2020,59,21.71,53,Mild Illness,1041,OWN003,FRM007,7/22/2020
GT2204,Alpine,Female,1/22/2020,65,49.77,49,Healthy,1323,OWN029,FRM005,7/19/2022
GT2205,Nubian,Male,11/26/2016,103,29.2,51,Healthy,725,OWN001,FRM019,9/30/2019
GT2206,Alpine,Male,7/27/2018,83,79.44,82,Quarantine,628,OWN006,FRM011,6/26/2024
GT2207,Nubian,Male,8/24/2016,106,21.08,61,Mild Illness,290,OWN031,FRM009,10/9/2024
GT2208,LaMancha,Male,2/4/2024,16,57.72,45,Quarantine,643,OWN027,FRM011,7/15/2024
GT2209,Saanen,Male,4/14/2018,86,47.74,59,Under Treatment,200,OWN028,FRM012,11/11/2023
GT2210,Boer,Female,3/15/2016,112,51.16,55,Healthy,399,OWN041,FRM019,8/15/2019
GT2211,Saanen,Female,5/28/2020,61,27.52,55,Mild Illness,292,OWN047,FRM006,2/10/2024
GT2212,Nubian,Male,3/6/2017,100,27.85,63,Quarantine,325,OWN043,FRM015,1/17/2024
GT2213,Nubian,Male,8/31/2019,70,17.05,58,Under Treatment,1484,OWN049,FRM010,12/3/2023
GT2214,Oberhasli,Female,5/14/2020,61,25.01,49,Mild Illness,1170,OWN025,FRM001,10/3/2020
GT2215,Nubian,Female,6/2/2017,97,17.28,56,Quarantine,422,OWN006,FRM006,5/4/2022
GT2216,Nubian,Male,4/26/2023,25,24.99,51,Quarantine,669,OWN045,FRM006,4/15/2025
GT2217,Boer,Female,2/23/2021,52,72.62,55,Mild Illness,1119,OWN028,FRM006,10/23/2021
GT2218,LaMancha,Female,7/28/2015,119,33.15,61,Mild Illness,241,OWN013,FRM013,10/17/2017
GT2219,Boer,Female,9/29/2020,56,65.22,74,Healthy,1390,OWN008,FRM005,10/27/2022
GT2220,Saanen,Male,5/7/2017,98,62.91,79,Healthy,1347,OWN031,FRM013,8/23/2019
GT2221,Toggenburg,Male,10/22/2019,68,18.43,56,Mild Illness,458,OWN016,FRM002,2/19/2023
GT2222,LaMancha,Male,6/8/2019,72,30.7,80,Healthy,894,OWN034,FRM018,11/4/2024
GT2223,Saanen,Female,12/1/2022,30,31.97,80,Mild Illness,565,OWN003,FRM014,7/4/2023
GT2224,Alpine,Male,12/21/2023,17,24.08,59,Healthy,1260,OWN010,FRM020,6/29/2024
GT2225,Alpine,Male,9/20/2017,93,42.44,85,Healthy,859,OWN030,FRM006,11/11/2018
GT2226,Toggenburg,Female,10/16/2021,44,79.53,66,Healthy,267,OWN049,FRM001,2/16/2024
GT2227,Oberhasli,Male,7/15/2023,23,65.39,46,Healthy,371,OWN021,FRM006,5/25/2024
GT2228,Oberhasli,Male,8/20/2023,21,20.37,57,Quarantine,401,OWN029,FRM018,2/17/2025
GT2229,Toggenburg,Female,9/15/2023,20,18.72,85,Healthy,506,OWN023,FRM011,8/8/2024
GT2230,Alpine,Male,5/3/2020,61,66.65,77,Under Treatment,798,OWN017,FRM006,11/8/2021
GT2231,Saanen,Male,5/23/2018,85,54.02,81,Quarantine,788,OWN032,FRM017,10/8/2019
GT2232,Oberhasli,Male,9/13/2018,81,24.79,63,Healthy,843,OWN025,FRM016,6/7/2024
GT2233,Saanen,Female,12/17/2015,115,45.38,47,Healthy,205,OWN043,FRM009,3/7/2016
GT2234,Nubian,Female,7/15/2017,96,37.45,66,Healthy,940,OWN047,FRM017,7/15/2018
GT2235,Boer,Male,12/12/2017,91,41.34,81,Healthy,682,OWN027,FRM005,3/10/2018
GT2236,Oberhasli,Female,6/19/2022,36,48.26,65,Under Treatment,300,OWN024,FRM010,1/6/2024
GT2237,Oberhasli,Male,5/10/2023,25,66.03,69,Healthy,1331,OWN046,FRM002,4/8/2024
GT2238,Toggenburg,Female,1/29/2022,40,18.45,58,Mild Illness,1040,OWN039,FRM020,7/20/2024
GT2239,LaMancha,Female,2/11/2022,40,55.18,46,Mild Illness,457,OWN005,FRM002,9/21/2023
GT2240,Boer,Male,4/1/2019,75,75.33,70,Under Treatment,1282,OWN008,FRM018,10/22/2021
GT2241,LaMancha,Male,4/23/2024,13,32,61,Mild Illness,1321,OWN031,FRM016,2/18/2025
GT2242,Nubian,Male,4/6/2022,38,39.58,57,Healthy,1018,OWN018,FRM008,8/20/2023
GT2243,Nubian,Male,12/26/2020,54,24.2,70,Under Treatment,549,OWN034,FRM019,4/25/2024
GT2244,Toggenburg,Female,4/29/2022,37,41.5,55,Healthy,697,OWN027,FRM005,10/12/2024
GT2245,Boer,Female,6/8/2019,72,28.9,64,Under Treatment,368,OWN030,FRM002,5/9/2025
GT2246,Oberhasli,Female,7/14/2022,35,33.96,85,Quarantine,520,OWN023,FRM012,12/11/2022
GT2247,Oberhasli,Female,3/3/2023,27,71.31,47,Mild Illness,1025,OWN015,FRM012,6/22/2023
GT2248,Boer,Male,4/1/2020,63,34.1,46,Healthy,1162,OWN025,FRM010,1/12/2021
GT2249,Alpine,Female,1/7/2016,114,71.1,77,Healthy,662,OWN047,FRM004,12/26/2016
GT2250,Boer,Male,4/25/2018,86,51.15,77,Mild Illness,764,OWN022,FRM005,8/2/2021
GT2251,Alpine,Male,8/22/2020,58,58.79,66,Healthy,793,OWN044,FRM002,4/17/2022
GT2252,Oberhasli,Female,7/9/2020,59,30.52,58,Mild Illness,927,OWN013,FRM017,1/27/2025
GT2253,Boer,Female,9/30/2016,105,72.43,52,Quarantine,654,OWN010,FRM004,3/8/2017
GT2254,Saanen,Male,7/7/2018,84,61.23,74,Quarantine,453,OWN035,FRM002,1/8/2024
GT2255,LaMancha,Male,12/3/2018,79,30.67,50,Mild Illness,1208,OWN014,FRM005,4/19/2019
GT2256,Alpine,Female,3/16/2023,27,79.96,47,Quarantine,271,OWN047,FRM003,2/9/2025
GT2257,Saanen,Female,10/4/2023,20,64.3,65,Quarantine,395,OWN030,FRM017,3/23/2025
GT2258,Oberhasli,Female,3/18/2016,112,65.63,78,Healthy,221,OWN012,FRM007,9/25/2020
GT2259,Oberhasli,Male,1/28/2021,52,79.82,46,Healthy,885,OWN050,FRM014,8/17/2021
GT2260,Saanen,Male,12/6/2015,115,69.44,78,Healthy,700,OWN045,FRM013,12/5/2021
GT2261,Boer,Female,1/10/2021,53,56.39,76,Under Treatment,780,OWN039,FRM004,5/18/2024
GT2262,Toggenburg,Female,12/30/2017,90,74.58,84,Mild Illness,1002,OWN024,FRM020,5/5/2018
GT2263,Oberhasli,Female,4/5/2022,38,23.71,48,Healthy,837,OWN039,FRM003,8/24/2022
GT2264,Oberhasli,Male,6/29/2018,84,71.6,85,Under Treatment,422,OWN035,FRM010,9/20/2018
GT2265,Nubian,Male,10/22/2015,117,40.81,75,Under Treatment,254,OWN038,FRM005,5/14/2020
GT2266,Oberhasli,Female,6/30/2019,72,27.66,55,Mild Illness,1442,OWN039,FRM017,8/20/2022
GT2267,Nubian,Male,12/31/2016,102,30.61,62,Under Treatment,891,OWN027,FRM003,2/10/2018
GT2268,Saanen,Female,12/15/2022,30,75.7,63,Mild Illness,1264,OWN035,FRM014,3/19/2025
GT2269,Toggenburg,Male,7/29/2022,34,68.92,85,Healthy,891,OWN016,FRM016,10/9/2022
GT2270,Alpine,Female,3/10/2016,112,43.3,47,Healthy,438,OWN048,FRM005,4/20/2024
GT2271,Alpine,Male,10/1/2022,32,76.02,57,Healthy,1265,OWN014,FRM012,5/29/2025
GT2272,Alpine,Female,10/17/2016,105,72.5,50,Healthy,991,OWN010,FRM015,1/23/2018
GT2273,Saanen,Female,5/4/2017,98,76.12,58,Healthy,559,OWN050,FRM007,5/9/2023
GT2274,Boer,Female,8/29/2017,94,38.13,72,Mild Illness,1093,OWN037,FRM004,10/27/2019
GT2275,Alpine,Female,3/17/2017,100,42.59,80,Mild Illness,1472,OWN014,FRM017,6/27/2024
GT2276,Oberhasli,Female,4/25/2018,86,33.88,47,Healthy,695,OWN020,FRM018,4/21/2019
GT2277,Saanen,Female,8/10/2017,95,65.72,66,Under Treatment,686,OWN031,FRM018,4/4/2025
GT2278,Toggenburg,Male,8/17/2016,107,41.48,58,Mild Illness,966,OWN040,FRM004,3/7/2018
GT2279,Saanen,Male,10/15/2022,32,58.36,73,Healthy,1440,OWN004,FRM017,12/28/2022
GT2280,Boer,Male,6/11/2021,48,67.21,63,Mild Illness,232,OWN046,FRM015,10/20/2021
GT2281,Boer,Male,4/23/2020,62,41.19,83,Quarantine,1478,OWN037,FRM013,6/4/2024
GT2282,Oberhasli,Female,7/6/2020,59,68.97,83,Quarantine,383,OWN034,FRM010,1/18/2023
GT2283,Nubian,Female,2/22/2018,88,52.65,85,Mild Illness,500,OWN022,FRM019,12/4/2021
GT2284,Saanen,Female,7/23/2015,120,16.38,77,Under Treatment,1366,OWN040,FRM007,8/22/2016
GT2285,Nubian,Male,11/29/2018,79,22.04,59,Under Treatment,489,OWN050,FRM014,11/30/2019
GT2286,Alpine,Male,12/20/2016,102,41.51,46,Quarantine,517,OWN026,FRM004,5/18/2018
GT2287,Alpine,Female,2/15/2018,88,78.2,46,Quarantine,556,OWN048,FRM007,1/2/2024
GT2288,Boer,Male,4/15/2018,86,48.8,59,Under Treatment,1433,OWN024,FRM008,12/2/2020
GT2289,LaMancha,Male,6/12/2020,60,57.72,80,Healthy,783,OWN001,FRM012,7/10/2022
GT2290,Alpine,Male,8/19/2021,46,78.8,81,Quarantine,899,OWN002,FRM018,1/29/2022
GT2291,Oberhasli,Male,3/2/2022,39,41.41,67,Mild Illness,1089,OWN043,FRM009,3/18/2023
GT2292,Saanen,Female,12/7/2019,66,52.24,67,Quarantine,1490,OWN005,FRM007,6/1/2020
GT2293,Saanen,Female,2/10/2021,52,67.57,51,Mild Illness,589,OWN034,FRM011,7/1/2024
GT2294,LaMancha,Female,8/13/2018,82,78.73,52,Under Treatment,593,OWN050,FRM009,11/6/2023
GT2295,Alpine,Male,1/28/2024,16,30.64,64,Under Treatment,1482,OWN003,FRM001,8/17/2024
GT2296,Oberhasli,Male,3/13/2018,88,46.1,59,Healthy,213,OWN043,FRM017,1/20/2024
GT2297,Alpine,Female,2/1/2022,40,73.98,69,Healthy,312,OWN008,FRM013,10/20/2024
GT2298,LaMancha,Male,8/6/2021,46,19.88,57,Under Treatment,252,OWN004,FRM003,9/4/2024
GT2299,Alpine,Male,2/15/2022,40,54.78,62,Healthy,800,OWN041,FRM020,6/21/2022
GT2300,Saanen,Female,1/10/2024,17,18.53,71,Mild Illness,1489,OWN034,FRM007,6/20/2024
GT2301,Oberhasli,Female,11/20/2020,55,56.73,85,Mild Illness,303,OWN047,FRM012,3/22/2022
GT2302,Nubian,Female,10/10/2015,117,32.56,76,Quarantine,1106,OWN039,FRM010,12/20/2017
GT2303,Alpine,Male,1/30/2017,101,18.78,73,Mild Illness,1025,OWN049,FRM014,7/29/2017
GT2304,Toggenburg,Male,9/14/2016,106,53.76,67,Healthy,1337,OWN006,FRM016,4/14/2024
GT2305,Toggenburg,Female,2/15/2022,40,74.98,48,Mild Illness,1357,OWN045,FRM020,7/2/2023
GT2306,Saanen,Female,3/6/2023,27,16.48,78,Under Treatment,337,OWN013,FRM007,3/19/2025
GT2307,Nubian,Female,7/12/2019,71,30.09,53,Under Treatment,932,OWN046,FRM006,2/25/2021
GT2308,Nubian,Female,11/28/2020,54,74.53,70,Healthy,1156,OWN035,FRM003,2/6/2023
GT2309,Alpine,Male,2/9/2024,16,28.32,55,Healthy,360,OWN039,FRM006,11/20/2024
GT2310,Saanen,Female,6/26/2017,96,22.32,72,Mild Illness,1251,OWN043,FRM011,9/28/2022
GT2311,Nubian,Female,1/8/2023,29,47.22,81,Under Treatment,970,OWN008,FRM007,9/9/2023
GT2312,Nubian,Female,5/24/2023,24,19.83,79,Under Treatment,828,OWN017,FRM019,9/23/2023
GT2313,Saanen,Male,1/9/2018,90,71.2,65,Healthy,488,OWN026,FRM010,12/16/2024
GT2314,LaMancha,Male,6/8/2020,60,78.25,51,Quarantine,764,OWN019,FRM002,10/22/2024
GT2315,Nubian,Female,6/27/2016,108,28.32,61,Healthy,1015,OWN031,FRM018,12/15/2023
GT2316,Saanen,Male,6/23/2015,121,73.83,76,Mild Illness,582,OWN005,FRM001,10/12/2021
GT2317,Oberhasli,Male,4/30/2021,49,56.54,76,Mild Illness,409,OWN041,FRM007,1/12/2022
GT2318,Boer,Female,12/25/2023,17,26.16,79,Under Treatment,1206,OWN047,FRM020,2/7/2025
GT2319,Alpine,Male,8/18/2022,34,64.26,59,Mild Illness,435,OWN033,FRM006,6/24/2023
GT2320,LaMancha,Female,2/17/2018,88,41.55,66,Mild Illness,1372,OWN049,FRM015,4/7/2023
GT2321,Toggenburg,Male,5/28/2020,61,47.03,82,Quarantine,1024,OWN044,FRM004,5/23/2022
GT2322,Alpine,Female,4/9/2021,50,60.51,70,Quarantine,683,OWN026,FRM017,5/11/2022
GT2323,Oberhasli,Male,10/21/2016,104,70.91,45,Under Treatment,204,OWN025,FRM018,9/22/2017
GT2324,Nubian,Male,6/2/2018,85,57.83,55,Mild Illness,658,OWN041,FRM012,3/23/2022
GT2325,Boer,Male,10/25/2016,104,20.6,70,Under Treatment,230,OWN050,FRM011,7/20/2019
GT2326,LaMancha,Female,4/13/2020,62,75.91,61,Quarantine,1366,OWN010,FRM003,2/15/2025
GT2327,LaMancha,Male,9/2/2023,21,19.73,81,Mild Illness,870,OWN037,FRM013,11/27/2023
GT2328,Alpine,Male,9/23/2019,69,51.24,79,Under Treatment,681,OWN028,FRM020,7/17/2023
GT2329,LaMancha,Female,11/27/2022,30,65.92,46,Mild Illness,459,OWN003,FRM011,9/9/2024
GT2330,Oberhasli,Male,10/12/2023,20,76.84,59,Quarantine,1425,OWN046,FRM009,3/5/2024
GT2331,LaMancha,Female,1/23/2020,65,57.14,64,Under Treatment,1448,OWN033,FRM018,1/9/2024
GT2332,Toggenburg,Male,12/16/2017,90,57.07,63,Under Treatment,1125,OWN041,FRM018,1/20/2023
GT2333,LaMancha,Female,1/18/2024,16,77.56,47,Quarantine,387,OWN023,FRM006,5/30/2025
GT2334,Nubian,Female,2/5/2019,77,44.09,75,Mild Illness,1304,OWN050,FRM006,10/19/2021
GT2335,Saanen,Female,9/25/2019,69,32.87,49,Healthy,1485,OWN043,FRM015,10/7/2020
GT2336,Alpine,Female,10/29/2023,19,39.99,54,Quarantine,1235,OWN032,FRM005,1/28/2025
GT2337,Oberhasli,Male,12/27/2017,90,35.81,81,Mild Illness,1211,OWN048,FRM002,1/22/2019
GT2338,Oberhasli,Female,7/28/2019,71,59.3,45,Quarantine,581,OWN044,FRM008,6/2/2020
GT2339,Boer,Male,11/11/2016,104,60.21,46,Under Treatment,999,OWN025,FRM020,9/5/2020
GT2340,Boer,Female,4/15/2023,26,52,46,Healthy,543,OWN018,FRM018,4/27/2025
GT2341,Nubian,Female,4/25/2020,62,70.41,62,Under Treatment,573,OWN034,FRM013,1/3/2021
GT2342,Alpine,Female,9/14/2022,33,27.75,67,Under Treatment,580,OWN041,FRM008,3/1/2023
GT2343,Toggenburg,Male,10/25/2021,43,59.43,81,Under Treatment,1001,OWN015,FRM007,9/27/2022
GT2344,LaMancha,Male,5/4/2020,61,37.11,55,Under Treatment,363,OWN044,FRM011,7/5/2022
GT2345,Nubian,Female,1/1/2017,102,61.96,75,Mild Illness,903,OWN025,FRM006,3/29/2020
GT2346,LaMancha,Male,9/22/2019,69,41.24,82,Mild Illness,655,OWN022,FRM017,7/21/2024
GT2347,LaMancha,Female,10/30/2017,92,21.64,77,Healthy,1346,OWN046,FRM013,2/11/2020
GT2348,Boer,Female,2/20/2022,40,16.67,76,Under Treatment,991,OWN036,FRM011,6/27/2024
GT2349,Saanen,Female,2/23/2019,76,64.14,63,Under Treatment,659,OWN001,FRM007,7/5/2024
GT2350,Boer,Male,8/18/2020,58,72.05,77,Healthy,431,OWN031,FRM020,4/16/2023
GT2351,Alpine,Male,8/8/2020,58,18.05,78,Under Treatment,1391,OWN016,FRM009,11/2/2020
GT2352,Oberhasli,Male,5/16/2020,61,20.59,68,Mild Illness,1007,OWN020,FRM003,4/20/2025
GT2353,Boer,Female,11/13/2018,79,44.49,65,Under Treatment,614,OWN007,FRM007,9/10/2022
GT2354,Toggenburg,Male,12/6/2020,54,38.8,58,Quarantine,1174,OWN047,FRM017,1/3/2022
GT2355,Saanen,Male,7/26/2023,22,66.92,73,Under Treatment,293,OWN002,FRM020,3/20/2025
GT2356,Boer,Male,8/1/2015,119,60.31,51,Under Treatment,378,OWN003,FRM012,3/31/2019
GT2357,Nubian,Female,6/9/2021,48,39.89,78,Healthy,1411,OWN034,FRM016,12/21/2024
GT2358,LaMancha,Male,8/4/2021,46,54.33,53,Quarantine,213,OWN018,FRM012,1/18/2025
GT2359,Nubian,Male,5/25/2016,109,69.91,78,Under Treatment,1023,OWN011,FRM005,6/25/2022
GT2360,Boer,Female,10/10/2016,105,42.05,65,Quarantine,1121,OWN035,FRM015,11/1/2019
GT2361,Boer,Female,7/11/2015,120,71.07,53,Quarantine,891,OWN033,FRM011,5/13/2024
GT2362,Toggenburg,Female,3/28/2024,14,50.19,66,Quarantine,944,OWN021,FRM020,1/24/2025
GT2363,Boer,Male,9/8/2015,118,47.63,64,Healthy,369,OWN045,FRM014,4/8/2019
GT2364,Boer,Male,7/10/2018,84,23.85,45,Healthy,287,OWN010,FRM010,12/4/2021
GT2365,Boer,Male,8/17/2019,70,53.11,59,Healthy,684,OWN009,FRM004,8/8/2023
GT2366,Oberhasli,Female,9/29/2022,32,71.45,49,Mild Illness,211,OWN021,FRM011,2/7/2025
GT2367,Alpine,Male,2/5/2022,40,48.92,85,Quarantine,1337,OWN048,FRM006,2/5/2024
GT2368,Toggenburg,Male,9/13/2015,118,33.45,63,Quarantine,990,OWN038,FRM020,4/22/2019
GT2369,Toggenburg,Female,3/4/2017,100,24.36,59,Quarantine,1119,OWN041,FRM015,3/14/2020
GT2370,Toggenburg,Female,2/14/2020,64,56.8,54,Healthy,465,OWN024,FRM017,3/3/2022
GT2371,Toggenburg,Male,2/1/2023,28,74.75,63,Mild Illness,342,OWN034,FRM007,4/4/2023
GT2372,Oberhasli,Male,12/4/2015,115,60.99,51,Mild Illness,589,OWN005,FRM005,4/12/2019
GT2373,Nubian,Male,9/2/2017,94,72.11,45,Under Treatment,1478,OWN006,FRM002,8/2/2022
GT2374,Alpine,Male,3/28/2021,50,72.56,78,Mild Illness,1050,OWN017,FRM016,11/13/2022
GT2375,Nubian,Male,2/19/2020,64,61.64,74,Under Treatment,249,OWN035,FRM006,7/16/2023
GT2376,Oberhasli,Female,9/6/2018,82,41.26,50,Quarantine,562,OWN012,FRM012,8/19/2021
GT2377,Alpine,Female,2/3/2020,64,35.86,68,Under Treatment,1190,OWN009,FRM013,4/22/2021
GT2378,Nubian,Male,9/13/2018,81,36.15,84,Healthy,1246,OWN050,FRM015,4/18/2022
GT2379,Alpine,Male,5/17/2020,61,62.42,70,Healthy,1325,OWN012,FRM015,10/28/2023
GT2380,Saanen,Female,9/1/2019,70,26.41,74,Mild Illness,606,OWN029,FRM007,1/20/2024
GT2381,LaMancha,Male,10/18/2017,92,77.18,46,Under Treatment,572,OWN012,FRM005,10/16/2018
GT2382,LaMancha,Male,4/19/2020,62,63.16,55,Healthy,1074,OWN021,FRM019,4/15/2021
GT2383,Saanen,Female,7/31/2021,46,30.36,80,Mild Illness,684,OWN011,FRM011,2/24/2023
GT2384,Toggenburg,Female,12/11/2021,42,60.66,60,Mild Illness,855,OWN036,FRM010,3/20/2022
GT2385,Boer,Female,4/17/2018,86,22.94,74,Quarantine,648,OWN011,FRM013,7/9/2020
GT2386,Boer,Male,9/1/2019,70,76.22,81,Under Treatment,734,OWN017,FRM019,7/26/2021
