goat_id,production_date,morning_production_liters,evening_production_liters,milk_quality_grade,fat_content_percent,price_per_liter,total_production_liters
GT2357,2025-05-12,2.34,0.77,A,3.96,4.16,3.11
GT2357,2025-05-11,1.8,1.83,C,5.22,4.52,3.63
GT2357,2025-05-10,0.77,1.28,B,4.34,3.65,2.05
GT2357,2025-05-09,2.82,1.45,A,5.46,3.82,4.27
GT2357,2025-05-08,1.19,2.03,A,3.57,5.48,3.2199999999999998
GT2357,2025-05-07,1.93,2.34,C,3.07,3.77,4.27
GT2357,2025-05-06,2.3,1.24,A,4.24,3.74,3.54
GT0301,2025-06-04,2.25,2.22,A,4.01,5.97,4.470000000000001
GT0301,2025-06-03,1.73,2.17,A,4.24,4.62,3.9
GT0301,2025-06-02,2.28,2.45,B,4.98,5.13,4.73
GT0301,2025-06-01,0.88,1.92,B,5.17,5.42,2.8
GT0301,2025-05-31,1.39,0.32,B,4.37,3.33,1.71
GT0301,2025-05-30,2.06,0.54,B,5.33,3.48,2.6
GT0301,2025-05-29,2.19,2.13,A,5.23,4.84,4.32
GT0301,2025-05-28,1.33,1.85,B,3.5,4.74,3.18
GT0301,2025-05-27,1.15,1.48,C,3.07,5.11,2.63
GT0301,2025-05-26,2.33,1.27,A,4.73,4.21,3.6
GT0301,2025-05-25,0.68,1.4,A,3.74,4.02,2.08
GT0301,2025-05-24,2.96,0.49,C,4.67,3.53,3.45
GT0301,2025-05-23,1.53,1.37,C,3.33,3.19,2.9000000000000004
GT0301,2025-05-22,2.59,1.91,C,5.39,3.78,4.5
GT0301,2025-05-21,2.6,2.3,B,4.89,4.38,4.9
GT0301,2025-05-20,0.86,1.42,B,5.39,5.17,2.28
GT0301,2025-05-19,2.08,1.57,A,3.4,3.93,3.6500000000000004
GT0301,2025-05-18,2.38,2.23,C,5.47,5.36,4.609999999999999
GT0301,2025-05-17,0.86,0.86,A,3.27,4.68,1.72
GT0301,2025-05-16,2.15,1.81,A,3.36,4.02,3.96
GT0301,2025-05-15,0.85,1.16,B,5.02,4.58,2.01
GT0301,2025-05-14,0.58,1.52,B,4.68,4.46,2.1
GT0301,2025-05-13,2.02,1.23,C,5.37,4.07,3.25
GT0301,2025-05-12,2.37,0.43,B,4.98,4.81,2.8000000000000003
GT0301,2025-05-11,2.59,2.11,C,4.85,5.17,4.699999999999999
GT0301,2025-05-10,1.59,0.56,A,4.3,3.33,2.1500000000000004
GT0301,2025-05-09,0.75,0.94,C,4.73,3.51,1.69
GT0301,2025-05-08,1.07,1.02,B,5.29,3.11,2.09
GT0301,2025-05-07,0.78,2.34,A,3.63,3.35,3.12
GT0301,2025-05-06,0.58,0.53,B,3.43,3.14,1.1099999999999999
GT1746,2025-06-04,1.67,2.11,C,4.43,3.22,3.78
GT1746,2025-06-03,1.81,0.71,B,5.26,5.24,2.52
GT1746,2025-06-02,2.62,1.9,A,3.52,5.53,4.52
GT1746,2025-06-01,1.82,0.41,B,4.67,3.02,2.23
GT1746,2025-05-31,1.01,1.55,A,4.69,3.8,2.56
GT1746,2025-05-30,2.71,1.94,B,4.73,4.62,4.65
GT1746,2025-05-29,2.38,1.14,A,3.28,4.55,3.5199999999999996
GT1746,2025-05-28,1.36,2.27,A,3.93,4.1,3.63
GT1746,2025-05-27,0.93,1.1,B,3.44,5.22,2.0300000000000002
GT1746,2025-05-26,2.6,1.54,C,3.53,4.09,4.140000000000001
GT1746,2025-05-25,0.71,0.51,A,3.79,4.59,1.22
GT1746,2025-05-24,2.1,1.38,B,3.67,4.75,3.48
GT1746,2025-05-23,2.42,2.35,A,3.56,5.18,4.77
GT1746,2025-05-22,1.79,1.68,C,3.31,4.18,3.4699999999999998
GT1746,2025-05-21,2.12,0.68,A,3.3,3.6,2.8000000000000003
GT1746,2025-05-20,2.04,1.94,A,3.83,5.17,3.98
GT1746,2025-05-19,2.09,0.88,A,4.72,4.02,2.9699999999999998
GT1746,2025-05-18,1.52,2.05,B,4.86,4.68,3.57
GT1746,2025-05-17,0.9,2.04,C,4.98,5.88,2.94
GT1746,2025-05-16,1.27,1.94,A,5.06,4.78,3.21
GT1746,2025-05-15,1.16,2.37,C,4.83,3.53,3.5300000000000002
GT1746,2025-05-14,0.89,1.22,C,4.71,3.33,2.11
GT1746,2025-05-13,2.57,1.19,B,3.64,3.99,3.76
GT1746,2025-05-12,2.19,0.6,A,4.02,3.94,2.79
GT1746,2025-05-11,2.98,2.47,C,5.44,4.69,5.45
GT1746,2025-05-10,2.96,0.91,C,3.36,5.96,3.87
GT1746,2025-05-09,1.77,1.19,B,3.14,4.48,2.96
GT1746,2025-05-08,2.15,1.28,C,4.95,4.46,3.4299999999999997
GT1746,2025-05-07,2.13,0.42,A,3.44,5.91,2.55
GT1746,2025-05-06,1.59,0.32,B,3.04,4.3,1.9100000000000001
GT0120,2025-06-04,1.36,1.6,C,4.28,5.14,2.96
GT0120,2025-06-03,2.81,1.94,B,4.43,4.96,4.75
GT0120,2025-06-02,1.18,1.89,A,4.33,3.23,3.07
GT0120,2025-06-01,1.14,2.43,B,5.28,4.47,3.5700000000000003
GT0120,2025-05-31,1.83,0.47,A,4.59,5.67,2.3
GT0120,2025-05-30,1.53,2.49,C,3.74,3.39,4.0200000000000005
GT0120,2025-05-29,1.62,1.95,B,3.17,4.18,3.5700000000000003
GT0120,2025-05-28,1.32,0.36,C,4.29,3.4,1.6800000000000002
GT0120,2025-05-27,0.64,2.04,C,4.31,3.63,2.68
GT0120,2025-05-26,2.58,1.67,B,4.77,4.98,4.25
GT0120,2025-05-25,1.23,1.35,A,4.5,5.08,2.58
GT0120,2025-05-24,2.05,0.74,B,3.5,5.66,2.79
GT0120,2025-05-23,1.09,2.15,A,5.05,5.12,3.24
GT0120,2025-05-22,0.91,2.15,B,4.02,3.89,3.06
GT0120,2025-05-21,2.79,0.75,C,3.69,4.44,3.54
GT0120,2025-05-20,0.68,1.24,A,3.98,3.22,1.92
GT0120,2025-05-19,1.94,2.01,A,3.0,4.02,3.9499999999999997
GT0120,2025-05-18,0.75,1.91,C,5.2,5.3,2.66
GT0120,2025-05-17,1.32,1.03,C,3.88,3.99,2.35
GT0120,2025-05-16,1.43,1.24,C,3.38,3.5,2.67
GT0120,2025-05-15,2.18,0.52,B,3.55,4.28,2.7
GT0120,2025-05-14,0.97,0.8,C,3.19,3.53,1.77
GT0120,2025-05-13,2.51,0.97,A,4.19,5.26,3.4799999999999995
GT0120,2025-05-12,0.8,0.53,A,5.16,5.39,1.33
GT0120,2025-05-11,2.7,0.52,B,4.47,4.38,3.22
GT0120,2025-05-10,2.93,1.65,C,5.3,5.22,4.58
GT0120,2025-05-09,1.07,1.24,B,4.91,3.06,2.31
GT0120,2025-05-08,2.31,1.9,C,4.22,4.45,4.21
GT0120,2025-05-07,1.71,1.7,B,3.91,3.15,3.41
GT0120,2025-05-06,1.33,2.38,B,3.81,3.7,3.71
GT3014,2025-06-04,2.02,2.26,B,3.72,3.01,4.279999999999999
GT3014,2025-06-03,1.46,1.86,A,5.24,3.89,3.3200000000000003
GT3014,2025-06-02,1.9,1.0,A,3.24,5.48,2.9
GT3014,2025-06-01,2.63,1.34,A,5.2,5.51,3.9699999999999998
GT3014,2025-05-31,2.93,1.56,B,3.63,5.55,4.49
GT3014,2025-05-30,0.99,0.69,C,3.78,5.92,1.68
GT3014,2025-05-29,1.01,1.24,C,5.35,5.86,2.25
GT3014,2025-05-28,0.9,0.45,B,3.37,3.61,1.35
GT3014,2025-05-27,1.13,2.23,B,4.9,4.34,3.36
GT3014,2025-05-26,0.61,1.52,A,4.71,3.59,2.13
GT3014,2025-05-25,2.37,2.44,C,4.01,5.34,4.8100000000000005
GT3014,2025-05-24,1.77,0.44,B,4.36,4.43,2.21
GT3014,2025-05-23,0.55,0.75,A,3.64,4.09,1.3
GT3014,2025-05-22,2.54,1.4,C,5.37,4.28,3.94
GT3014,2025-05-21,1.55,2.4,C,3.95,3.26,3.95
GT3014,2025-05-20,2.35,0.58,C,3.89,5.73,2.93
GT3014,2025-05-19,1.5,2.05,A,4.73,4.76,3.55
GT3014,2025-05-18,0.83,1.76,A,4.63,3.12,2.59
GT3014,2025-05-17,0.5,1.63,C,5.41,3.87,2.13
GT3014,2025-05-16,0.91,2.05,C,3.54,6.0,2.96
GT3014,2025-05-15,1.94,1.45,B,3.58,3.4,3.3899999999999997
GT3014,2025-05-14,2.84,1.63,A,4.62,4.39,4.47
GT3014,2025-05-13,2.98,2.47,C,5.4,5.71,5.45
GT3014,2025-05-12,1.27,1.81,B,3.05,3.26,3.08
GT3014,2025-05-11,2.52,0.9,A,3.84,4.51,3.42
GT3014,2025-05-10,1.44,1.65,B,3.77,3.62,3.09
GT3014,2025-05-09,0.51,2.3,B,5.1,5.05,2.8099999999999996
GT3014,2025-05-08,1.53,2.31,C,3.94,5.8,3.84
GT3014,2025-05-07,2.05,1.35,B,3.39,4.94,3.4
GT3014,2025-05-06,2.74,0.7,B,5.14,5.23,3.4400000000000004
GT8394,2025-06-04,1.64,2.48,B,3.31,3.46,4.12
GT8394,2025-06-03,2.02,0.39,B,5.32,3.14,2.41
GT8394,2025-06-02,2.08,0.65,B,3.2,3.69,2.73
GT8394,2025-06-01,0.87,1.41,A,3.85,5.04,2.28
GT8394,2025-05-31,2.24,1.94,B,3.48,3.12,4.18
GT8394,2025-05-30,1.23,1.68,B,3.86,4.49,2.91
GT8394,2025-05-29,1.98,1.86,B,3.27,5.86,3.84
GT8394,2025-05-28,2.86,1.86,A,3.7,3.7,4.72
GT8394,2025-05-27,2.07,2.11,A,5.27,5.44,4.18
GT8394,2025-05-26,2.47,1.88,B,4.24,4.21,4.35
GT8394,2025-05-25,1.31,0.48,B,4.45,3.86,1.79
GT8394,2025-05-24,1.95,1.0,B,4.57,5.7,2.95
GT8394,2025-05-23,2.5,1.85,A,4.81,3.67,4.35
GT8394,2025-05-22,2.65,0.98,C,5.1,5.91,3.63
GT8394,2025-05-21,2.48,1.29,C,4.12,3.8,3.77
GT8394,2025-05-20,1.4,1.16,B,3.35,3.61,2.5599999999999996
GT8394,2025-05-19,1.82,0.51,A,4.71,3.3,2.33
GT8394,2025-05-18,1.36,1.43,B,3.13,5.79,2.79
GT8394,2025-05-17,1.02,2.02,A,4.58,4.42,3.04
GT8394,2025-05-16,2.76,1.23,C,4.09,5.16,3.9899999999999998
GT8394,2025-05-15,1.59,2.18,B,3.55,4.04,3.7700000000000005
GT8394,2025-05-14,1.34,1.37,C,3.79,4.8,2.71
GT8394,2025-05-13,2.4,0.73,A,3.02,3.56,3.13
GT8394,2025-05-12,1.64,0.35,C,5.14,3.71,1.9899999999999998
GT8394,2025-05-11,2.94,1.95,C,5.03,3.08,4.89
GT8394,2025-05-10,0.98,1.8,C,4.63,5.88,2.7800000000000002
GT8394,2025-05-09,2.92,0.78,B,4.66,4.86,3.7
GT8394,2025-05-08,1.52,1.28,C,3.08,3.61,2.8
GT8394,2025-05-07,0.72,0.65,A,4.94,5.3,1.37
GT8394,2025-05-06,2.56,1.19,B,3.16,3.79,3.75
GT4002,2025-06-04,0.83,2.48,A,4.67,5.56,3.31
GT4002,2025-06-03,0.76,2.26,A,3.2,3.43,3.0199999999999996
GT4002,2025-06-02,1.58,0.86,C,3.53,3.86,2.44
GT4002,2025-06-01,2.47,1.37,C,4.76,3.47,3.8400000000000003
GT4002,2025-05-31,1.16,1.81,A,4.71,3.74,2.9699999999999998
GT4002,2025-05-30,2.25,1.06,A,5.41,4.8,3.31
GT4002,2025-05-29,2.18,2.27,A,4.49,4.2,4.45
GT4002,2025-05-28,1.42,0.5,B,3.46,3.36,1.92
GT4002,2025-05-27,2.0,1.15,A,3.27,4.25,3.15
GT4002,2025-05-26,2.98,1.07,B,3.8,4.18,4.05
GT4002,2025-05-25,1.92,0.33,C,3.55,3.62,2.25
GT4002,2025-05-24,1.22,0.64,B,3.83,5.52,1.8599999999999999
GT4002,2025-05-23,0.94,2.23,A,3.85,4.44,3.17
GT4002,2025-05-22,1.04,1.09,A,4.8,4.44,2.13
GT4002,2025-05-21,1.31,1.32,B,4.56,3.19,2.63
GT4002,2025-05-20,1.3,1.81,A,4.71,4.72,3.1100000000000003
GT4002,2025-05-19,0.92,2.03,C,3.03,5.79,2.9499999999999997
GT4002,2025-05-18,0.99,1.52,C,4.04,4.42,2.51
GT4002,2025-05-17,2.57,2.23,B,4.17,5.61,4.8
GT4002,2025-05-16,2.52,0.55,C,5.41,5.01,3.0700000000000003
GT4002,2025-05-15,1.73,0.69,C,5.09,4.0,2.42
GT4002,2025-05-14,1.43,2.29,B,5.31,4.78,3.7199999999999998
GT4002,2025-05-13,1.12,0.43,C,5.29,4.84,1.55
GT4002,2025-05-12,2.55,1.96,A,3.27,5.36,4.51
GT4002,2025-05-11,1.62,2.31,B,4.6,4.55,3.93
GT4002,2025-05-10,1.23,2.13,C,4.6,4.48,3.36
GT4002,2025-05-09,2.94,0.6,A,3.21,3.81,3.54
GT4002,2025-05-08,2.49,1.8,C,4.18,3.92,4.29
GT4002,2025-05-07,1.34,1.7,B,5.12,3.53,3.04
GT4002,2025-05-06,1.26,1.7,A,4.45,4.87,2.96
GT4582,2025-06-04,0.83,1.66,C,4.36,3.3,2.4899999999999998
GT4582,2025-06-03,1.97,1.82,C,3.35,4.44,3.79
GT4582,2025-06-02,1.98,2.47,A,4.81,3.37,4.45
GT4582,2025-06-01,1.55,1.94,A,3.83,4.35,3.49
GT4582,2025-05-31,2.8,0.34,C,4.89,5.08,3.1399999999999997
GT4582,2025-05-30,1.57,1.05,A,4.28,3.92,2.62
GT4582,2025-05-29,0.66,0.32,C,4.8,4.48,0.98
GT4582,2025-05-28,2.58,2.07,A,3.23,4.28,4.65
GT4582,2025-05-27,1.35,1.45,C,4.01,3.81,2.8
GT4582,2025-05-26,1.51,2.32,C,3.21,5.32,3.83
GT4582,2025-05-25,2.79,1.65,B,3.99,4.68,4.4399999999999995
GT4582,2025-05-24,2.04,1.3,C,3.93,3.51,3.34
GT4582,2025-05-23,1.3,0.96,A,4.13,5.69,2.26
GT4582,2025-05-22,2.21,1.54,C,4.25,3.97,3.75
GT4582,2025-05-21,0.82,1.0,C,4.47,4.21,1.8199999999999998
GT4582,2025-05-20,2.18,0.67,C,5.34,3.99,2.85
GT4582,2025-05-19,0.86,1.73,B,3.52,4.52,2.59
GT4582,2025-05-18,1.59,1.55,B,3.23,3.82,3.14
GT4582,2025-05-17,2.39,0.61,C,4.23,5.06,3.0
GT4582,2025-05-16,1.39,0.53,C,5.29,5.62,1.92
GT4582,2025-05-15,1.53,0.7,B,4.39,5.62,2.23
GT4582,2025-05-14,1.97,2.12,B,5.23,5.55,4.09
GT4582,2025-05-13,2.74,2.45,A,3.72,5.8,5.19
GT4582,2025-05-12,1.3,1.31,B,3.64,3.48,2.6100000000000003
GT4582,2025-05-11,1.62,0.46,A,4.96,3.1,2.08
GT4582,2025-05-10,2.48,2.45,A,5.12,3.34,4.93
GT4582,2025-05-09,0.54,2.04,B,3.55,5.9,2.58
GT4582,2025-05-08,0.68,0.73,B,4.14,5.95,1.4100000000000001
GT4582,2025-05-07,0.66,1.88,A,3.56,4.98,2.54
GT4582,2025-05-06,2.78,0.87,C,4.1,3.69,3.65
GT9476,2025-06-04,1.47,1.74,B,5.42,3.7,3.21
GT9476,2025-06-03,1.5,0.61,B,3.36,4.14,2.11
GT9476,2025-06-02,0.82,1.92,B,3.83,4.01,2.7399999999999998
GT9476,2025-06-01,1.09,1.73,B,3.35,3.18,2.8200000000000003
GT9476,2025-05-31,2.13,1.07,C,4.93,4.15,3.2
GT9476,2025-05-30,1.56,0.55,A,4.34,5.0,2.1100000000000003
GT9476,2025-05-29,2.46,1.9,A,4.41,3.11,4.359999999999999
GT9476,2025-05-28,0.88,1.69,C,4.72,5.83,2.57
GT9476,2025-05-27,1.82,2.01,A,4.98,3.8,3.83
GT9476,2025-05-26,1.43,2.26,A,3.77,4.46,3.6899999999999995
GT9476,2025-05-25,1.52,1.97,C,4.14,3.69,3.49
GT9476,2025-05-24,1.11,0.92,B,5.2,3.38,2.0300000000000002
GT9476,2025-05-23,0.97,2.23,B,4.08,4.53,3.2
GT9476,2025-05-22,1.23,1.81,A,4.22,3.26,3.04
GT9476,2025-05-21,1.66,1.17,A,4.08,5.24,2.83
GT9476,2025-05-20,0.75,1.74,A,3.92,4.01,2.49
GT9476,2025-05-19,2.79,1.35,C,3.66,3.27,4.140000000000001
GT9476,2025-05-18,1.93,1.0,C,3.91,5.39,2.9299999999999997
GT9476,2025-05-17,2.19,0.34,A,4.42,3.63,2.53
GT9476,2025-05-16,0.97,2.43,B,5.04,5.63,3.4000000000000004
GT9476,2025-05-15,1.35,1.61,B,5.35,5.29,2.96
GT9476,2025-05-14,1.52,1.56,A,4.16,5.12,3.08
GT9476,2025-05-13,2.99,1.98,C,4.86,5.91,4.970000000000001
GT9476,2025-05-12,0.94,0.65,C,4.13,5.67,1.5899999999999999
GT9476,2025-05-11,1.38,1.92,B,3.89,4.45,3.3
GT9476,2025-05-10,1.71,1.48,C,4.1,3.22,3.19
GT9476,2025-05-09,2.41,1.46,C,3.26,3.1,3.87
GT9476,2025-05-08,0.57,1.62,C,3.77,3.75,2.19
GT9476,2025-05-07,0.65,1.14,A,5.07,5.62,1.79
GT9476,2025-05-06,2.82,1.49,A,4.39,3.52,4.31
GT7108,2025-06-04,0.74,0.93,B,4.55,5.46,1.67
GT7108,2025-06-03,2.94,0.79,B,5.02,3.26,3.73
GT7108,2025-06-02,2.2,1.59,B,3.29,5.12,3.79
GT7108,2025-06-01,1.61,1.13,C,3.26,4.07,2.74
GT7108,2025-05-31,2.71,1.34,C,4.15,4.69,4.05
GT7108,2025-05-30,0.85,0.57,C,5.11,4.54,1.42
GT7108,2025-05-29,1.08,1.04,B,3.82,3.94,2.12
GT7108,2025-05-28,2.98,0.49,C,4.41,3.47,3.4699999999999998
GT7108,2025-05-27,1.74,1.62,B,4.76,4.42,3.3600000000000003
GT7108,2025-05-26,2.77,1.45,C,3.82,4.63,4.22
GT7108,2025-05-25,1.38,0.71,B,3.55,5.67,2.09
GT7108,2025-05-24,0.9,0.77,C,3.98,4.83,1.67
GT7108,2025-05-23,2.72,0.51,B,4.96,5.44,3.2300000000000004
GT7108,2025-05-22,2.95,1.06,B,3.58,4.71,4.01
GT7108,2025-05-21,2.99,1.36,C,4.69,3.8,4.3500000000000005
GT7108,2025-05-20,0.62,0.73,A,4.04,4.36,1.35
GT7108,2025-05-19,0.92,0.52,A,5.35,4.5,1.44
GT7108,2025-05-18,0.67,2.22,B,3.46,4.88,2.89
GT7108,2025-05-17,1.04,1.62,B,4.75,5.57,2.66
GT7108,2025-05-16,1.67,0.56,A,3.62,4.99,2.23
GT7108,2025-05-15,2.89,2.26,C,3.76,3.07,5.15
GT7108,2025-05-14,1.69,1.18,A,3.2,3.15,2.87
GT7108,2025-05-13,2.01,1.23,A,4.02,3.04,3.2399999999999998
GT7108,2025-05-12,2.6,1.52,C,4.45,5.07,4.12
GT7108,2025-05-11,2.73,2.38,C,3.92,4.55,5.109999999999999
GT7108,2025-05-10,1.59,1.29,B,4.01,4.46,2.88
GT7108,2025-05-09,1.25,1.7,A,3.54,5.25,2.95
GT7108,2025-05-08,1.9,2.05,C,5.13,4.38,3.9499999999999997
GT7108,2025-05-07,2.64,0.79,A,4.15,4.26,3.43
GT7108,2025-05-06,2.25,2.1,A,4.72,4.61,4.35
GT0035,2025-06-04,2.38,0.68,C,4.44,5.71,3.06
GT0035,2025-06-03,1.2,0.56,A,3.05,5.18,1.76
GT0035,2025-06-02,1.35,1.72,C,4.34,3.54,3.0700000000000003
GT0035,2025-06-01,2.27,0.67,B,4.53,4.38,2.94
GT0035,2025-05-31,2.93,0.93,B,3.8,4.51,3.8600000000000003
GT0035,2025-05-30,2.46,1.59,B,4.88,3.75,4.05
GT0035,2025-05-29,2.73,1.74,B,4.09,5.82,4.47
GT0035,2025-05-28,1.13,0.78,C,4.83,3.5,1.91
GT0035,2025-05-27,0.98,1.6,C,4.13,5.21,2.58
GT0035,2025-05-26,1.62,0.92,A,5.22,5.96,2.54
GT0035,2025-05-25,2.65,1.38,A,4.23,4.38,4.029999999999999
GT0035,2025-05-24,2.97,2.29,C,3.24,5.59,5.26
GT0035,2025-05-23,2.54,0.7,A,3.85,4.26,3.24
GT0035,2025-05-22,2.56,0.55,C,4.47,5.0,3.1100000000000003
GT0035,2025-05-21,2.38,1.71,A,4.23,5.33,4.09
GT0035,2025-05-20,2.81,1.93,A,4.78,4.89,4.74
GT0035,2025-05-19,2.05,2.43,A,3.24,3.44,4.48
GT0035,2025-05-18,2.52,0.85,A,4.21,4.97,3.37
GT0035,2025-05-17,2.92,1.47,A,4.79,4.04,4.39
GT0035,2025-05-16,2.69,0.62,A,4.92,4.7,3.31
GT0035,2025-05-15,2.92,2.22,C,4.94,5.06,5.140000000000001
GT0035,2025-05-14,2.49,2.33,A,5.04,3.44,4.82
GT0035,2025-05-13,1.73,2.11,C,3.71,3.81,3.84
GT0035,2025-05-12,2.55,1.73,C,4.01,4.58,4.279999999999999
GT0035,2025-05-11,1.14,2.16,B,3.99,3.65,3.3
GT0035,2025-05-10,2.27,2.45,B,4.88,5.98,4.720000000000001
GT0035,2025-05-09,1.09,1.52,B,3.42,6.0,2.6100000000000003
GT0035,2025-05-08,2.69,1.65,B,3.87,4.62,4.34
GT0035,2025-05-07,1.29,1.5,A,5.48,5.33,2.79
GT0035,2025-05-06,2.23,1.27,A,5.48,5.57,3.5
GT6688,2025-06-04,2.77,1.44,B,5.49,4.27,4.21
GT6688,2025-06-03,1.94,0.81,C,4.29,4.18,2.75
GT6688,2025-06-02,0.83,0.77,B,5.35,3.23,1.6
GT6688,2025-06-01,2.58,0.31,A,3.91,5.01,2.89
GT6688,2025-05-31,0.67,1.15,B,4.51,3.58,1.8199999999999998
GT6688,2025-05-30,1.66,0.43,B,3.06,4.8,2.09
GT6688,2025-05-29,0.63,2.05,A,4.33,4.76,2.6799999999999997
GT6688,2025-05-28,1.14,0.45,B,3.46,3.43,1.5899999999999999
GT6688,2025-05-27,0.74,1.66,C,3.49,4.67,2.4
GT6688,2025-05-26,0.75,0.32,A,3.3,3.49,1.07
GT6688,2025-05-25,0.72,1.0,A,4.97,5.24,1.72
GT6688,2025-05-24,1.07,1.63,C,5.03,4.68,2.7
GT6688,2025-05-23,2.91,1.31,B,3.45,5.77,4.220000000000001
GT6688,2025-05-22,2.84,0.48,B,4.6,5.94,3.32
GT6688,2025-05-21,2.6,2.29,A,5.3,3.99,4.890000000000001
GT6688,2025-05-20,1.05,0.32,C,5.43,4.6,1.37
GT6688,2025-05-19,1.28,2.19,A,4.58,3.62,3.4699999999999998
GT6688,2025-05-18,0.62,1.75,A,4.81,5.56,2.37
GT6688,2025-05-17,1.66,1.72,B,3.52,5.81,3.38
GT6688,2025-05-16,2.76,2.14,A,4.77,5.14,4.9
GT6688,2025-05-15,2.72,0.84,A,3.93,3.8,3.56
GT6688,2025-05-14,1.34,0.33,B,3.07,3.48,1.6700000000000002
GT6688,2025-05-13,1.85,2.23,A,3.12,4.75,4.08
GT6688,2025-05-12,2.03,1.09,C,3.89,4.88,3.12
GT6688,2025-05-11,0.83,2.0,C,4.0,5.01,2.83
GT6688,2025-05-10,1.86,0.64,C,3.1,3.51,2.5
GT6688,2025-05-09,1.23,0.4,A,3.21,3.07,1.63
GT6688,2025-05-08,1.76,0.38,B,3.99,4.21,2.14
GT6688,2025-05-07,2.41,0.86,C,3.3,3.24,3.27
GT6688,2025-05-06,1.86,1.41,A,3.5,4.52,3.27
GT1762,2025-06-04,0.81,1.92,A,4.21,5.93,2.73
GT1762,2025-06-03,0.7,1.4,B,4.35,3.76,2.0999999999999996
GT1762,2025-06-02,0.86,0.54,B,4.35,5.68,1.4
GT1762,2025-06-01,0.75,2.19,B,5.38,4.03,2.94
GT1762,2025-05-31,2.2,1.68,A,3.48,3.93,3.88
GT1762,2025-05-30,2.82,1.11,B,5.3,5.56,3.9299999999999997
GT1762,2025-05-29,0.72,2.08,C,3.2,5.4,2.8
GT1762,2025-05-28,2.46,1.11,B,3.46,4.33,3.5700000000000003
GT1762,2025-05-27,1.5,1.51,A,3.36,3.92,3.01
GT1762,2025-05-26,1.88,2.24,A,5.29,4.06,4.12
GT1762,2025-05-25,1.96,1.41,A,3.15,3.27,3.37
GT1762,2025-05-24,1.67,0.57,B,4.12,5.58,2.2399999999999998
GT1762,2025-05-23,2.87,2.34,B,4.51,4.5,5.21
GT1762,2025-05-22,2.87,1.92,C,4.84,5.55,4.79
GT1762,2025-05-21,1.71,0.85,C,3.9,3.03,2.56
GT1762,2025-05-20,1.19,2.26,C,3.56,5.95,3.4499999999999997
GT1762,2025-05-19,1.22,1.14,B,3.1,5.92,2.36
GT1762,2025-05-18,1.27,0.31,B,5.06,4.27,1.58
GT1762,2025-05-17,0.88,0.89,B,3.32,5.21,1.77
GT1762,2025-05-16,1.63,0.55,A,4.78,3.79,2.1799999999999997
GT1762,2025-05-15,0.57,1.92,B,4.87,4.34,2.4899999999999998
GT1762,2025-05-14,2.07,2.36,C,5.26,4.25,4.43
GT1762,2025-05-13,2.26,0.31,A,4.52,4.88,2.57
GT1762,2025-05-12,0.81,1.49,B,3.26,4.25,2.3
GT1762,2025-05-11,1.13,1.09,B,3.21,4.7,2.2199999999999998
GT1762,2025-05-10,2.53,0.74,C,3.17,5.82,3.2699999999999996
GT1762,2025-05-09,1.99,1.8,A,3.66,5.2,3.79
GT1762,2025-05-08,1.21,0.42,C,3.05,4.38,1.63
GT1762,2025-05-07,2.76,2.11,C,5.38,5.91,4.869999999999999
GT1762,2025-05-06,1.56,0.64,C,5.46,3.66,2.2
GT6419,2025-06-04,1.65,0.93,C,4.3,3.18,2.58
GT6419,2025-06-03,1.05,1.8,B,5.16,5.13,2.85
GT6419,2025-06-02,2.88,1.35,B,3.87,3.79,4.23
GT6419,2025-06-01,1.01,1.4,B,3.02,3.78,2.41
GT6419,2025-05-31,2.45,0.49,A,3.51,3.74,2.9400000000000004
GT6419,2025-05-30,2.77,0.85,C,4.87,5.79,3.62
GT6419,2025-05-29,2.44,1.44,C,4.91,3.36,3.88
GT6419,2025-05-28,1.96,1.58,B,5.37,3.64,3.54
GT6419,2025-05-27,1.73,1.51,B,3.7,4.09,3.24
GT6419,2025-05-26,1.36,2.32,C,4.0,3.99,3.6799999999999997
GT6419,2025-05-25,2.15,0.81,A,4.16,4.76,2.96
GT6419,2025-05-24,1.85,2.39,A,3.74,4.27,4.24
GT6419,2025-05-23,0.75,0.69,B,4.01,5.99,1.44
GT6419,2025-05-22,2.9,1.25,B,4.03,3.26,4.15
GT6419,2025-05-21,2.1,1.83,A,4.74,3.71,3.93
GT6419,2025-05-20,0.54,0.41,C,3.32,5.37,0.95
GT6419,2025-05-19,0.85,1.14,C,4.59,4.78,1.9899999999999998
GT6419,2025-05-18,2.84,1.47,A,4.57,5.46,4.31
GT6419,2025-05-17,2.69,1.08,B,4.48,4.96,3.77
GT6419,2025-05-16,2.71,0.31,A,4.81,3.05,3.02
GT6419,2025-05-15,2.01,2.49,A,3.2,4.73,4.5
GT6419,2025-05-14,1.35,0.88,A,5.07,4.76,2.23
GT6419,2025-05-13,2.81,0.82,B,3.88,3.58,3.63
GT6419,2025-05-12,1.85,2.11,A,3.45,4.15,3.96
GT6419,2025-05-11,1.16,1.74,A,3.65,3.3,2.9
GT6419,2025-05-10,1.01,2.44,B,5.39,4.29,3.45
GT6419,2025-05-09,1.34,1.8,C,3.71,4.62,3.14
GT6419,2025-05-08,2.12,0.79,B,4.76,4.14,2.91
GT6419,2025-05-07,1.26,1.51,C,3.48,3.39,2.77
